id	segmented_sentence	merged_word
1	２  、  ６月２３日  ，  俄罗斯  首家  森林  博物馆  在  首都  莫斯科  开馆  ，  馆  中  展出  了  大量  动植物  标本  及  具有  俄罗斯  民族  特色  的  #木 制#  建筑  。	木制
2	克林顿  总统  ２３日  晚  发表  书面  声明  说  ，  他  否决  了  国会  通过  的  制裁  那些  向  伊朗  提供  弹道  导弹  技术  的  外国  政府  和  公司  的  法案  ，  因为  这  一  法案  #有 损#  美国  利益  。	有损
3	有关  恢复  #美 朝#  将  级  军官  对话  的  协议  是  ６月８日  达成  的  ，  协议  规定  对话  主要  讨论  与  停战  相关  的  问题  。	美朝
4	这是  #美 朝#  双方  将军  级  会谈  中断  ７年  后  进行  的  首次  对话  。	美朝
5	但  他  又  说  ，  与  穆斯林游击队  #有 联系#  的  伊朗全国抵抗委员会  不  属  打击  范围  之内  。	有联系
6	奥尔布赖特  当天  在  接受  美国全国广播公司  采访  时  说  ，  她  在  得悉  以色列  的  这  一  决定  后  立即  打电话  给  以色列  总理  内塔尼亚胡  ，  表示  美国  认为  这  一  行动  “  #无 助#  于  中东  和平  进程  ”  。	无助
7	据  新华社  华盛顿  ６月２１日  电  美国  国务卿  奥尔布赖特  ２１日  在  这里  表示  ，  以色列内阁  当天  通过  的  扩建  耶路撒冷  的  计划  “  #无 助#  于  中东  和平  进程  ”  。	无助
8	通过  改善  与  美  关系  以求  解除  制裁  及  解冻  在  美  存款  ，  是  伊朗  明确  改变  #对 美#  态度  更深  层次  的  原动力  。	对美
9	在  伊朗  方面  ，  缓和  #对 美#  立场  ，  也是  出于  现实  需要  。	对美
10	因为  在  中亚  地区  石油  资源  地位  #凸 显#  的  今天  ，  特别是  在  中东  和平  进程  面临  危机  之际  ，  美国  很难  继续  维持  已经  失效  的  “  双  遏制  ”  政策  ，  修改  对  伊  政策  ，  也  算是  明智  之  举  。	凸显
11	他  的  两个  兄弟  死  于  二战  ，  一个  儿子  在  #越 战#  中  失去  了  一  条  腿  …  …	越战
12	他  说  ，  驾驶  台  的  计算机  里  已经  #设 定#  了  收割  程序  ，  只需  根据  前后  方向  和  草  的  高低  调  一下  按钮  就  可以  了  。	设定
13	记者  在  驾驶  台  与  老  艾伦  一起  收割  草料  时  ，  他  非常  热情  和  仔细  地  介绍  #割 草 机#  的  功能  和  把  草料  自动  打  成  捆  的  程序  。	割草机
14	记者  在  驾驶  台  与  老  艾伦  一起  收割  草料  时  ，  他  非常  热情  和  仔细  地  介绍  割  草  机  的  功能  和  把  草料  自动  #打 成#  捆  的  程序  。	打成
15	接着  ，  老  艾伦  非常  友好  地  邀请  记者  与  他  一起  驾驶  #割 草 机#  收割  草料  。	割草机
16	见到  有  中国  客人  前来  参观  ，  老  艾伦  立刻  停止  了  工作  ，  从  #割 草 机#  上  走  下来  热情  地  与  中国  客人  一一  握手  ，  并  交换  名片  。	割草机
17	艾伦  的  父亲  #正 驾驶#  着  割  草  机  在  田野  里  打  着  圈  收割  草料  。	正驾驶
18	艾伦  的  父亲  正  驾驶  着  #割 草 机#  在  田野  里  打  着  圈  收割  草料  。	割草机
19	现在  搞  农业  除了  机械化  ，  还要  靠  信息化  ，  每天  在  劳动  之后  还要  在  家里  的  计算机  面前  #坐 好#  一阵子  ，  浏览  信息  、  寻找  客户  、  了解  外面  的  世界  。	坐好
20	介绍  完毕  ，  他  又  热情  #地 带#  我们  去  参观  他  的  养鸡场  。	地带
21	我们  经过  田野  间  架设  的  卫星  #接收 器#  ，  来到  了  艾伦  的  草料  仓库  ，  里面  堆  满  了  收割  完毕  的  苜蓿  草  。	接收器
22	我们  经过  田野  间  架设  的  卫星  接收  器  ，  来到  了  艾伦  的  草料  仓库  ，  里面  #堆 满#  了  收割  完毕  的  苜蓿  草  。	堆满
23	说  完  ，  她  熟练  地  启动  了  一  辆  #美 式#  吉普车  ，  载  着  三位  中国  记者  飞驰  在  通往  农场  的  乡间  大道  上  。	美式
24	采访组  一  到  亚特兰大  就  #租 车#  前往  麦迪逊县  。	租车
25	“革命武装力量”游击队  最近  排除  塞尔帕  作为  和平  对话  的  对象  ，  #倾向 于#  与  帕斯特拉纳  打交道  。	倾向于
26	取胜  的  关键  是  如何  争取  第一轮  选举  中  #得 票#  居  第三位  的  独立  候选人  萨宁  得到  的  ２８２万张  选票  。	得票
27	当时  塞尔帕  和  帕斯特拉纳  #得 票#  数  领先  ，  但  均  未  超过  ５０％  。	得票
28	在  １９９４年  总统  选举  第二轮  投票  时  ，  帕斯特拉纳  仅  以  微弱  的  #票 数#  败  给  自由党  候选人  桑佩尔  。	票数
29	但  整体  而言  ，  “  中国  威胁  论  ”  在  美国  已  悄然  #降 调#  。	降调
30	美国  曾  是  “  中国  威胁  论  ”  的  始作俑者  和  #鼓吹 者#  ，  而且  至今  仍  有人  在  弹  “  中国  威胁  论  ”  的  老调  。	鼓吹者
31	其次  ，  美国  某些  人  所  渲染  的  “  中国  威胁  论  ”  近年来  已  有所  #降 调#  。	降调
32	关于  #中 非#  合作  ，  唐  外长  说  ，  他  亲眼  看到  ，  中  非  在  各个  领域  的  合作  特别是  经贸  方面  的  互利  合作  取得  了  长足  进展  。	中非
33	关于  中  非  合作  ，  唐  外长  说  ，  他  亲眼  看到  ，  #中 非#  在  各个  领域  的  合作  特别是  经贸  方面  的  互利  合作  取得  了  长足  进展  。	中非
34	中国  外长  唐家璇  １８日  在  贝宁  首都  科托努  对  中国  记者  发表  谈话  时  指出  ，  非洲  国家  在  地区  和  国际  事务  #中 正#  发挥  着  日益  重要  的  作用  ，  中国  愿  与  非洲  国家  一道  ，  立足  当前  ，  面向  未来  ，  共同  致力于  建立  真诚  友好  、  长期  稳定  、  全面  合作  、  平等  互惠  的  亲密  伙伴  关系  。	中正
35	摄制组  采访  了  数十位  生活  在  中  加  两国  的  铁路  华工  后裔  ，  用  大量  珍贵  的  资料  反映  了  华工  背井离乡  的  辛酸  历史  ，  展现  了  华工  和  他们  的  后代  如何  与  不同  #族 裔#  加拿大  人  一道  艰苦奋斗  ，  为  加拿大  的  繁荣  做出  了  贡献  ，  以及  他们  为  争取  平等  地位  所  进行  的  奋争  。	族裔
36	移  山  劈  路  凭  劳力  ，  凿  #洞 穿#  岩  夺  天工  。	洞穿
37	他  说  ，  有人  想  使  塞浦路斯  变成  一个  完全  由  希腊  人  控制  的  岛屿  ，  使  那里  的  土耳其  #族 人#  成为  少数民族  。	族人
