id	segmented_sentence	merged_word
1	在  赴  湖广会馆  途中  ，  我  就  想  ，  如今  迪斯科  舞厅  、  卡拉ＯＫ  #包 间#  已  无处  不在  ，  谁  还  花钱  去  听  京剧  清唱  呢  ？	包间
2	可是  ，  “  七一  ”  前夕  ，  当  有  朋友  约  #我 去#  湖广会馆大戏楼  参加  京剧ＯＫ联谊会  的  演唱  活动  时  ，  我  竟  茫然  地  问  ：  “  湖广会馆  在  哪儿  呀  ？  ”	我去
3	那种  “  #大 环境#  如此  ，  没有  办法  ”  的  论调  倘若  不是  为  自己  当  贪官  找  借口  ，  至少  也是  “  庸  懦  者  ”  之  见  。	大环境
4	那种  “  大  环境  如此  ，  没有  办法  ”  的  论调  倘若  不是  为  自己  当  贪官  #找 借口#  ，  至少  也是  “  庸  懦  者  ”  之  见  。	找借口
5	然而  ，  况钟  治  苏  的  实践  却  告诉  人们  ，  即使  #大 环境#  不好  ，  小  环境  也是  可以  有所作为  的  。	大环境
6	应该  承认  #大 环境#  对  小  环境  的  影响  ，  大  环境  不好  ，  小  环境  中  人  也  会  有  “  和尚  摸  得  ，  我  就  摸  不得  ”  的  心理  效应  ，  从而  使  腐败  面  逐步  扩大  ；  小  环境  中  的  小  贪官  ，  也  往往  有  大  环境  中  的  大  贪官  作  后台  ，  这  又  为  惩治  腐败  带来  不少  阻力  。	大环境
7	应该  承认  大  环境  对  小  环境  的  影响  ，  #大 环境#  不好  ，  小  环境  中  人  也  会  有  “  和尚  摸  得  ，  我  就  摸  不得  ”  的  心理  效应  ，  从而  使  腐败  面  逐步  扩大  ；  小  环境  中  的  小  贪官  ，  也  往往  有  大  环境  中  的  大  贪官  作  后台  ，  这  又  为  惩治  腐败  带来  不少  阻力  。	大环境
8	应该  承认  大  环境  对  小  环境  的  影响  ，  大  环境  不好  ，  小  环境  #中 人#  也  会  有  “  和尚  摸  得  ，  我  就  摸  不得  ”  的  心理  效应  ，  从而  使  腐败  面  逐步  扩大  ；  小  环境  中  的  小  贪官  ，  也  往往  有  大  环境  中  的  大  贪官  作  后台  ，  这  又  为  惩治  腐败  带来  不少  阻力  。	中人
9	应该  承认  大  环境  对  小  环境  的  影响  ，  大  环境  不好  ，  小  环境  中  人  也  会  有  “  和尚  摸  得  ，  我  就  摸  不得  ”  的  心理  效应  ，  从而  使  腐败  面  逐步  扩大  ；  小  环境  #中 的#  小  贪官  ，  也  往往  有  大  环境  中  的  大  贪官  作  后台  ，  这  又  为  惩治  腐败  带来  不少  阻力  。	中的
10	应该  承认  大  环境  对  小  环境  的  影响  ，  大  环境  不好  ，  小  环境  中  人  也  会  有  “  和尚  摸  得  ，  我  就  摸  不得  ”  的  心理  效应  ，  从而  使  腐败  面  逐步  扩大  ；  小  环境  中  的  小  贪官  ，  也  往往  有  #大 环境#  中  的  大  贪官  作  后台  ，  这  又  为  惩治  腐败  带来  不少  阻力  。	大环境
