id	segmented_sentence	merged_word
1	来自  美  、  加  、  德  、  英  等  国家  ２０多个  #法学 院#  的  ４０名  博士  研究生  将  在  这里  学习  近  一个月  的  中国  法律  。	法学院
2	该  市  把  强化  基层  基础  作为  加强  干部  作风  建设  的  重点  ，  全市  ６０７个  行政村  ，  村  村  建立  健全  了  村民  代表  议事  会  和  民主  理财  小组  ，  凡  村里  的  大事  要事  、  重大  开支  、  关系  群众  利益  的  事情  ，  都  必须  经  议事  会  讨论  通过  #后 方#  可  执行  ；  村里  的  财务  收支  ，  必须  经  民主理财小组  审核  后  方  能  入账  。	后方
3	该  市  把  强化  基层  基础  作为  加强  干部  作风  建设  的  重点  ，  全市  ６０７个  行政村  ，  村  村  建立  健全  了  村民  代表  议事  会  和  民主  理财  小组  ，  凡  村里  的  大事  要事  、  重大  开支  、  关系  群众  利益  的  事情  ，  都  必须  经  议事  会  讨论  通过  后  方  #可 执行#  ；  村里  的  财务  收支  ，  必须  经  民主理财小组  审核  后  方  能  入账  。	可执行
4	该  市  把  强化  基层  基础  作为  加强  干部  作风  建设  的  重点  ，  全市  ６０７个  行政村  ，  村  村  建立  健全  了  村民  代表  议事  会  和  民主  理财  小组  ，  凡  村里  的  大事  要事  、  重大  开支  、  关系  群众  利益  的  事情  ，  都  必须  经  议事  会  讨论  通过  后  方  可  执行  ；  村里  的  财务  收支  ，  必须  经  民主理财小组  审核  #后 方#  能  入账  。	后方
5	针对  各级  领导干部  职  数  多  、  能  上  不能  下  的  问题  ，  市委  今年  重新  界定  了  镇  、  局  、  村  干部  的  职  数  ，  并  以  公开  竞  职  ，  民主  评议  ，  末位  淘汰  ，  择优  上岗  为  主要  内容  ，  出台  了  新  的  干部  任用  办法  ，  使  市  直  党政  干部  、  #镇 区#  领导干部  和  村  干部  都  大幅度  减少  ，  在  打破  领导干部  职务  终身制  上  取得  实质性  进展  。	镇区
6	即使  对  罪行  严重  的  人  ，  律师  们  的  刑  辩  也  分毫  #不 差#  地  认真  。	不差
7	#二 审#  ，  曲阜  律师  孔祥荣  担任  顾新华  的  辩护人  ，  一番  艰苦  的  查证  后  ，  他  在  这  起  经过  多少  司法  人员  手  的  案子  中  查明  了  顾新华  并非  凶手  的  事实  ，  使  顾新华  最终  被  法院  宣告  无罪  。	二审
8	今年  ，  平顶山  又  开始  实施  #军 嫂#  无  待业  工程  。	军嫂
9	市局  组织  执法执纪检查组  ，  #对 局#  机关  各  部门  和  县  （  市  ）  区  局  的  执法  执  纪  情况  进行  全面  检查  ，  突出  检查  “  三个  重点  ”  ：  一  是  突出  检查  刑警现行大队  、  巡警机动大队  、  交通事故处理大队  、  治安扫黄大队法制科  等  有  执法  办案  权  的  部门  ，  二  是  突出  检查  保证金  收取  、  返还  等  重点  项目  ，  三  是  突出  检查  明知故犯  和  严重  徇私  枉法  问题  。	对局
10	市局  组织  执法执纪检查组  ，  对  局  机关  各  部门  #和 县#  （  市  ）  区  局  的  执法  执  纪  情况  进行  全面  检查  ，  突出  检查  “  三个  重点  ”  ：  一  是  突出  检查  刑警现行大队  、  巡警机动大队  、  交通事故处理大队  、  治安扫黄大队法制科  等  有  执法  办案  权  的  部门  ，  二  是  突出  检查  保证金  收取  、  返还  等  重点  项目  ，  三  是  突出  检查  明知故犯  和  严重  徇私  枉法  问题  。	和县
11	武警  某部  切实  抓好  计生  工作  本报  讯  连续  十四年  被  上级  评为  计划生育  先进  单位  的  武警  #驻 京#  某部  根据  本部  机动  、  灵活  、  分散  的  特点  ，  由  政治  机关  把  有关  人口  与  计划生育  知识  的  讲义  编成  教材  下发  到  各  部队  ，  并  定期  组织  医疗  服务  队  深入  到  各  家  进行  孕  情  检查  。	驻京
12	目前  ，  部队  下岗  的  #军 嫂#  百分之百  实现  再就业  。	军嫂
13	某部  下岗  #军 嫂#  全部  就业  本报  讯  新疆军区某部  积极  采取  开办  军  嫂  服务  中心  安置  、  向  地方  军民共建  单位  推荐  和  鼓励  下岗  军  嫂  开展  个体  经营  等  措施  ，  解决  下岗  军  嫂  再就业  问题  。	军嫂
