id	segmented_sentence	merged_word
1	还  有的  职业  #摄影 家#  ，  往往  采取  多  拍  几张  或  将  胶卷  分散  到  多个  图片社  冲洗  ，  以  降低  风险  。	摄影家
2	还  有的  职业  摄影  家  ，  往往  采取  多  拍  几张  #或 将#  胶卷  分散  到  多个  图片社  冲洗  ，  以  降低  风险  。	或将
3	现行  的  每  卷  ５元  冲洗  收费  ，  只  包含  基本  的  冲洗  费用  、  成本  和  合理  的  利润  ，  如果  一旦  冲洗  #坏 了#  胶卷  ，  消费者  提出  过高  的  赔偿  要求  ，  冲洗  部门  是  承担  不  起  的  。	坏了
4	几次  协商  #未 果#  ，  消费者  无奈  ，  起诉  到  法院  ，  一  场  要求  该  冲洗  店  赔偿  其  经济  和  精神  损失  ５万元  的  官司  正  等待  判决  。	未果
5	有  一  位  市场  办  主任  还  说  ，  粮食  质量  问题  不同  于  假  酒  ，  它  不  存在  #假 的#  问题  ，  顶多  是  换装  面  以次充好  ，  抛光  米  只是  把  旧  米  抛光  加点  食物  油  翻新  而已  ，  不会  吃  出  问题  的  。	假的
6	有  一  位  市场  办  主任  还  说  ，  粮食  质量  问题  不同  于  假  酒  ，  它  不  存在  假  的  问题  ，  顶多  是  换装  面  以次充好  ，  抛光  米  只是  把  旧  米  抛光  加点  #食物 油#  翻新  而已  ，  不会  吃  出  问题  的  。	食物油
7	有  一  位  市场  办  主任  还  说  ，  粮食  质量  问题  不同  于  假  酒  ，  它  不  存在  假  的  问题  ，  顶多  是  换装  面  以次充好  ，  抛光  米  只是  把  旧  米  抛光  加点  食物  油  翻新  而已  ，  不会  吃  #出 问题#  的  。	出问题
8	按  规定  ，  面粉  #含 沙 量#  最高  不得  超过  ０．０２％  ，  每  公斤  面粉  的  增白剂  含量  不得  超过  ０．０６克  。	含沙量
9	如  ，  东风粮油批发市场  有  一  商户  在  今年年初  用  回收  的  １１０个  面粉  袋  #装 入#  次  面粉  冒充  潞  河  牌  面粉  ，  受到  工商局  查处  。	装入
10	新时期  以来  ，  我国  的  散文  创作  出现  了  好  势头  ，  散文  创作  持续  热闹  火爆  ，  涌现  了  一批  #专 事#  散文  的  作家  ；  一些  学者  、  诗人  、  小说家  、  评论家  、  艺术家  也  跻身  进来  ；  散文  书籍  俏销  ，  散文  刊物  越来越  多  ，  报纸  副刊  及  综合性  杂志  也  多  以  散文  充实  版面  。	专事
11	长篇小说  《  #刀 客#  张大脚  》  出版  作家  蒋留计  的  长篇小说  《  刀  客  张大脚  》  由  中州古籍出版社  出版  。	刀客
12	长篇小说  《  刀  客  张大脚  》  出版  作家  蒋留计  的  长篇小说  《  #刀 客#  张大脚  》  由  中州古籍出版社  出版  。	刀客
13	散文  语言  的  突破  —  —  —  农民  的  口语  为  基本  结构  ，  平白  浅显  ，  质朴  味  正  ，  形象  鲜明  ，  言之有物  ，  “  话  怎么  说  就  怎么  写  ”  ，  行云流水  般  自然  生动  ，  #全 无#  刻意  做派  ，  质朴  的  文风  是  生活  实在  的  作家  的  追求  ，  而  质朴  文风  的  蔚成风气  ，  则  是  求实  进取  的  民族  对  通过  变革  走向  强盛  的  时代  的  认同  。	全无
14	文本  样式  上  的  突破  —  —  —  以小见大  ，  一叶知秋  ，  切片  似的  显微  ，  样本  似的  收集  ，  口述  笔录  自  说  自  话  即  生活  形态  和  人生  形态  本身  ，  而  作者  深入  生活  ，  艰苦  采访  ，  吃苦  受累  ，  亦  非  花拳绣腿  者  #所 能#  为  。	所能
15	作者  做  的  是  一件  #开拓 性#  的  工作  —  —  —  不是  代  农民  立言  ，  不是  为  农民  写  传记  ，  而是  让  农民  自  说  自  话  。	开拓性
16	若  以  七情六欲  划分  评说  ，  生  、  死  、  爱  、  恨  、  喜  、  怒  、  哀  、  乐  ，  大  可以  条分缕析  出  数倍  于  《  皇天后土  》  的  文字  来  ，  其  #涵 意#  之  深厚  ，  亦  大  可以  做出  文学  的  、  社会学  的  、  哲学  的  以及  地理学  的  各类  文字  来  。	涵意
17	一  部  《  皇天后土  》  ，  九十九个  农民  ，  男女老少  ，  村  干部  、  地主  、  庄稼汉  、  工匠  、  专业户  …  …  自  说  自  话  ，  #说 出#  了  原  生  状态  的  农民  自己  。	说出
18	一  部  《  皇天后土  》  ，  九十九个  农民  ，  男女老少  ，  村  干部  、  地主  、  庄稼汉  、  工匠  、  专业户  …  …  自  说  自  话  ，  说  出  了  #原 生#  状态  的  农民  自己  。	原生
19	作者  在  《  皇天后土  》  获奖  后  应  约  发表  感言  ：  “  我  所以  被  看上  ，  盖  #缘 于#  我  是  ‘  乡下人  ’  ，  ‘  乡下人  ’  只能  提供  土特产  …  …  ”	缘于
20	姑且  不论  其  文体  #尚 存#  不同  说法  —  —  —  当  其  篇什  陆续  在  一些  报刊  发表  时  ，  各  报刊  或  将  其  放  在  散文  栏  内  ，  或  放  在  纪实  文学  或  报告文学  栏  内  ，  更  有  将  其  放  在  小说  栏  内  发表  的  ，  仅仅  就  其  创作  年月  之  长  —  —  —  《  梨园  》  创作  于  １９８０年８月  ，  《  公粮  》  创作  于  １９９５年３月  ，  历时  十五年  ，  也  足见  作家  精神  之  执著  ，  韧性  之  持久  ，  爱心  之  宽广  了  。	尚存
21	姑且  不论  其  文体  尚  存  不同  说法  —  —  —  当  其  篇什  陆续  在  一些  报刊  发表  时  ，  各  报刊  #或 将#  其  放  在  散文  栏  内  ，  或  放  在  纪实  文学  或  报告文学  栏  内  ，  更  有  将  其  放  在  小说  栏  内  发表  的  ，  仅仅  就  其  创作  年月  之  长  —  —  —  《  梨园  》  创作  于  １９８０年８月  ，  《  公粮  》  创作  于  １９９５年３月  ，  历时  十五年  ，  也  足见  作家  精神  之  执著  ，  韧性  之  持久  ，  爱心  之  宽广  了  。	或将
22	有关方面  负责人  及  来自  各地  的  评论家  #编辑 家#  二十  余  人  参加  了  座谈  。	编辑家
23	评论家  和  评论  报刊  应  力戒  “  #商业 化#  ”  、  “  人情  化  ”  、  “  庸俗化  ”  和  “  广告  化  ”  ，  坚持  出于  公心  、  热情  帮助  、  以理服人  。	商业化
24	对  未来  和  感情  的  玄  想  ，  自我  感伤  的  沉溺  ，  与  暗自  喜欢  的  女孩子  你  来  我  往  的  “  斗嘴  ”  ，  对  同龄人  青春  面庞  和  青春  朝气  的  感受  和  赞美  …  …  青春  的  “  第一次  ”  令人  怀念  和  激动  ，  然而  “  飞蛾投火  ”  式  的  激情  冲动  却  难  使  这  一  时期  的  经历  得到  现实  的  根基  和  延续  ，  感情  的  纯美  臆造  ，  玄  想  带来  的  纠葛  缠绕  ，  以及  带有  自我  感伤  成分  的  盟誓  与  #伤 别#  ，  都  使  十九岁  的  经历  以  酸涩  的  “  青果  ”  存留  于  青春  的  “  历史  ”  。	伤别
25	小说  中  我们  听到  了  来自  下岗  女工  心底  深处  的  声音  ，  一个  普通  女工  对  自己  工厂  朴素  、  真挚  而  又  执拗  的  感情  如  #玉兰 花#  的  清苦  香味  飘浮  在  整个  作品  之中  …  …  （  杨博  ）	玉兰花
26	他们  分别  吟唱  出  属于  自己  民族  和  祖国  的  诗章  ，  虽然  语言  #不 通#  ，  但  借助  于  诗人  们  淋漓尽致  的  手势  和  张弛  有  度  的  吟诵  ，  我  凭  感觉  领悟  了  诗人  们  的  心声  。	不通
27	“  无声  的  诗  ”  当然  存在  ，  不过  这  指  的  是  另  一种  艺术  —  —  —  绘画  ；  真正  意义  上  的  诗歌  ，  如果  不是  #大 言#  欺  人  兼  欺  世  的话  ，  全  是  上口  成  诵  、  过  耳  不  忘  、  音韵  和谐  、  意境  曼妙  的  ，  而  朗诵  诗  这  一  诗歌  百花园  中  无比  鲜艳  的  花  ，  恰  是  诗歌  借助  声音  而  传  之  久远  的  力证  。	大言
28	火苗  跳动  着  ，  点燃  着  夜幕  ，  温暖  着  人心  ，  陶  罐  里  的  #肉 汤#  翻滚  着  ，  放射  出  一  阵  阵  沁人心脾  的  芳香  ，  围  住  火塘  的  人们  ，  在  这  一刹那  产生  了  莫名  的  冲动  和  感动  ，  他们  快乐  地  吟唱  出  一种  对  上苍  的  感谢  ，  对  一个  温饱  之  夜  由衷  的  满足  ，  诗  就  这样  在  吟唱  中  诞生  了  。	肉汤
