id	segmented_sentence	merged_word
1	而且  经  他  演绎  、  说明  ，  许多  内容  ，  也  确实  有助于  人们  明白  地缘  文化  对  创作  的  深远  影响  ，  这  对  读者  深入  体味  新时期  不同  地区  小说  的  渊源  所  自  和  艺术  风韵  ，  都是  很  #有 帮助#  的  。	有帮助
2	书  中  讲  的  那些  不同  地区  （  如  #燕 赵#  、  三秦  、  吴  越  等等  ）  的  地缘  文化  ，  脉络  清楚  ，  有  历史  感  ，  分开  来看  ，  很  像  是  各个  地区  的  “  小  文化  史  ”  。	燕赵
3	书  中  讲  的  那些  不同  地区  （  如  燕  赵  、  三秦  、  #吴 越#  等等  ）  的  地缘  文化  ，  脉络  清楚  ，  有  历史  感  ，  分开  来看  ，  很  像  是  各个  地区  的  “  小  文化  史  ”  。	吴越
4	书  中  讲  的  那些  不同  地区  （  如  燕  赵  、  三秦  、  吴  越  等等  ）  的  地缘  文化  ，  脉络  清楚  ，  有  历史  感  ，  分开  来看  ，  很  像  是  各个  地区  的  “  小  #文化 史#  ”  。	文化史
5	怪不得  许多  人  ，  包括  一些  现代  著名  作家  ，  总  #爱 称#  自己  是  “  乡下人  ”  ，  大概  在  他们  的  自谦  里  ，  正  包含  着  许多  割  不断  、  理  还  乱  的  乡土  情结  吧  。	爱称
6	“  一方  水土  一方  人  ”  ，  人生  情缘  不仅  与  生  俱  来  ，  也  与  “  土  ”  #同 在#  。	同在
7	因为  我  在  北大历史系  上学  时  也  读  过  陈  著  《  #隋 唐#  制度  渊源  略论  稿  》  等  书  ，  从中  受到  过  启发  ，  而且  听  得  人们  议论  ，  陈  先生  的  学术  成就  几乎  是  无法  超越  的  。	隋唐
8	几年  前  ，  在  北京  史学  界  的  一次  座谈会  上  ，  记得  当  金冲及  教授  称赞  田余庆  教授  所  著  《  东晋  #门 阀#  政治  》  一  书  写  得  深刻  、  读  来  引人入胜  时  ，  周一良  先生  曾  说  ：  田  先生  这  部  书  超过  了  陈寅恪  。	门阀
9	几年  前  ，  在  北京  史学  界  的  一次  座谈会  上  ，  记得  当  金冲及  教授  称赞  田余庆  教授  所  著  《  东晋  门  阀  政治  》  一  #书 写#  得  深刻  、  读  来  引人入胜  时  ，  周一良  先生  曾  说  ：  田  先生  这  部  书  超过  了  陈寅恪  。	书写
10	马克思主义  的  历史观  并不是  由  #什么 人#  发明  出来  ，  而后  从  外部  强加  给  历史  的  僵化  的  原则  ；  它  本身  正是  从  无数  的  历史  现象  中  抽象  出来  的  对于  历史  发展  的  规律性  的  认识  。	什么人
11	马克思主义  的  历史观  并不是  由  什么  人  发明  出来  ，  而后  从  外部  强加  给  历史  的  僵化  的  原则  ；  #它 本身#  正是  从  无数  的  历史  现象  中  抽象  出来  的  对于  历史  发展  的  规律性  的  认识  。	它本身
12	他  早年  曾  #师 从#  陈寅恪  ，  在  历史语言研究所  由  陈  先生  任  组长  的  历史  组  从事  研究  工作  ，  并  深受  陈  的  影响  ；  从  哈佛  留学  归来  后  ，  又  同  陈  先生  在  清华  一起  共  过  事  ，  并  给  他  译  读  过  日文  杂志  的  论文  。	师从
13	周  先生  也是  一  位  在  魏  晋  南北朝  史  等  研究  方面  有  重要  成就  的  老一辈  #史学 家#  。	史学家
14	他  在  魏  晋  南北朝  史  、  #隋 唐#  史  、  宗教  史  特别是  佛教  史  、  西域  各  民族  史  、  蒙古  史  、  敦煌  学  、  中国  古典文学  等  方面  都  有  重要  的  建树  。	隋唐
15	就  新时期  小说  流派  的  研究  来看  ，  我们  缺乏  流派  意识  的  总结  ，  较多  面  上  的  标  立  旗号  冠以  主义  ，  追  潮  赶  浪  的  现象  多  ，  这  都  不  利于  流派  的  研究  ，  实质  也是  #未 有#  真正  从  理论  高度  来  认识  文学  流派  。	未有
16	因为  如  前  所  说  ，  新时期  小说  流派  有  其  时代  的  特殊性  ，  致使  有些  流派  是  在  形成  与否  之间  而  显示  了  #游 移#  状态  ：  可  算  流派  但  不  成熟  ，  或  呈  流派  状态  却  不  稳定  。	游移
17	否则  评判  与  确立  就  没有  客观  #可 言#  ，  就  会  导致  牵强附会  甚至  是  无中生有  的  流派  划分  。	可言
18	比如说  “  知青  小说  ”  ，  是  知青  出身  的  作家  写  知青  生活  ，  从  创作  群体  的  取材  、  审美  情趣  、  创作  风格  和  创作  观念  来看  都  有  较大  的  #相似 性#  与  聚合  性  ，  基本  形成  一种  小说  流派  。	相似性
19	研究  文学  流派  ，  实质  便是  #专 意#  于  这  方面  的  寻觅  、  分析  与  比较  。	专意
20	以  艺术  表现  手法  分  ，  有  “  意识流  小说  ”  、  “  结构  主义  小说  ”  、  “  怪诞  小说  ”  、  “  新  写实  小说  ”  、  “  纪实小说  ”  等  ；  以  题材  言  ，  有  “  知青  小说  ”  、  “  大  墙  小说  ”  、  “  留学生  小说  ”  、  “  军营  小说  ”  等  ；  以  带有  思潮  与  阶段  发展  的  创作  走向  分  ，  则  有  “  伤痕  小说  ”  、  “  反思  小说  ”  、  “  改革  小说  ”  、  “  寻根  小说  ”  等  ；  从  创作  群体  看  ，  又  有  “  知青  作家  ”  、  “  #先锋 派#  ”  、  “  新生代  ”  等  ；  若  以  显示  了  地域  文化  色彩  的  小说  流派  分  ，  则  有  “  京味  小说  ”  、  “  海派  小说  ”  、  “  津  味  小说  ”  、  “  汉  味  小说  ”  及  湖南  的  “  湘  土  小说  ”  等  。	先锋派
21	内塔尼亚胡  还  反对  允许  １９４８年  和  １９６７年  巴勒斯坦  难民  重返  家园  ，  反对  耶路撒冷  实行  东西  #分 治#  。	分治
