id	segmented_sentence	merged_word
1	她  现年  ５２岁  ，  是  莫桑比克  #前 总统#  萨莫拉·马谢尔  的  遗孀  。	前总统
2	曼德拉  因  领导  广大  黑人  群众  反对  南非  种族隔离  制度  曾  被  种族主义  当局  关押  #长 达#  ２７年  ，  １９９０年  才  得以  获释  。	长达
3	游击队  要求  #政府 军#  从  南部  ５个  城市  ４．７万平方公里  的  地区  撤出  ，  然后  开始  和谈  。	政府军
4	执政  的  自由党  领袖  、  #前 总统#  候选人  塞尔帕  要求  全国  “  关注  正在  开始  的  进程  ”  ，  表示  自由党  支持  “  民族解放军  ”  与  社会  各界  代表  达成  的  协议  ，  “  将  为  和平  事业  提供  一切  合作  ”  。	前总统
5	有些  代表  还  认为  《  规约  》  所  涉及  的  灭绝  种族  罪  、  #战争 罪#  、  反  人类  罪  和  侵略  罪  的  定义  具有  高度  的  政治  性  ，  各国  对  此  不乏  争议  。	战争罪
6	有些  代表  还  认为  《  规约  》  所  涉及  的  灭绝  种族  罪  、  战争  罪  、  反  人类  罪  和  侵略  罪  的  定义  具有  高度  的  #政治 性#  ，  各国  对  此  不乏  争议  。	政治性
7	按照  《  规约  》  ，  即将  设立  的  国际刑事法院  有权  对  灭绝  种族  罪  、  #战争 罪#  、  反  人类  罪  和  侵略  罪  进行  审判  。	战争罪
8	在  １７日  晚  举行  的  全体  会议  上  ，  与会  代表  就  《  国际刑事法院  规约  》  进行  了  表决  ，  １２０个  国家  投  了  #赞成 票#  ，  ２１个  国家  弃权  ，  中国  、  美国  、  以色列  和  菲律宾  等  ７个  国家  投  了  反对票  。	赞成票
9	阿外交部  １８日  #就 此#  事件  发表  声明  ，  认为  南斯拉夫  的  军事  行动  直接  威胁  到  阿尔巴尼亚  的  领土  完整  和  主权  ，  企图  将  阿  卷入  地区  冲突  。	就此
10	但  由于  这些  法案  #牵涉 到#  各方  利益  ，  国家杜马  经过  激烈  辩论  ，  最终  仍  未  审议  完毕  所有  的  ２３项  法案  。	牵涉到
