id	segmented_sentence	merged_word
1	同样  是  原有  的  班子  ，  只  因  带班  人  不同  ，  结果  却  大  #不 一样#  。	不一样
2	平川市  #水 电#  路  老大难  的  问题  ，  终于  解决  有望  。	水电
3	平川  由于  多年  #缺 水#  、  少  电  、  少  路  ，  经济  处于  崩溃  的  边沿  。	缺水
4	剧  中  好些  场面  重大  的  戏  ，  不仅  #拍 出#  了  壮观  的  气势  ，  而且  拍  出  了  内在  的  激情  。	拍出
5	剧  中  好些  场面  重大  的  戏  ，  不仅  拍  出  了  壮观  的  气势  ，  而且  #拍 出#  了  内在  的  激情  。	拍出
6	他  的  出现  ，  深化  了  这  部  作品  的  思想  意义  ，  从  反面  衬托  出  改革  的  #艰巨 性#  。	艰巨性
7	陈忠阳  痛惜  民工  们  忍  饥  受  冻  而  热泪  纵横  ；  大漠县委  书记  刘金萍  不忍  让  省委  书记  看到  她  裂开  的  手掌  ；  县委  书记  尚德全  奋不顾身  为  清除  哑炮  #献 出#  生命  ，  这时  我们  耳边  响  起  的  是  一  曲  曲  共产党人  撼  人  心魄  的  正气  歌  ，  它们  是  这  部  电视剧  中  最  精彩  的  片断  和  感人  至  深  的  场景  。	献出
8	陈忠阳  痛惜  民工  们  忍  饥  受  冻  而  热泪  纵横  ；  大漠县委  书记  刘金萍  不忍  让  省委  书记  看到  她  裂开  的  手掌  ；  县委  书记  尚德全  奋不顾身  为  清除  哑炮  献  出  生命  ，  这时  我们  耳边  #响 起#  的  是  一  曲  曲  共产党人  撼  人  心魄  的  正气  歌  ，  它们  是  这  部  电视剧  中  最  精彩  的  片断  和  感人  至  深  的  场景  。	响起
9	也  正  #因 如此#  ，  作品  中  所  展示  的  改革  成就  才  更加  真实  可信  而  又  有  历史  凝重  感  ，  带领  平川  人民  缔造  辉煌  业绩  的  英雄  形象  才  更加  丰厚  鲜活  而  又  富有  艺术  感染力  。	因如此
10	它  以  共产党人  带领  平川  地区  一千多万  人民  抓住  历史  机遇  、  摆脱  贫穷  落后  的  改革  和  建设  为  主线  ，  全景  式  #近 距离#  地  形象  描绘  了  上  至  省委  下  至  基层  ，  从  国企  改革  到  招商  引  资  ，  从  兴修  水利  到  修路  办  电  ，  从  班子  建设  到  反腐倡廉  ，  从  公司  兴衰  到  诉讼  风波  的  波澜壮阔  的  生活  画卷  ，  热情  讴歌  了  不断  创造  人间  奇迹  的  伟大  变革  时代  。	近距离
11	１９５８年  开始  的  “  大跃进  ”  导致  国民经济  出现  了  严重  的  比例失调  ，  过  快  发展  的  工业  尤其是  钢铁  工业  ，  对  其他  部门  尤其是  农业  造成  了  很  大  损害  ，  国民经济  #几 近#  崩溃  。	几近
12	在  这种  波动  中  ，  各种  经济  矛盾  、  #磨 擦#  不断  地  积累  与  显现  。	磨擦
13	我们  党  来自  人民  ，  #植根 于#  人民  ，  服务  于  人民  。	植根于
14	由于  市场  #不 完善#  ，  法制  不  健全  ，  形成  了  政府  对  经济  的  过度  干预  。	不完善
15	当前  应  特别  加强  #金融 业#  同业公会  或  协会  自律  性  组织  建设  。	金融业
16	任何  超越  或  严重  滞后  都  不  利于  本国  经济  和  #金融 业#  的  发展  。	金融业
17	发展中国家  #金融 业#  和  金融  服务  贸易  的  总体  竞争力  还  较弱  ，  金融市场  不  发达  ，  金融  体系  也  比较  脆弱  ，  金融  监管  能力  有待  提高  。	金融业
18	我国  当前  的  金融  风险  隐患  是  长期以来  逐步  积累  的  ，  既有  过去  旧  的  经济体制  弊端  问题  ，  内部  管理  问题  ，  经济  行为  #不 规范#  问题  ，  也  有  金融  立法  滞后  、  执法  不  严  问题  ，  等等  。	不规范
19	#第 五#  ，  我国  的  外资  、  外债  结构  较为  合理  ，  中长期  外债  占  外债  余额  的  ８６．１％  ，  使  大规模  国际  游资  套利  投机  的  可能性  大为  降低  。	第五
20	中国  #金融 业#  逐渐  融入  世界  金融市场  ，  并  加强  与  各国  金融  监管  当局  的  合作  与  交流  ，  这  对  维护  我国  金融  业  的  安全  稳健  运行  有  积极  意义  。	金融业
21	中国  金融  业  逐渐  融入  世界  金融市场  ，  并  加强  与  各国  金融  监管  当局  的  合作  与  交流  ，  这  对  维护  我国  #金融 业#  的  安全  稳健  运行  有  积极  意义  。	金融业
22	市场  准  入  始终  是  国际  #金融 业#  监管  的  首要  问题  。	金融业
23	对  银行业  重要  风险  领域  及其  监管  的  关键  组成部分  制定  标准  ，  促进  各国  监管  机构  建立  长期  联系  和  交换  信息  ，  防范  市场  风险  可能  带来  的  #灾难 性#  后果  。	灾难性
24	问题  在于  ，  亚洲  一些  新兴  国家  接受  了  这种  概念  后  ，  把  法律  上  的  “  监管  ”  和  “  放松  监管  ”  错误  地  理解  为  “  取消  金融  监管  ”  或  对  金融  “  #不 加#  监管  ”  。	不加
25	这  除了  由于  金融  法制  在  发展  过程  中  尚  #不 完善#  外  ，  还  和  人们  对  金融  法制  认识  的  误区  有关  。	不完善
26	逾期  后  ，  基金会  多次  向  徐  某  和  水泥厂  索要  借款  #未 果#  ，  遂  向  法院  起诉  ，  要求  被告  偿付  本息  １０．１１２８万元  。	未果
27	１９９５年５月４日  ，  徐  某  为  承建  江苏  铜山县第六水泥厂  土建  工程  ，  由  该  水泥厂  担保  ，  与  铜山县  利国乡农村合作基金会  签订  一  份  借款  合同  ，  借款  ６万元  ，  约定  借  期  半年  ，  月  利率  ２２％  ，  逾期  不  还  #按 月#  利率  ３０％  罚款  。	按月
28	先  去除  病  甲  ，  可  选用  ４０％  尿素  霜  #封 包#  ，  用  胶布  保护  正常  皮肤  。	封包
29	预防  甲  癣  发生  应  注意  ：  保持  手  、  足  皮肤  清洁  、  干燥  ，  多  汗  的  人  要  治疗  多  汗  症  ；  脚  爱  出汗  的  人  应  穿  透气  较好  的  棉纱  制品  的  鞋  、  袜  ，  要  经常  洗  脚  和  更换  袜子  ，  洗  脚  后  #擦 干#  。	擦干
30	甲  小  皮  角  化  鳞屑  ，  甲  周  皮肤  粗糙  或  皲裂  ，  自觉  痒  、  痛  ，  #重 者#  会  妨碍  某些  劳动  。	重者
31	甲  可  松脆  、  肥厚  或  变形  ，  可  #翘 起#  ，  前缘  往往  残缺  不  齐  ，  如  蚕食  状  。	翘起
32	霉菌  由  甲板  的  游离  缘  或  侧  缘  侵入  甲板  ，  逐渐  向  甲板  内  蔓延  ，  使  甲板  混浊  #不 透明#  ，  呈现  灰  黄  色  或  灰白  色  ，  表面  不平  。	不透明
33	霉菌  由  甲板  的  游离  缘  或  侧  缘  侵入  甲板  ，  逐渐  向  甲板  内  蔓延  ，  使  甲板  混浊  不  透明  ，  呈现  灰  #黄 色#  或  灰白  色  ，  表面  不平  。	黄色
34	霉菌  由  甲板  的  游离  缘  或  侧  缘  侵入  甲板  ，  逐渐  向  甲板  内  蔓延  ，  使  甲板  混浊  不  透明  ，  呈现  灰  黄  色  或  #灰白 色#  ，  表面  不平  。	灰白色
35	此外  ，  夏季  手足  多  汗  、  气候  湿热  、  鞋  #不 透气#  或  机体  抵抗力  低  也是  本  病  的  诱发  因素  。	不透气
36	除了  自身  感染  外  ，  也  可以  接触  传染  ，  如  通过  污染  的  浴巾  、  #洗手 盆#  、  公用  拖鞋  等  用具  而  间接  感染  。	洗手盆
37	甲  癣  发病  常  和  下列  因素  有关  ：  常  由于  手癣  、  #足 癣#  感染  而  来  。	足癣
38	炎热  的  夏季  是  甲  癣  #高 发#  或  加重  时期  。	高发
39	各级  执法  机关  及其  执法  人员  应  树立  公仆  意识  ，  在  加强  管理  的  同时  ，  多  了解  进城  #农民 工#  的  疾苦  ，  多  为  他们  办  实事  ，  办  好事  。	农民工
40	还要  从  法律  机制  上  保证  进城  #农民 工#  能  充分  发表  意见  ，  使  他们  有  维护  自己  权利  的  有效  途径  。	农民工
41	社会主义  市场经济  的  发展  ，  要求  根据  供求  变动  、  利润  趋向  ，  实现  生产  要素  的  #最 优#  配置  ，  要求  资金  、  物资  和  劳动力  的  自由  流动  ，  计划经济  体制  下  法律  机制  已  不能  满足  实际  的  需要  。	最优
42	造成  进城  #农民 工#  高  比率  违法  犯罪  的  原因  是  多方面  的  ，  为了  有效  地  解决  这  一  问题  ，  除了  提高  农民  工  的  素质  ，  我国  社会主义  法制  本身  也  有  进一步  完善  的  必要  。	农民工
