id	segmented_sentence	merged_word
1	比如  ，  郭沫若  的  小说  在  此地  命名  为  “  漂泊  小说  ”  ，  在  彼  地  却  命名  为  “  哀  情  小说  ”  ；  郁达夫  的  散文  作品  集  ，  你  可  命名  为  “  伤感  散文  ”  ，  他  可  命名  为  “  浓  情  散文  ”  ，  这  视角  相差  得  #可 就#  太  大  了  。	可就
2	然而  ，  对  #同 一#  位  作家  的  作品  集  竟  有  多种  命名  ，  则  颇  显  滑稽  。	同一
3	对  系列  书  的  总  命名  各地  有  不同  ，  这  尚  #不 算#  奇怪  ，  正如  店  名  可  称  “  新潮  ”  也  可  称  “  新  朝  ”  一样  。	不算
4	对  系列  书  的  总  命名  各地  有  不同  ，  这  尚  不  算  奇怪  ，  正如  店  名  可  称  “  新潮  ”  也  可  称  “  #新 朝#  ”  一样  。	新朝
5	#这 类#  书  ，  有  标  为  “  中国  现代  名  作家  名著  珍藏  本  ”  ，  有  标  为  “  现代  名家  作品  系列  ”  ，  有  标  为  “  新文学  大师  作品  集成  ”  ，  有  标  为  “  名家  名著  系列  ”  ，  有  标  为  “  现代  名家  作品  经典  ”  ，  等等  。	这类
6	为  使  复垦  工作  有  规划  、  适度  开发  、  循序渐进  ，  市  土地  管理  部门  还  组织  人员  ，  历时  五个月  ，  实地  丈量  ，  登记  分类  ，  摸清  了  『  六  荒  』  资源  的  底子  ，  绘制  了  后备  资源  #分布 图#  ，  建立  了  详尽  的  土地  开发  复垦  台  账  。	分布图
7	为  使  复垦  工作  有  规划  、  适度  开发  、  循序渐进  ，  市  土地  管理  部门  还  组织  人员  ，  历时  五个月  ，  实地  丈量  ，  登记  分类  ，  摸清  了  『  六  荒  』  资源  的  底子  ，  绘制  了  后备  资源  分布  图  ，  建立  了  详尽  的  土地  开发  复垦  #台 账#  。	台账
8	新郑市  成立  了  以  土地矿产局  为主  ，  包括  农业  、  财政  、  计划  等  部门  参加  的  领导  小组  ，  将  土地  开发  复垦  纳入  各级  政府  土地  管理  目标  考核  的  主要  内容  ，  明确  『  谁  开发  ，  谁  受益  』  的  原则  ，  把  各项  任务  #层 层#  分解  、  层  层  落实  。	层层
9	新郑市  成立  了  以  土地矿产局  为主  ，  包括  农业  、  财政  、  计划  等  部门  参加  的  领导  小组  ，  将  土地  开发  复垦  纳入  各级  政府  土地  管理  目标  考核  的  主要  内容  ，  明确  『  谁  开发  ，  谁  受益  』  的  原则  ，  把  各项  任务  层  层  分解  、  #层 层#  落实  。	层层
10	农业银行沈阳市苏家屯支行  与  八一镇  后烧锅村  结成  了  扶贫  对子  ，  现  已  #拿 出#  ２．５万元  贷款  支持  ６户  贫困户  养猪  ２１２头  。	拿出
