id	segmented_sentence	merged_word
1	这些  多  出来  的  地  各地  叫法  不同  ，  #或 称#  飞地  ，  或  称  甩  亩  ，  或者  索性  就  叫  帮忙  田  。	或称
2	这些  多  出来  的  地  各地  叫法  不同  ，  或  称  飞地  ，  #或 称#  甩  亩  ，  或者  索性  就  叫  帮忙  田  。	或称
3	为了  保护  我们  为数不多  的  耕地  ，  国家  制定  了  法规  ，  要  把  耕地  挪  作  #他 用#  ，  必须  经过  有关  部门  的  审批  。	他用
4	我国  的  耕地  有限  而  人口  还  在  增加  ，  这种  破坏  耕地  的  瞒  和  骗  究竟  会  带来  什么  后果  ，  且  #等 着 瞧#  。	等着瞧
5	调查  分析  表明  ，  造成  耕地  资源  锐减  和  土地  利用  粗放  的  原因  ，  除了  一些  认识  上  的  误区  外  ，  土地  管理  机制  #不 完善#  是  一个  很  重要  的  方面  。	不完善
6	#本 应#  对  城乡  土地  行使  统管  职能  的  土地  管理  部门  ，  因  其  处在  被  领导  的  地位  ，  对  地方政府  的  违法行为  很难  有效  防止  和  依法  查处  。	本应
7	为了  子孙后代  ，  也  为了  当代  人  ，  我们  今天  必须  科学  地  规划  和  利用  好  有限  的  土地  资源  ，  依法  #管 住#  土地  。	管住
8	他  说  ：  “  是  我  的  ，  难道  是  #假 的#  不成  ，  你  老弟  是  干什么  的  ？  ”	假的
9	我  势单力薄  ，  只好  把  #话 说#  明  ：  “  你  这  身份证  是  冒充  我  的  ，  再  巧  也  不可能  地址  、  姓名  、  年龄  都  与  我  一样  ，  你  的  身份证  从  哪儿  来  的  ？  ”	话说
10	持  假  身份证  的  那  人  见  情况  不对  ，  立即  #上 路#  拦  出租车  跑  掉  。	上路
11	持  假  身份证  的  那  人  见  情况  不对  ，  立即  上  路  拦  出租车  #跑 掉#  。	跑掉
12	我  拿  着  这个  假  身份证  回家  与  我  的  身份证  #一 对#  ，  连  号码  都  不  差  一个  ，  只是  假  证  的  有效期  为  ３个月  ，  看来  是  临时  的  。	一对
13	我  拿  着  这个  假  身份证  回家  与  我  的  身份证  一  对  ，  连  号码  都  #不 差#  一个  ，  只是  假  证  的  有效期  为  ３个月  ，  看来  是  临时  的  。	不差
14	我  拿  着  这个  假  身份证  回家  与  我  的  身份证  一  对  ，  连  号码  都  不  差  一个  ，  只是  #假 证#  的  有效期  为  ３个月  ，  看来  是  临时  的  。	假证
15	我  到  遵义市  延安路派出所  询问  ，  值班  人员  很  #不 耐烦#  地  叫  我  到  户政科  查  。	不耐烦
16	我  来到  户政科  一  查  ，  这个  #假 证#  的确  是  户证科  办理  的  ，  发  证  时间  是  １９９８年３月２７日  。	假证
17	睡  #不 着#  ，  怨  床  帮  ；  烧  不  着  ，  怪  风箱  ，  这  算  什么  逻辑  ？	不着
18	睡  不  着  ，  怨  床  帮  ；  烧  #不 着#  ，  怪  风箱  ，  这  算  什么  逻辑  ？	不着
19	廉洁  自律  ，  当  属  领导干部  必备  素质  ，  而  媒体  频频  出现  某  领导  上交  礼金  若干  元  、  某  夫人  挡驾  拒  贿  若干  #次 等#  宣传  ，  总  让  人  感觉  有点  像  学生  考  了  ６０分  而  受  嘉奖  。	次等
20	杜绝  腐败  的  滋生  和  蔓延  ，  还  应  注重  干部  队伍  自身  的  建设  ，  把  好  用人  关  、  监督  关  ，  对  腐败  分子  #严 加#  惩处  。	严加
21	图  ②  ：  ００９号  #鹩 哥#  在  评委  们  面前  大  耍  嘴皮子  。	鹩哥
22	图  ③  ：  ００２号  #鹩 哥#  面对  评委  死  不  开口  。	鹩哥
23	为了  给  爱  #鸟 人#  提供  一个  交流  、  学习  的  机会  ，  北京野生动物保护中心  和  北京  柳荫公园  联合  举办  了  一件  “  鸟  事  ”  —  —  —  首届  城市  公园  鸣禽  大奖赛  。	鸟人
24	为了  给  爱  鸟  人  提供  一个  交流  、  学习  的  机会  ，  北京野生动物保护中心  和  北京  柳荫公园  联合  举办  了  一件  “  #鸟 事#  ”  —  —  —  首届  城市  公园  鸣禽  大奖赛  。	鸟事
25	它  是  住  在  亚运村  的  黄万英  夫妇  养  的  一  只  #鹩 哥#  ，  它  不但  能  说  “  你好  ”  、  “  再见  ”  ，  还  能  清晰  地  唱  “  东方红  ，  太阳  升  ”  ，  尤其是  学  小孩  叫  “  妈妈  ”  和  “  奶奶  ”  ，  惟妙惟肖  ，  理所当然  地  获得  鹩  哥  组  第一名  。	鹩哥
26	它  是  住  在  亚运村  的  黄万英  夫妇  养  的  一  只  鹩  哥  ，  它  不但  能  说  “  你好  ”  、  “  再见  ”  ，  还  能  清晰  地  唱  “  东方红  ，  太阳  升  ”  ，  尤其是  学  小孩  叫  “  妈妈  ”  和  “  奶奶  ”  ，  惟妙惟肖  ，  理所当然  地  获得  #鹩 哥#  组  第一名  。	鹩哥
27	００２号  鸟  在  评委  来  之前  说  得  满嘴  冒泡  ，  但  当着  评委  的  面  居然  有  ３分钟  没  #说 出#  话  来  。	说出
28	针对  这些  弊端  ，  诸暨中学  提出  了  “  #两 全#  三  负责  ”  的  办学  方针  ，  即  “  面向  全体  学生  ，  促进  全面  发展  ；  对  学生  一生  负责  ，  对  学生  一家  负责  ，  对  整个  社会  负责  ”  。	两全
