id	segmented_sentence	merged_word
1	#巴 以#  最终  达成  协议  ，  还有  许多  棘手  的  问题  需要  解决  。	巴以
2	目前  #巴 以#  双方  的  代表  还  在  谈  ，  以  努力  寻找  弥合  分歧  的  途径  。	巴以
3	由于  美国  不再  直接  参与  ，  #以 巴#  双方  不得不  显示  出  自己  有  谈判  诚意  ，  而  不  让  对方  指责  不  愿意  谈  。	以巴
4	这次  #巴 以#  直接  谈判  显然  是  在  美国  的  压力  下  恢复  的  。	巴以
5	期间  ，  美国  官员  多次  强调  ，  本月底  之前  #巴 以#  和谈  必须  谈  出  个  眉目  。	巴以
6	国务卿  奥尔布赖特  曾  在  一周  之内  与  以色列  总理  内塔尼亚胡  至少  #通 过#  ７次  电话  ，  其中  有  几次  交谈  不仅  时间  长  ，  而且  其  言词  还  相当  激烈  。	通过
7	今年５月  ，  美国  促成  召开  的  #巴 以#  伦敦  会议  无  果  而  终  ，  导致  原定  召开  的  华盛顿  会议  流产  。	巴以
8	今年初  ，  美国  为了  打破  #巴 以#  和谈  僵局  ，  建议  以色列  在  ３个月  内  从  约旦河西岸  再  撤出  １３·１％  的  所  占  领土  ，  巴勒斯坦  方面  同时  采取  相应  措施  打击  恐怖活动  ，  然后  巴  以  双方  进入  最后  阶段  谈判  ，  并  按照  奥斯陆  协议  规定  的  时间表  于  明年５月４日  前  结束  这  一  谈判  。	巴以
9	今年初  ，  美国  为了  打破  巴  以  和谈  僵局  ，  建议  以色列  在  ３个月  内  从  约旦河西岸  再  撤出  １３·１％  的  所  占  领土  ，  巴勒斯坦  方面  同时  采取  相应  措施  打击  恐怖活动  ，  然后  #巴 以#  双方  进入  最后  阶段  谈判  ，  并  按照  奥斯陆  协议  规定  的  时间表  于  明年５月４日  前  结束  这  一  谈判  。	巴以
10	变换  做法  ，  意  在  施压  ，  迫使  #以 巴#  双方  直接  谈  出  结果  来  。	以巴
11	此后  ，  以  方  多次  要求  举行  #以 巴#  首脑  会谈  ，  但  都  遭到  了  巴  方  拒绝  。	以巴
12	巴  官员  强调  ，  美国  提出  的  #以 军#  撤出  约旦河西岸  １３·１％  地区  的  方案  不容  修改  ，  因此  他们  参加  会谈  的  目的  不是  谈判  ，  而是  “  听取  ”  以色列  方面  的  意见  。	以军
13	#中 巴#  两国  加强  交流  与  合作  ，  符合  两国  人民  的  根本  利益  和  共同  愿望  。	中巴
14	他  说  ，  #中 巴#  是  友好  国家  ，  同  属  发展中国家  ，  有  许多  共同点  ，  在  感情  上  是  亲近  的  ，  是  可以  相互  信赖  的  朋友  。	中巴
15	他  说  ，  巴巴多斯  高度  重视  发展  #对 华#  关系  。	对华
