id	segmented_sentence	merged_word
1	４所  私立学校  的  教师  ，  除  从  内蒙古  阿里河林校  来  的  退休  教师  王玉霞  等  三  姐妹  #称 得 上#  曾  是  “  正规军  ”  外  ，  从  河南  来  的  李彬  、  黄士福  等  几位  民办教师  自谦  为  “  游击队  ”  ，  其他  几位  只有  初中  文化  的  教师  则  声称  自己  连  “  土  八路  ”  也  算  不  上  。	称得上
2	过道  和  院  外  #堆 满#  砂石  的  土  路  是  唯一  的  活动  场地  。	堆满
3	过道  和  院  外  堆  满  砂石  的  #土 路#  是  唯一  的  活动  场地  。	土路
4	这是  一个  在  求学  #路 上#  处于  夹缝  中  生存  的  儿童  群落  。	路上
5	对于  严肃  正规  的  传记  来说  ，  《  科学家  ，  您好  》  应该  不失为  一种  极  #有 价值#  的  拾遗  和  补充  。	有价值
6	反倒  恰恰  因为  #来访 者#  是  孩子  ，  才  让  科学家  不得不  花费  一番  脑筋  ，  用  最  通俗  、  浅近  的  语言  来  介绍  自己  研究  的  领域  ，  收到  了  极  好  的  科普  效果  。	来访者
7	反倒  恰恰  因为  来访  者  是  孩子  ，  才  让  科学家  不得不  花费  一番  脑筋  ，  用  最  通俗  、  浅近  的  语言  来  介绍  自己  研究  的  领域  ，  收到  了  #极 好#  的  科普  效果  。	极好
8	当初  #设 定#  这个  专栏  时  也曾  有  过  担心  ，  小  记者  虽然  几经  甄  拔  ，  选  自  各  科  成绩  优秀  的  好  学生  ，  但  却  仍然  稚气  未  脱  ，  无论  思想  深度  ，  知识  积累  ，  社会  经验  ，  和  他们  要  采访  的  科学  巨匠  相比  ，  悬殊  都  太  大  了  。	设定
9	当初  设  定  这个  专栏  时  也曾  有  过  担心  ，  小  记者  虽然  几经  #甄 拔#  ，  选  自  各  科  成绩  优秀  的  好  学生  ，  但  却  仍然  稚气  未  脱  ，  无论  思想  深度  ，  知识  积累  ，  社会  经验  ，  和  他们  要  采访  的  科学  巨匠  相比  ，  悬殊  都  太  大  了  。	甄拔
10	那么  多  齿  德  俱  尊  的  中科院  院士  、  工程院  院士  ，  平时  深居简出  ，  #杜 门#  谢客  ，  潜心  科研  ，  珍惜  寸阴  。	杜门
