id	segmented_sentence	merged_word
1	彩色  故事片  《  #无 言#  的  界碑  》  已  由  中国亚洲电视艺术中心  、  长春电影制片厂  联合  摄制  完成  ，  在  纪念  香港  回归祖国  一周年  之际  将  在  全国各地  陆续  上映  。	无言
2	如今  行走  在  马路  ，  闲逛  在  商场  ，  #游 赏#  在  公园  ，  娱乐  在  歌舞  厅  ，  徜徉  在  名胜古迹  ，  常常  看见  五颜六色  的  制服  来来往往  。	游赏
3	制服  其实  是  一种  工作  用  服  ，  在  工作  时  穿戴  有  明显  标志  的  制服  可以  让  人  容易  辨识  ，  有利  从业  ，  然而  在  休息  时间  、  业余  时间  ，  尤其  在  游玩  购物  时  ，  有没有  必要  总是  制服  #在 身#  ？	在身
4	本报  讯  近年来  ，  湖南省  汉寿县  把  发展  信息  产业  作为  振兴  #县 域#  经济  的  先导  工程  来  抓  ，  投资  一亿多元  ，  架  光纤  装  主机  ，  进  村  达  户  ，  全县  三十四个  乡镇  场  、  五百多个  村  在  全省  率先  实现  了  电话  交换  程控  化  、  传输  数字化  、  计费  微机  化  ，  跻身  全省  邮电  业务  十  强  县  之  列  。	县域
5	本报  讯  近年来  ，  湖南省  汉寿县  把  发展  信息  产业  作为  振兴  县  域  经济  的  先导  工程  来  抓  ，  投资  一亿多元  ，  架  光纤  装  主机  ，  进  村  达  户  ，  全县  三十四个  乡镇  场  、  五百多个  村  在  全省  率先  实现  了  电话  交换  程控  化  、  传输  数字化  、  计费  #微机 化#  ，  跻身  全省  邮电  业务  十  强  县  之  列  。	微机化
6	群众  对  此  #怨 声#  不已  ，  嘲讽  道  ：  “  这些  ‘  形象  工程  ’  是  干部  们  在  给  他们  自己  树  ‘  纪念碑  ’  呢  ！  ”	怨声
7	当然  是  从  百姓  #头 上#  打主意  ，  结果  全  乡  农民  负担  逐年  攀升  ，  竟  超过  国家  规定  的  数倍  之  多  ，  产生  了  不良  影响  …  …  本来  ，  如果  经济  条件  许可  ，  为了  改善  乡  干部  们  的  办公  和  住宿  条件  而  建  办公楼  宿舍  楼  ，  也  无可厚非  。	头上
8	当然  是  从  百姓  头  上  打主意  ，  结果  全  乡  农民  负担  逐年  攀升  ，  竟  超过  国家  规定  的  数倍  之  多  ，  产生  了  不良  影响  …  …  本来  ，  如果  经济  条件  许可  ，  为了  改善  乡  干部  们  的  办公  和  住宿  条件  而  建  办公楼  #宿舍 楼#  ，  也  无可厚非  。	宿舍楼
9	#其 三#  是  抓好  流通  载体  即  市场  体系  建设  。	其三
10	科技  推广  做到  了  县  有  中心  、  乡  有  站  所  、  村  有  科技  示范  户  ，  县  、  乡  、  村  均  #配 有#  科技  副职  ，  科技  服务  网络  比较  健全  。	配有
11	这  几年  ，  在  实践  中  我们  #感觉 到#  ，  农业  产业化  是  农村  建立  社会主义  市场经济  体制  、  促进  农业  和  农村  经济  两个  根本性  转变  的  有效  途径  。	感觉到
12	一天  下午  ，  在  泾河乡  白果塔村  ，  两个  老农  同  本  村  一  位  经纪人  （  当地  叫  #开 行#  的  ）  商谈  买卖  业务  ，  彼此  显得  那么  淳朴  、  信任  。	开行
13	在  宝应段  ，  一  长  串  盖  着  篷布  的  大  卡车  浩浩荡荡  ，  #向 北#  奔驰  ，  颇有  几分  壮观  。	向北
14	经  询问  老乡  ，  这是  江苏  宝应县  开  到  山东  、  天津  、  辽宁  的  运  藕  车  ，  一年  要  #运 出#  五六万吨  ，  带  回  钞票  近  亿元  。	运出
15	经  询问  老乡  ，  这是  江苏  宝应县  开  到  山东  、  天津  、  辽宁  的  运  藕  车  ，  一年  要  运  出  五六万吨  ，  #带 回#  钞票  近  亿元  。	带回
16	毋庸讳言  ，  如今  还  有些  下岗  职工  虽然  失去  了  “  铁饭碗  ”  ，  可  仍  不能  审时度势  ，  架子  还  #放 不 下#  ，  面子  还  丢  不  开  ，  “  山重水复疑无路  ”  之  时  ，  不  善于  “  转念  一  想  ”  。	放不下
17	近日  听  一  位  成绩  突出  的  下岗  再就业  职工  做  报告  ，  他  说  自己  刚  开始  推  着  板车  上街  卖  菜  时  ，  人  前  喊  不  #出 口#  ，  见  了  熟人  抬  不  起  头  ，  心里  整天  像  灌  了  铅  似的  ，  后来  转念  一  想  ，  何苦  这么  折磨  自己  ，  咱  凭  诚实  劳动  挣钱  ，  有  啥  不  光彩  的  ！	出口
18	近日  听  一  位  成绩  突出  的  下岗  再就业  职工  做  报告  ，  他  说  自己  刚  开始  推  着  板车  上街  卖  菜  时  ，  人  前  喊  不  出  口  ，  见  了  熟人  抬  不  #起 头#  ，  心里  整天  像  灌  了  铅  似的  ，  后来  转念  一  想  ，  何苦  这么  折磨  自己  ，  咱  凭  诚实  劳动  挣钱  ，  有  啥  不  光彩  的  ！	起头
19	近日  听  一  位  成绩  突出  的  下岗  再就业  职工  做  报告  ，  他  说  自己  刚  开始  推  着  板车  上街  卖  菜  时  ，  人  前  喊  不  出  口  ，  见  了  熟人  抬  不  起  头  ，  心里  整天  像  灌  了  铅  似的  ，  后来  转念  一  想  ，  何苦  这么  折磨  自己  ，  咱  凭  诚实  劳动  挣钱  ，  有  啥  #不 光彩#  的  ！	不光彩
20	当  税务  人员  对  抗税  户  予以  查封  时  ，  #商 城#  内  的  个体户  集体  起哄  、  抗税  。	商城
21	上访  是  群众  给  领导  送上门  的  调查研究  线索  ，  是  反映  社情  民意  的  晴雨表  ，  真实  可靠  ，  珍贵  #无 价#  。	无价
22	工作人员  本  应该  耐心  向  客人  #讲 明#  情况  ，  只是  简单  地  说  “  你们  不行  ，  我们  行  ”  ，  显然  是  很  不  妥当  的  。	讲明
23	痛苦  啦  ，  沉思  啦  ，  显示  潇洒  啦  …  …  十之八九  #要 点#  起  烟  吞云吐雾  。	要点
24	●  人民日报  要  办  得  吸引  人  ，  就要  再  多  一些  拿  #得 出#  、  叫  得  响  的  新闻  照片  ，  特别是  在  一  版  这  张  “  脸面  ”  上  。	得出
25	但  不可  否认  ，  确  有  那么  一些  人  ，  取得  一点  成绩  就  不可一世  ，  尤其  在  担任  领导  职务  、  握有  一定  权力  以后  ，  便  开始  一意孤行  ，  听  #不 得#  不同  意见  ，  最后  酿成  不能自拔  的  结果  。	不得
26	经营  上  的  成功  ，  使  崔志清  踌躇满志  ，  #想 要#  大干  一番  。	想要
27	崔  想  寻求  一  条  既  不  吃力  又  能  很快  #赚 大钱#  的  捷径  。	赚大钱
28	一次  他  出差  到  杭州  ，  听  一个  朋友  讲  炒  期货  可以  #赚 大钱#  ，  而且  来得  快  。	赚大钱
29	他  #不 甘心#  就此  罢休  ，  不断  加大  投资  ，  自己  公司  的  资金  用  完  了  ，  就  以  购  粮油  物资  的  名义  多次  向  几家  银行  贷款  数百万元  ，  又  利用  副  局长  身份  到  下属  企业  拆借  资金  数十万元  ，  陆续  投入  期货  市场  。	不甘心
30	他  不  甘心  就此  罢休  ，  不断  加大  投资  ，  自己  公司  的  资金  #用 完#  了  ，  就  以  购  粮油  物资  的  名义  多次  向  几家  银行  贷款  数百万元  ，  又  利用  副  局长  身份  到  下属  企业  拆借  资金  数十万元  ，  陆续  投入  期货  市场  。	用完
31	由于  该  煤矿  条件  极为  简陋  ，  救援  人员  不得不  从  １００公里  外调  来  柴油  发电机  ，  又  临时  购置  #输 水管#  等  设备  开始  抽水  。	输水管
32	一  位  调查  人员  指出  ：  “  这样  的  矿井  出  事故  是  正常  的  ，  不  出  事故  才是  #不 正常#  的  ！  ”	不正常
33	湖北省  南漳县  雷坪乡  #打工 妹#  余晓明  （  上  图  中  ）  ，  今年三月  因  突发  病毒  性  脑炎  住  入  医院  ，  需  治疗  费用  五万元  以上  。	打工妹
34	湖北省  南漳县  雷坪乡  打工  妹  余晓明  （  上  图  中  ）  ，  今年三月  因  突发  #病毒 性#  脑炎  住  入  医院  ，  需  治疗  费用  五万元  以上  。	病毒性
35	就  在  余晓明  万念俱灰  的  时候  ，  万顺电器行  个体  老板  王树新  、  王巧云  夫妇  （  见  图  ）  捐助  一万五千元  ，  社会  各界  也  伸出  温暖  之  手  ，  纷纷  捐款  #捐 物#  （  见  图  ）  。	捐物
36	张信哲  来  #京 沪#  演唱  （  附  图片  １  张  ）	京沪
37	俄罗斯  圣彼得堡冰上芭蕾舞团  ６月１０日  在  北京  演出  冰  上  芭蕾  《  #睡 美人#  》  ，  １１日  又  表演  《  天鹅  湖  》  ，  令  首都  观众  大  开  眼界  ，  优雅  的  舞姿  、  卓越  的  冰  上  技巧  、  新颖  的  舞剧  场面  、  独具一格  的  诠释  ，  令  全场  惊叹  不已  。	睡美人
38	俄罗斯  圣彼得堡冰上芭蕾舞团  ６月１０日  在  北京  演出  冰  上  芭蕾  《  睡  美人  》  ，  １１日  又  表演  《  #天鹅 湖#  》  ，  令  首都  观众  大  开  眼界  ，  优雅  的  舞姿  、  卓越  的  冰  上  技巧  、  新颖  的  舞剧  场面  、  独具一格  的  诠释  ，  令  全场  惊叹  不已  。	天鹅湖
39	１２日  和  １３日  、  １４日  ，  他们  还  将  在  北京  上演  《  #天鹅 湖#  》  ，  然后  ６月１９日  至  ２１日  在  天津  ，  ６月２６日  至  ２８日  在  南京  ，  ７月１日  至  ３日  在  上海  ，  继续  他们  的  艺术  旅程  。	天鹅湖
40	加  字  除  采用  传统  的  无色  荧光  防伪  #标 识#  外  ，  再次  增强  了  高科技  防伪  手段  ，  在  烫金  字  “  香港  回归  集邮  展  ”  和  展  徽  标  识  上  采用  逻辑  光  纹  影像  处理  技术  ，  把  许多  精致  而  美丽  的  纹理  蕴藏  其中  ，  展  徽  标  识  中  “  盛开  的  紫荆  花  ”  图案  清晰  可  鉴  ，  收藏  者  可  凭借  验  钞  器  和  放大镜  识别  。	标识
41	加  字  除  采用  传统  的  无色  荧光  防伪  标  识  外  ，  再次  增强  了  高科技  防伪  手段  ，  在  烫金  字  “  香港  回归  集邮  展  ”  和  展  #徽 标#  识  上  采用  逻辑  光  纹  影像  处理  技术  ，  把  许多  精致  而  美丽  的  纹理  蕴藏  其中  ，  展  徽  标  识  中  “  盛开  的  紫荆  花  ”  图案  清晰  可  鉴  ，  收藏  者  可  凭借  验  钞  器  和  放大镜  识别  。	徽标
42	加  字  除  采用  传统  的  无色  荧光  防伪  标  识  外  ，  再次  增强  了  高科技  防伪  手段  ，  在  烫金  字  “  香港  回归  集邮  展  ”  和  展  徽  标  识  上  采用  逻辑  光  纹  影像  处理  技术  ，  把  许多  精致  而  美丽  的  纹理  蕴藏  其中  ，  展  #徽 标#  识  中  “  盛开  的  紫荆  花  ”  图案  清晰  可  鉴  ，  收藏  者  可  凭借  验  钞  器  和  放大镜  识别  。	徽标
43	加  字  除  采用  传统  的  无色  荧光  防伪  标  识  外  ，  再次  增强  了  高科技  防伪  手段  ，  在  烫金  字  “  香港  回归  集邮  展  ”  和  展  徽  标  识  上  采用  逻辑  光  纹  影像  处理  技术  ，  把  许多  精致  而  美丽  的  纹理  蕴藏  其中  ，  展  徽  标  识  中  “  盛开  的  紫荆  花  ”  图案  清晰  可  鉴  ，  收藏  者  可  凭借  #验 钞 器#  和  放大镜  识别  。	验钞器
44	此外  还  发行  《  香港  回归  》  #邮 折#  、  纪实  邮  册  、  加  字  小型张  大全  册  、  纪念封  等  邮品  。	邮折
45	十多年  前  名  扬  舞坛  的  康绍辉  ，  年  近  不惑  ，  在  国内外  修炼  多年  ，  这次  重返  赛  台  ，  风采  不  减  ，  风格  却  自  成  #一 路#  。	一路
46	著名  舞蹈家  赵明  编导  的  《  走  跑  跳  》  是  比赛  中  最  有  光彩  的  作品  ，  在  颁奖  演出  中  作为  压  轴  节目  博得  #一 阵#  阵  热烈  掌声  ；  张永胜  的  领舞  技术  高超  ，  出类拔萃  ，  堪称一绝  ；  战友歌舞团舞蹈队  的  整体  技术水平  、  整体  精神  风貌  、  整体  艺术  素养  ，  给  观众  留下  深刻  印象  ，  令人  称誉  不已  。	一阵
47	在  档案  学  、  史学  及  古  建筑学  界  深  具  #雅 望#  的  单  老  ，  在  生命  即将  走  到  尽头  ，  才  首次  出版  自己  的  学术  著作  《  我  在  故宫  七十年  》  ，  也许  正是  其  淡泊  名利  的  最  有力  的  注脚  。	雅望
48	退休  后  依然  坚持  每天  上班  的  单  老  平静  地  告诉  记者  ：  我  不想  离开  故宫  ，  只要  还  能  走动  ，  就要  到  故宫  转  一  转  ，  #看 一 看#  。	看一看
49	尺蠖  是  一种  能屈能伸  的  小  虫子  ，  单士元  常  以  之  #自 比#  ：  “  我  如  一尺  蠖  ，  屈  于  斗室  ，  伸  于  随遇而安  之中  ，  无  所  企求  。  ”	自比
50	确实  ，  在  做人  方面  ，  单  老  完全  是  一派  #老 庄#  遗风  。	老庄
