id	segmented_sentence	merged_word
1	滇池  综合治理  项目  之一  的  #草 海#  蓝藻  清除  围  隔  试验  日前  取得  了  初  段  成果  。	草海
2	图  ②  ：  ３０岁  的  张彤  １９９３年  从  沈阳市电力整流器厂  下岗  后  ，  看到  许多  孩子  中午  吃饭  有  困难  ，  就  #在 家#  中  办  起  了  “  红领巾小饭桌  ”  ，  还  负  起  接送  孩子  的  责任  。	在家
3	图  ②  ：  ３０岁  的  张彤  １９９３年  从  沈阳市电力整流器厂  下岗  后  ，  看到  许多  孩子  中午  吃饭  有  困难  ，  就  在  家  #中 办#  起  了  “  红领巾小饭桌  ”  ，  还  负  起  接送  孩子  的  责任  。	中办
4	由  法国宇航公司  制造  的  鑫诺１号通信卫星  ，  今天  从  法国  嘎那  顺利  运抵  西昌卫星发射中心  ，  预定  在  近期  #内 用#  长征  三号乙  运载火箭  发射  升空  。	内用
5	李瑞环  说  ，  不久前  对  法国  的  访问  使  他  深深  体会  到  ，  #中 法#  两国  加强  合作  与  交流  的  理由  很多  ：  两国  都  有  悠久  的  历史  和  灿烂  的  文化  ；  目前  都  在  致力于  发展  经济  ，  改善  生活  ；  在  国际  事务  中  两国  有  许多  相同  或  相近  的  看法  。	中法
6	新华社  北京  ６月１３日  电  全国政协  主席  李瑞环  今天  在  人民大会堂  会见  了  法国  #前 总理#  、  波尔多市  市长  阿兰·朱佩  。	前总理
7	国务院  总理  朱镕基  今天  下午  在  钓鱼台国宾馆  会见  了  法国  #前 总理#  、  波尔多市  市长  阿兰·朱佩  。	前总理
8	改变  了  过去  那种  “  干活  他  推  他  ，  吃饭  一  桌  坐  #不 下#  ”  的  局面  。	不下
9	涉及  主要  粮食作物  超  高产  优质  育种  的  理论  与  方法  、  长江  黄河  流域  可持续发展  研究  、  信息  与  通信  技术  、  生命  起源  与  进化  研究  等  一系列  基础  性  、  战略性  、  综合性  、  #前 瞻 性#  重大  科技  问题  。	前瞻性
10	新联集团  、  一拖集团  、  佳木斯联合收割机厂  、  北京联合收割机厂  等  ４０多个  生产  厂家  组织  了  ２２８个  “  #三 包#  ”  服务  队  ，  出动  服务  车  ５００多辆  、  维修  人员  ２１００  多  人  ，  对  各自  的  产品  进行  跟踪服务  ，  受到  广大  农机  手  的  称赞  。	三包
