id	segmented_sentence	merged_word
1	工作  小组  中方  召集人  王西安  参赞  在  会后  对  记者  说  ，  今天  的  会上  ，  葡  #方 向#  中方  通报  了  “  三  大  问题  ”  的  最新  进展  ，  中方  表示  赞赏  。	方向
2	以  十二亿  #人 为#  庞大  基数  的  人口  膨胀  与  有限  资源  占有  的  矛盾  越来越  突出  。	人为
3	古人  所  推崇  的  #富 国#  之  策  和  所  提倡  的  社会  美德  ，  对  当今  现实  ，  也是  如此  的  正确  和  必需  。	富国
4	古人  曾  云  ：  『  足  国  之  道  ，  节用  #裕 民#  而  善  藏  其  余  』  。	裕民
5	古人  曾  云  ：  『  足  国  之  道  ，  节用  裕  民  而  善  藏  #其 余#  』  。	其余
6	单位  的  电灯  ，  不少  是  开  时  容易  关  时  难  ，  人  走  灯  仍  亮  ，  天亮  灯  不  灭  ；  企业  的  物资  管理  混乱  ，  大手大脚  ，  不计  工本  ，  有用  的  零配件  、  原材料  ，  在  #垃圾 堆#  里  比比皆是  ，  造就  了  不少  『  垃圾  暴发户  』  。	垃圾堆
7	从  第二天  开始  ，  员工  每次  餐  后  倒  的  #剩 菜#  剩饭  ，  用  一  只  缸  来  装  已  绰绰有余  。	剩菜
8	他  的  真诚  ，  他  的  正义感  ，  他  的  负责  精神  ，  使  那些  曾经  对  大  缸  『  出手  大方  』  的  员工  #面 露#  愧色  。	面露
9	实际上  ，  岂止  是  #剩 菜#  剩饭  ，  整个  整个  的  馒头  、  包子  ，  缸  内  醒目  可见  。	剩菜
10	他  『  弹  』  泪  的  原因  ，  仅仅  是  为了  公司  食堂  里  三口  用于  倒  剩饭  #剩 菜#  的  缸  。	剩菜
11	江泽民  最后  祝  拉特纳亚克  议长  #在 华#  期间  生活  愉快  ，  访问  取得  圆满  成功  ，  并  请  他  转达  对  库马拉通加  总统  和  总理  班达拉奈克  夫人  的  亲切  问候  和  良好  祝愿  。	在华
12	他  说  ，  斯里兰卡  在  #核 问题#  上  的  立场  是  一贯  的  ，  即  任何  国家  进行  核试验  都是  不  可取  的  。	核问题
13	外交部长  唐家璇  说  ，  中国  不  希望  看到  南亚  出现  核军备  竞赛  ，  并  指出  这  #无 助#  于  南亚  地区  的  和平  、  稳定  和  发展  。	无助
14	钱其琛  说  ，  我们  主张  不  以  政治  分歧  干扰  两岸  经济  交流  与  合作  ，  而  台湾  方面  却  提出  所谓  “  戒  #急 用#  忍  ”  政策  ，  一再  阻挠  两岸  经济  合作  和  两岸  直接  “  三  通  ”  。	急用
15	钱其琛  说  ，  我们  主张  不  以  政治  分歧  干扰  两岸  经济  交流  与  合作  ，  而  台湾  方面  却  提出  所谓  “  戒  急  用  忍  ”  政策  ，  一再  阻挠  两岸  经济  合作  和  两岸  直接  “  #三 通#  ”  。	三通
16	本报  讯  由  最高人民检察院  所属  《检察日报》社影视部  、  北京天正影视公司组织  编剧  、  策划  拍摄  的  １８集  电视连续剧  《  #红树 林#  》  ，  近日  将  在  广西  北海市  投入  外景  实地  拍摄  。	红树林
17	本报  北京  ５月２５日  讯  记者  黄泽全  、  温宪  报道  ：  为  庆祝  ７亿  非洲  人民  的  盛大  节日  —  —  —  “  非洲  #解放 日#  ”  暨  非洲统一组织  成立  ３５周年  ，  非洲国家驻华使团  今天  在  此间  举行  了  庆祝  招待会  。	解放日
18	庆祝  『  非洲  #解放 日#  』  暨  非统组织  成立  三十五周年	解放日
