id	segmented_sentence	merged_word
1	正  #因 如此#  ，  张  家  父子  的  木  帆船  和  董力生  的  手推车  ，  才  会  有  如此  厚重  的  荣耀  。	因如此
2	战斗  结束  后  ，  父亲  张孝华  荣立  二等  功  ，  儿子  张友香  #立 下#  一等功  。	立下
3	是  时  ，  安徽省  巢县  船工  张孝华  、  张友香  父子  摇  着  自家  的  “  巢县港  １０６５  ”  号  木  帆船  ，  冒着  纷飞  的  炮火  和  瓢泼  似的  弹雨  ，  从  北  岸  的  泥汊镇  强渡  长江  ，  最先  将  二十八名  解放军  指战员  送  上  #南 岸#  的  坂子矶  。	南岸
4	它们  #送 走#  一个  民怨沸腾  的  独裁  王朝  ，  载  来  一个  众望所归  的  新生  政权  。	送走
5	这是  #闯 过#  枪林弹雨  的  木  帆船  和  手推车  ，  它们  曾经  演绎  了  解放战争  水陆  并进  席卷  中华  河山  的  血色  史诗  。	闯过
6	帆船  的  艄  板  和  #船 桨#  已经  朽烂  ，  推车  的  木  轮子  也  沾满  了  苔藓  ，  活像  北方  一对  土  得  掉  渣  儿  的  男女  农民  ，  互相  搀扶  着  ，  蹒跚  在  这  国家  博物馆  堂皇  气派  的  展厅  里  。	船桨
7	这  塔  呈  白色  ，  像  一  柄  利剑  #似 地#  竖立  在  一千一百零五米  的  棋盘坨  顶峰  上  ，  足  有  四层  楼  那么  高  。	似地
8	山谷  里  虽  有  荆棘  #小 树#  茅草  ，  掉  下去  也  要  碎  骨粉  身  的  。	小树
9	西  望  太行  ，  层峦叠嶂  ；  南  望  易水  ，  蜿蜒  #向 东#  ；  东  望  华北  大  平原  ，  良田  万顷  秋意  正  浓  。	向东
10	这  崎岖  的  山道  虽  经  人工  修筑  过  ，  但  仍然  十分  险要  ，  崖  陡  壑  深  ，  走  一段  就  得  #停 下来#  擦汗  ，  不  多时  ，  全身  就  像  用  水  洗  过  一样  ，  可见  攀援  者  的  艰辛  了  。	停下来
11	在  我  来  的  路上  ，  在  距  狼牙山  几十里  外  的  地方  ，  我  远远  就  瞧见  #山 巅#  上  那  座  高高  的  五  勇士  塔  了  。	山巅
12	对  燕王  而言  ，  狼牙山  是  #立 下#  汗马功劳  的  。	立下
13	我  不禁  感叹  不已  ：  在  华北  大  平原  的  东  边沿  ，  竟  平地  挺起  这么  壮美  峭  丽  的  峰峦  ，  这  不得不  称赞  大自然  的  造化  #神 功#  之  伟大  ！	神功
14	#丁 丑#  盛夏  之  日  ，  我  冒着  关内  难  挨  的  酷暑  来到  狼牙山  下  。	丁丑
15	显然  ，  五  壮士  在  我  的  #心目 中#  比  任何  山峰  都  雄伟  都  高大  ！	心目中
16	当  以  #满 城#  兴亡  为  鉴  ，  小康  戒  懒  ，  大  康  戒  奢  。	满城
17	各种  打入  另册  之辈  ，  流落  #到 此#  矮  檐  栖身  。	到此
18	桥  下  洪灾  依然  泛滥  ，  #路 旁#  棚户  仍旧  贫穷  。	路旁
19	秧歌  队  扭  过  少城  ，  和平鸽  #捎 来#  福音  。	捎来
20	泥菩萨  过河  自身  难保  ，  谁  能  普度  众生  #跳 出#  苦海  ？	跳出
21	经  #不 灵#  ，  灾  不  消  ，  哗啦啦  水  淹  庙宇  ，  黑  滔滔  浪  打  慈  航  。	不灵
22	经  不  灵  ，  灾  #不 消#  ，  哗啦啦  水  淹  庙宇  ，  黑  滔滔  浪  打  慈  航  。	不消
