id	segmented_sentence	merged_word
1	中国  选手  在  本届  锦标赛  上  共  获得  ２６块  金牌  、  １３块  银牌  和  ３块  铜牌  ，  列  #奖牌 榜#  首位  。	奖牌榜
2	中国  杯  特技  飞行  大奖赛  是  航空  年  的  重要  纪念  活动  ，  本  次  比赛  由  国际航空联合会  主办  ，  中国航空运动协会  和  珠海国际航空俱乐部  承办  ，  本年度  世界  排名  前十六名  的  特技  飞行  大师  #将 来#  华  献技  。	将来
3	越野  挑战  赛  是  世界  上  最  富  挑战  性  、  最  考验  耐力  的  赛事  ，  比赛  过程  中  运动员  须  进行  #山地 车#  、  越野  跑  、  划艇  以及  攀岩  等  项目  的  比赛  。	山地车
4	越野  挑战  赛  是  世界  上  最  富  挑战  性  、  最  考验  耐力  的  赛事  ，  比赛  过程  中  运动员  须  进行  山地  车  、  #越野 跑#  、  划艇  以及  攀岩  等  项目  的  比赛  。	越野跑
5	去年  获得  第六名  的  中国七星队  今年  再次  得到  比赛  总  #赞助 商#  日本烟草国际株式会社  的  支持  ，  并  将  在  美国  教练  唐贝克  的  严格  训练  下  ，  力争  取得  比  去年  好  的  成绩  。	赞助商
6	七星  国际  越野  挑战  赛  与  『  莱  德  赛  』  和  『  艾  科  挑战  赛  』  合称  为  世界  越野赛  三  #大 满贯#  赛  。	大满贯
7	他  与  女  搭档  配合  默契  ，  在  花样游泳  #双 人#  动作  的  角逐  中  获得  亚军  。	双人
8	女子  跳马  和  高低杠  决赛  ，  由于  桑兰  赛  前  受伤  ，  给  中国队  教练员  、  运动员  带来  较  重  的  心理  负担  ，  因而  在  #某 种#  程度  上  影响  了  选手  们  在  赛场  上  的  正常  发挥  。	某种
9	与此同时  ，  美  、  俄  选手  纷纷  摘  金  夺  银  ，  遥遥  居于  #奖牌 榜#  前列  。	奖牌榜
10	梁  教练  从  外省  #调 入#  ，  接管  训练  时间  不  长  。	调入
11	枪  响  后  ，  俄罗斯  的  克里米尔尤娃  和  叶戈罗娃  便  #压 住#  速度  ，  在  前边  领跑  ，  姜波  、  董艳梅  被  挤  在  里面  ，  位居  三、四名  。	压住
12	她们  在  没有  国际  名手  参加  的  情况  下  ，  #跑 出#  了  比  自己  最好  成绩  相差  甚  多  的  业余  成绩  。	跑出
13	事后  ，  那  位  记者  感慨  地  说  ：  “  我  能  #感觉 到#  乔伊纳  的  心跳  。  ”	感觉到
14	回忆  自己  的  运动  生涯  ，  乔伊纳  毫不  掩饰  自己  的  感情  ，  时而  放声  大笑  ，  时而  语调  平静  ，  #说 到#  动情  处  亦  不免  潸然泪下  。	说到
15	面对  来自  世界  各地  的  记者  们  ，  田径  女皇  乔伊纳  平静  但  充满  眷恋  地  说  ，  本届  友好  运动会  之后  ，  她  可能  会  正式  离开  曾  #写 下#  她  太  多  光荣  与  梦想  的  田径  场  。	写下
16	在  女子  铁饼  比赛  中  ，  中国  选手  曹琪  获得  第六名  ；  花样游泳  比赛  ，  中国队  获  集体  自由  自选  赛  第七  、  #双 人#  自由  自选  赛  第六  。	双人
17	男子  体操  全能  比赛  ，  中国  选手  卢裕富  仅  获  第五名  ，  董旭  因  在  单杠  上  #掉 下#  等  多次  失误  而  名列  第八  。	掉下
18	最后  ，  俄罗斯  选手  叶戈罗娃  以  １５分５３秒０５  夺冠  ，  董艳梅  只  取得  第四  ，  姜波  和  刘剑英  则  #分 列#  第九  和  第十  。	分列
19	但  比赛  一  开始  ，  中国  选手  就  被  俄罗斯  选手  叶戈罗娃  和  克里米尔尤娃  #压 住#  速度  ，  董艳梅  、  姜波  无奈  之中  只好  在  距  终点  １０００多米  时  提前  冲刺  ，  结果  被  后面  的  选手  反  超  。	压住
20	但  比赛  一  开始  ，  中国  选手  就  被  俄罗斯  选手  叶戈罗娃  和  克里米尔尤娃  压  住  速度  ，  董艳梅  、  姜波  无奈  之中  只好  在  距  终点  １０００多米  时  提前  冲刺  ，  结果  被  后面  的  选手  #反 超#  。	反超
21	我  #夺 金#  项目  好  梦  未  圆  （  附  图片  １  张  ）	夺金
22	谢军  对  记者  说  ，  虽然  #输 掉#  了  比赛  ，  但  从  这  四盘  实战  对局  中  获得  很  大  收益  ，  对  与  加里亚莫娃  的  比赛  充满  信心  。	输掉
23	今天  进行  的  第四轮  决战  ，  双方  下  得  紧张  激烈  ，  可惜  谢军  在  #占 优#  的  残局  中  犯  了  错误  ，  痛  失  好  局  。	占优
24	今天  进行  的  第四轮  决战  ，  双方  下  得  紧张  激烈  ，  可惜  谢军  在  占  优  的  残局  中  犯  了  错误  ，  #痛 失#  好  局  。	痛失
25	但  在  今天  进行  的  决赛  中  ，  她  只  #跑 出#  了  １３秒１０  ，  最终  获得  第二名  。	跑出
26	#足协 杯#  第三轮  的  比赛  将  于  ８月２６日  和  ３０日  进行  。	足协杯
27	八一队  下  #一 轮#  的  对手  是  以  ３∶２  的  总  比分  击败  广东宏远队  晋级  的  山东鲁能队  。	一轮
28	八一队  下  一  轮  的  对手  #是 以#  ３∶２  的  总  比分  击败  广东宏远队  晋级  的  山东鲁能队  。	是以
29	八一队  本  回合  主场  以  ６∶２  #大 胜#  武汉红金龙队  。	大胜
30	申花队  将  与  全兴队  #在 下#  一  轮  相遇  。	在下
31	申花队  将  与  全兴队  在  下  #一 轮#  相遇  。	一轮
32	万达队  #在 下#  一  回合  的  对手  是  寰岛队  。	在下
33	前卫寰岛队  主场  也  以  ２∶０  的  比分  再次  挫败  沈阳海狮队  ，  并  ６∶１  的  总  比分  打入  #八 强#  。	八强
34	#上 半场#  中段  ，  国安队  安德雷斯  在  禁区  前沿  冷  射  得手  ，  下半场  １７号  徐阳  又  利用  一次  个人  突破  劲射  再  添  一  分  。	上半场
35	辽宁队  在  以  ３∶１  战胜  陕西国力队  后  ，  成为  跻身  #八 强#  的  唯一  甲  Ｂ  球队  ，  而  辽宁队  在  下  一  轮  的  对手  将  是  卫冕  冠军  北京国安队  。	八强
36	辽宁队  在  以  ３∶１  战胜  陕西国力队  后  ，  成为  跻身  八  强  的  唯一  甲  Ｂ  球队  ，  而  辽宁队  #在 下#  一  轮  的  对手  将  是  卫冕  冠军  北京国安队  。	在下
37	辽宁队  在  以  ３∶１  战胜  陕西国力队  后  ，  成为  跻身  八  强  的  唯一  甲  Ｂ  球队  ，  而  辽宁队  在  下  #一 轮#  的  对手  将  是  卫冕  冠军  北京国安队  。	一轮
38	本报  讯  ７月１９日  ，  飞利浦  中国足协  杯赛  在  决出  #八 强#  之后  再度  停战  。	八强
39	厚街镇  的  体育  水平  之所以  有  较  快  的  提高  ，  不仅  #得益 于#  镇委  、  镇  政府  “  发展  体育  事业  ，  促进  经济  繁荣  ”  的  指导思想  ，  更  在于  他们  对  体育  功能  的  诠释  ：  把  发展  体育  事业  作为  改善  投资  环境  的  工作  来  抓  。	得益于
40	在  “  全国  体育  先进  镇  ”  厚街镇  的  黄金  地段  ，  #占 地#  １３万平方米  的  镇体育中心  拔地而起  ，  一个  有  循环  净化  水  设备  、  标准  游泳  比赛  池  、  跳水池  、  儿童  池  和  练习  池  的  游泳  中心  和  能  容纳  １．５万  人  的  标准  田径  足球场  正在  动工  。	占地
41	东莞  有  两支  #为 人#  所  熟知  的  甲级  队  —  —  —  广东宏远足球队  和  广东宏远篮球队  。	为人
42	体育  ，  使  人们  拥有  更  多  、  更  #美 的#  梦想  。	美的
43	满  头  银发  、  精神  饱满  的  特纳  回答  说  ，  创办  这样  一个  运动会  ，  主要  是  让  各国  优秀  体育  健儿  #不 分#  种族  和  意识形态  ，  在  摆脱  政治  压力  的  环境  中  同  场  竞技  ，  从而  有助于  增进  各国  运动员  及  人民  之间  的  相互  了解  和  友好  关系  ，  促进  世界  和平  。	不分
