id	segmented_sentence	merged_word
1	在  牛  、  羊  卵巢  卵  母  细胞  的  #体 外#  成熟  、  体  外  受精  、  体  外  发育  及  胚胎  冷冻  和  解冻  后  的  移植  等  各项  研究  工作  ，  都  取得  了  较大  进展  。	体外
2	在  牛  、  羊  卵巢  卵  母  细胞  的  体  外  成熟  、  体  外  受精  、  #体 外#  发育  及  胚胎  冷冻  和  解冻  后  的  移植  等  各项  研究  工作  ，  都  取得  了  较大  进展  。	体外
3	旭日干  和  他  所  领导  的  实验室  近年来  得到  了  国家  有关  部门  强有力  的  支持  ，  先后  完成  了  国家  ８６３  计划  的  “  七五  ”  、  “  八五  ”  和  “  九五  ”  #中 试#  及  国家  自然科学  基金  和  农业部  等  项目  。	中试
4	此后  ，  我国  的  第一只  “  试管  牛犊  ”  于  １９８９年  在  内蒙古大学旭日干实验室  又  诞生  了  ，  它  为  世界  上  家畜  #体 外#  培育  技术  ，  特别是  肉牛  试管  胚胎  技术  产业  的  形成  ，  从  理论  与  实践  上  开拓  了  一个  新  的  时代  。	体外
5	回国  #后 任#  中国工程院  院士  、  中国科协  副  主席  、  内蒙古大学  校长  。	后任
6	回国  后  任  中国工程院  院士  、  中国科协  #副 主席#  、  内蒙古大学  校长  。	副主席
7	农业  ，  不再  是  低  利润  的  #同义 语#  ，  已  变成  了  优质  高效  的  富民  产业  。	同义语
8	#精 准#  农业  给  了  烟台  人  以  丰厚  的  回报  。	精准
9	烟台  应用  快中子  、  Ｎ  离子  束  诱变  技术  、  组织  培养  、  航天  育种  和  生物工程  等  多种  高新技术  方法  ，  培育  出  一批  在  全国  乃至  世界  #有 影响#  的  优良  品种  。	有影响
10	这种  菌  施  入  土地  ，  两小时  繁殖  一代  ，  疏松  土壤  ，  培  肥  #地 力#  ，  有益  生态  ，  每  亩  还  比  施用  化肥  节约  ７０元  ，  目前  全市  粮田  推广  面积  达  ５０％  。	地力
11	蓬莱市  正在  #大 面积#  推广  含有  根瘤菌  、  固氮菌  、  解  钾  菌  、  解  磷  菌  的  神  菌  。	大面积
12	目前  ，  烟台市  节水  #精 准#  灌溉  面积  达  ３７５万亩  ，  其中  管  灌  、  喷灌  面积  ２７０万亩  ，  微  灌  面积  １５万亩  ，  渠道  防  渗  ４０００公里  ，  控制  面积  ９０万亩  ，  年  节水  达  ４亿立方米  ，  年  直接  经济效益  达  ３亿元  以上  。	精准
13	“  头水  旱  ，  #二 水#  赶  ，  三  水  四  水  紧  相连  ，  一直  浇  到  麦  开  镰  ”  ，  这种  现象  在  烟台  已经  成为  过去  ，  代之而起  的  是  粮田  灌溉  喷灌  化  、  果园  微  灌  管  灌  化  、  输  水  渠道  防  渗  化  、  农田  灌溉  科学化  、  工程  管理  企业化  。	二水
14	“  头水  旱  ，  二  水  赶  ，  #三 水#  四  水  紧  相连  ，  一直  浇  到  麦  开  镰  ”  ，  这种  现象  在  烟台  已经  成为  过去  ，  代之而起  的  是  粮田  灌溉  喷灌  化  、  果园  微  灌  管  灌  化  、  输  水  渠道  防  渗  化  、  农田  灌溉  科学化  、  工程  管理  企业化  。	三水
15	“  头水  旱  ，  二  水  赶  ，  三  水  四  水  紧  相连  ，  一直  浇  到  麦  #开 镰#  ”  ，  这种  现象  在  烟台  已经  成为  过去  ，  代之而起  的  是  粮田  灌溉  喷灌  化  、  果园  微  灌  管  灌  化  、  输  水  渠道  防  渗  化  、  农田  灌溉  科学化  、  工程  管理  企业化  。	开镰
16	于是  ，  他们  提出  了  “  基础  入手  ，  典型  引路  ，  市场  拉动  ，  科技  驱动  ，  梯次  推进  ”  的  发展  思路  ，  出台  了  一系列  配套  措施  ，  大力  实施  “  #精 准#  农业  ”  战略  ，  一  场  跨世纪  的  农业  变革  在  烟台  大地  蓬勃  兴起  。	精准
17	面对  严峻  的  现实  ，  烟台市  的  决策者  们  在  深刻  的  反思  中  领悟  到  ：  粗放  ，  是  农业  问题  的  症结  所在  ；  从  粗放  走向  #精 准#  ，  烟台  农业  别  无  选择  。	精准
18	我  认为  ，  在  经济  高速  发展  、  生活水平  不断  提高  的  今天  ，  有没有  本事  ，  #要 看#  你  是不是  依靠  诚实  劳动致富  ，  是不是  拥有  丰富  的  知识  和  成就  事业  的  技能  。	要看
19	我  想  ，  某些  人  所谓  的  “  真  #有 本事#  ”  ，  指  的  既  不是  那些  学富五车  、  满腹  诗书  的  文人  雅士  ，  也  不是  那些  爱  岗  敬业  、  默默  奉献  的  “  工农  商  学  兵  ”  ，  而是  指  能  得到  普通  群众  得  不  到  的  待遇  的  人  。	有本事
20	我  想  ，  某些  人  所谓  的  “  真  有  本事  ”  ，  指  的  既  不是  那些  学富五车  、  满腹  诗书  的  文人  雅士  ，  也  不是  那些  爱  岗  敬业  、  默默  奉献  的  “  工农  #商 学#  兵  ”  ，  而是  指  能  得到  普通  群众  得  不  到  的  待遇  的  人  。	商学
21	我  想  ，  某些  人  所谓  的  “  真  有  本事  ”  ，  指  的  既  不是  那些  学富五车  、  满腹  诗书  的  文人  雅士  ，  也  不是  那些  爱  岗  敬业  、  默默  奉献  的  “  工农  商  学  兵  ”  ，  而是  指  能  得到  普通  群众  #得 不 到#  的  待遇  的  人  。	得不到
22	这种  车  坐  多  了  ，  也  会  遇到  恼人  的  事  ，  因为  这种  “  大众  车  ”  的  性格  是  “  你  急  它  不  急  ”  ，  你  要  #赶 时间#  ，  它  却  一路  走走停停  ，  你  若  催促  它  快  点  ，  司机  和  售票员  会  异口同声  地  讨伐  你  ：  “  你  有  本事  坐  你  的  小车  去  ！  ”	赶时间
23	这种  车  坐  多  了  ，  也  会  遇到  恼人  的  事  ，  因为  这种  “  大众  车  ”  的  性格  是  “  你  急  它  不  急  ”  ，  你  要  赶  时间  ，  它  却  一路  走走停停  ，  你  若  催促  它  #快 点#  ，  司机  和  售票员  会  异口同声  地  讨伐  你  ：  “  你  有  本事  坐  你  的  小车  去  ！  ”	快点
24	这种  车  坐  多  了  ，  也  会  遇到  恼人  的  事  ，  因为  这种  “  大众  车  ”  的  性格  是  “  你  急  它  不  急  ”  ，  你  要  赶  时间  ，  它  却  一路  走走停停  ，  你  若  催促  它  快  点  ，  司机  和  售票员  会  异口同声  地  讨伐  你  ：  “  你  #有 本事#  坐  你  的  小车  去  ！  ”	有本事
25	我  经常  到  某  小店  买  烟  ，  可是  ，  一次  ，  店  老板  却  半  开玩笑  半  认真  地  调侃  我  ：  “  你  这  人  真  没  本事  ，  与其  自己  花  那么  多  的  钱  来  买  烟  抽  ，  #还 不如#  把  烟  戒  了  。  ”	还不如
26	就  拿  “  #有 本事#  ”  和  “  没  本事  ”  来说  吧  ，  足以  让  人  感到  懵懵懂懂  ，  糊里糊涂  。	有本事
27	如今  ，  社会上  #有些 人#  对  一些  词语  的  使用  ，  发生  了  令人  费解  乃至  反感  的  变异  。	有些人
28	她  经常  对  员工  们  说  ：  “  现代  社会  对  人  的  要求  越来越  高  ，  你们  到  我  这里  工作  ，  我  #有 责任#  把  你们  培养  训练  成  合格  的  服务  人员  ，  对得起  社会  ，  也  对得起  你们  的  父母  。  ”	有责任
29	用  她  #的 话#  说  ，  是  “  咬住  制度  不  放  ”  。	的话
30	从  楼道  到  房间  ，  从  厨房  到  #前 厅#  ，  到处  可见  她  的  身影  。	前厅
31	#前 厅#  和  楼梯  拐弯  处  摆放  着  鲜花  ，  服务员  随  客人  的  出入  ，  不停  地  擦  着  楼梯  扶手  和  地板  。	前厅
32	前  厅  和  楼梯  #拐弯 处#  摆放  着  鲜花  ，  服务员  随  客人  的  出入  ，  不停  地  擦  着  楼梯  扶手  和  地板  。	拐弯处
33	物换星移  ，  招待所  已  由  平房  小  院  改建  成  二层  #小 楼#  ，  那个  剩饭  罚款  的  牌子  还  在  ，  只是  变成  铜牌  。	小楼
34	７年  后  的  今天  ，  记者  #又 一次#  来到  这个  招待所  。	又一次
35	他  认为  这个  节目  #有 新意#  ：  既  能  让  观众  感受  法庭  气氛  ，  又  能  让  人们  学  到  不少  法律  知识  。	有新意
36	他  认为  这个  节目  有  新意  ：  既  能  让  观众  感受  法庭  气氛  ，  又  能  让  人们  #学 到#  不少  法律  知识  。	学到
37	在  充分  调查  的  基础  上  ，  合议庭  经  休庭  评议  ，  认为  北京电影制片厂  、  北京电影学院青年电影制片厂  、  广西电影制片厂  和  长春电影制片厂  的  案件  事实  有待  进一步  调查  ，  对  其他  ６名  原告  涉及  的  侵权  当庭  宣布  #一 审#  判决  如下  ：  被告  天都电影版权代理中心  、  天津泰达音像发行中心  、  中影音像出版社  立即  停止  侵犯  原告  作品  著作权  的  行为  ；  自  判决  生效  之  日  起  ２０天  内  在  法制日报  上  公开  向  原告  赔礼道歉  ，  内容  由  人民法院  审核  ；  被告  分别  赔偿  中国人民解放军八一电影制片厂  １６万元  、  儿童电影制片厂  ４万元  、  峨嵋电影制片厂  ８万元  、  西安电影制片厂  ４万元  、  珠江电影制作公司  ４万元  、  上海电影制片厂  １２万元  ；  被告  负担  案件  受理  费  和  原告  因  此  案  而  产生  的  合理  诉讼  费用  …  …	一审
38	在  充分  调查  的  基础  上  ，  合议庭  经  休庭  评议  ，  认为  北京电影制片厂  、  北京电影学院青年电影制片厂  、  广西电影制片厂  和  长春电影制片厂  的  案件  事实  有待  进一步  调查  ，  对  其他  ６名  原告  涉及  的  侵权  当庭  宣布  一  审  判决  如下  ：  被告  天都电影版权代理中心  、  天津泰达音像发行中心  、  中影音像出版社  立即  停止  侵犯  原告  作品  著作权  的  行为  ；  自  判决  生效  之  日  起  ２０天  #内 在#  法制日报  上  公开  向  原告  赔礼道歉  ，  内容  由  人民法院  审核  ；  被告  分别  赔偿  中国人民解放军八一电影制片厂  １６万元  、  儿童电影制片厂  ４万元  、  峨嵋电影制片厂  ８万元  、  西安电影制片厂  ４万元  、  珠江电影制作公司  ４万元  、  上海电影制片厂  １２万元  ；  被告  负担  案件  受理  费  和  原告  因  此  案  而  产生  的  合理  诉讼  费用  …  …	内在
39	在  充分  调查  的  基础  上  ，  合议庭  经  休庭  评议  ，  认为  北京电影制片厂  、  北京电影学院青年电影制片厂  、  广西电影制片厂  和  长春电影制片厂  的  案件  事实  有待  进一步  调查  ，  对  其他  ６名  原告  涉及  的  侵权  当庭  宣布  一  审  判决  如下  ：  被告  天都电影版权代理中心  、  天津泰达音像发行中心  、  中影音像出版社  立即  停止  侵犯  原告  作品  著作权  的  行为  ；  自  判决  生效  之  日  起  ２０天  内  在  法制日报  上  公开  向  原告  赔礼道歉  ，  内容  由  人民法院  审核  ；  被告  分别  赔偿  中国人民解放军八一电影制片厂  １６万元  、  儿童电影制片厂  ４万元  、  峨嵋电影制片厂  ８万元  、  西安电影制片厂  ４万元  、  珠江电影制作公司  ４万元  、  上海电影制片厂  １２万元  ；  被告  负担  案件  受理  费  和  原告  #因 此#  案  而  产生  的  合理  诉讼  费用  …  …	因此
40	经过  #长 达#  ４个多小时  的  法庭  调查  、  质  证  、  认证  和  法庭  辩论  ，  原  、  被告  双方  围绕  ２７部  影片  侵权  与否  陈述  了  各自  的  主张  和  理由  ，  就  出版  ＶＣＤ  是否  得到  授权  等  问题  展开  了  唇枪舌战  。	长达
41	经过  长  达  ４个多小时  的  法庭  调查  、  #质 证#  、  认证  和  法庭  辩论  ，  原  、  被告  双方  围绕  ２７部  影片  侵权  与否  陈述  了  各自  的  主张  和  理由  ，  就  出版  ＶＣＤ  是否  得到  授权  等  问题  展开  了  唇枪舌战  。	质证
42	以往  中国  的  老百姓  一  提  打官司  就  发憷  ，  现在  通过  看  庭审  ，  可  了解  很多  法律  知识  ，  #学 会#  用  法律  武器  保护  自己  的  合法权益  。	学会
43	记者  利用  庭审  休庭  间隙  ，  采访  了  担负  此次  直播  任务  的  中央电视台社会新闻部  #副 主任#  李毅  。	副主任
44	在  庭审  过程  中  ，  这些  基层  法院  院长  一直  神情  专注  ，  凝神  #细 听#  原  、  被告  双方  的  陈述  、  辩论  ，  偶尔  低声  互相  交谈  一两句  。	细听
45	从  #某 种#  意义  上  讲  ，  审判  公开  原则  是  贯彻  其他  各项  诉讼  原则  落实  的  基础  保证  。	某种
46	我国  宪法  和  法律  明确  规定  ，  各类  案件  除  涉及  国家  机密  、  公民  个人  隐私  、  未成年  人  犯罪  以及  法律  #另 有#  规定  外  ，  一律  实行  公开  审理  。	另有
47	这  场  直播  也  表明  ，  中国  电影  有  市场  、  #有 潜力#  、  有  前途  。	有潜力
48	中国电影家协会书记处  书记  、  《  大众电影  》  主编  蔡师勇  认为  ，  我国  电影  业  正在  逐步  走向  市场  ，  #市场 化#  程度  必须  和  法制  化  程度  同步  进行  。	市场化
49	尽管  官司  胜败  #自 有#  定论  ，  但  通过  公开  直播  的  方式  ，  让  更  多  的  人  了解  案情  ，  相信  对  增强  法制观念  ，  提高  人们  自觉  维护  著作权  的  意识  和  水平  会  起  到  积极  的  作用  。	自有
50	尽管  官司  胜败  自  有  定论  ，  但  通过  公开  直播  的  方式  ，  让  更  多  的  人  了解  案情  ，  相信  对  增强  法制观念  ，  提高  人们  自觉  维护  著作权  的  意识  和  水平  会  #起 到#  积极  的  作用  。	起到
