id	segmented_sentence	merged_word
1	“  君子  安  贫  真  富贵  ，  #达 人#  知命  是  吉祥  ”  是  他  自  书  的  安贫乐道  铭  。	达人
2	在  古  建筑学  领域  ，  单士元  也  建树  #颇 多#  。	颇多
3	展览  ，  是  书画  作品  以  原  生态  问世  的  主要  方式  ，  是  书画  作品  产生  社会  效益  的  主要  方式  ，  是  有关  机构  组织  书画  创作  、  #推 助#  书画  经营  的  主要  方式  ，  自然  也是  社会  、  观众  认知  艺术家  并  接受  其  影响  的  主要  方式  。	推助
4	范海庭  是  当地  一个  养殖  大户  ，  从  一  座  旧  砖瓦  窑  起家  ，  经过  １０多年  发展  ，  如今  已  拥有  固定资产  ６０００多万元  的  大型  甲鱼养殖场  ，  被  命名  为  “  河北省  #百 强#  民营  企业  ”  。	百强
5	要求  生产  技术  操作规程  中  不  施用  任何  化学肥料  和  农药  ；  以  农家肥  为主  ，  结合  施用  微生物  肥料  和  生物  制剂  农药  ；  人工  锄草  #辅 以#  农业  措施  。	辅以
6	同时  利用  该  塔  式  水源  又  发展  了  一个  #小 管#  流  灌溉  系统  ，  年  为  受益  区  果农  节省  浇  地  费  ６．３万元  。	小管
7	土地  被  交换  后  ，  给  乡  、  村  的  统一  规划  和  种植  安排  带来  了  困难  ；  尤其是  给  这些  乡  、  村  按  #田 土#  农业税  计  征  、  上缴  提留  的  收取  等  工作  造成  了  诸多  不便  。	田土
8	据  对  部分  土地  调换  者  的  调查  ，  其中  绝大部分  调换  土地  属于  农民  私下  调换  ，  有  以  少  换  多  的  ，  有  以  差  换  好  的  ，  等等  ，  有的  虽  经  村  、  组  同意  ，  但  终  属  #不 合法#  ，  事后  往往  出现  毁约  现象  ，  相互  之间  扯皮  。	不合法
9	一些  调换  者  为了  #谋 得#  合适  的  建房  用  地  ，  与  一些  距离  集镇  较  近  的  承包  土地  农户  私下  调换  ，  甚至  不惜  出  高额  调换  费  。	谋得
10	项目区  把  增加  粮食  产量  作为  主攻  目标  ，  首先  把  重点  放  在  提高  #地 力#  和  灌溉  能力  上  。	地力
11	整治  渠道  ，  把  土  渠  #改 成#  水泥  的  Ｖ  形  槽  ，  建成  高标准  的  混凝土  槽  灌  条  田  ４万亩  ，  一亩  投资  ２２０元  ，  节约  土地  １／４  ，  提高  了  水  的  利用率  和  运送  速度  。	改成
12	笔者  曾  当面  问  过  一些  企业家  ，  回答  是  “  想  多  干  点  事  ”  ，  “  想  为  中国  农民  争  #口 气#  ”  。	口气
13	乡镇企业  家  队伍  之所以  分化  为  “  事业型  ”  、  “  致富  型  ”  、  “  昙花  型  ”  ，  盖  #源 于#  其  心胸  、  眼光  、  抱负  、  思想  境界  等  综合  素质  的  高下  。	源于
14	镇  里  成立  了  家禽  、  粮油  等  六  #大 类#  的  多种  经营  营销  组织  和  各类  专业  协会  ，  组织  专业  大户  和  农民  联合  起来  闯  市场  ，  镇党委  、  政府  一班人  转换  角色  ，  花  大  力气  对  农民  进行  科技  培训  ，  搞好  各种  服务  和  协调  。	大类
15	此时  ，  正是  “  鸡  不  逢  时  ”  ，  蛋  价  卖  不  高  ，  鸡  的  销路  也  不好  ，  可  这时  从  田野  上  走  出去  的  一批  “  #倒 蛋#  部队  ”  、  “  贩  鸡  能手  ”  却  神气活现  ，  他们  不仅  成功  地  开拓  了  上海  、  苏  南  地区  的  市场  ，  还  培植  和  带动  了  邻村  邻  乡  的  一大批  养  鸡  大户  。	倒蛋
16	到  １９９４年  全  镇  养  鸽  已  达  ５０万羽  ，  荟萃  了  贺  姆  鸽  、  卡  罗  鸽  等  ２０种  国内外  名牌  肉鸽  、  信鸽  和  欣赏  鸽  ，  信鸽  在  全国  放飞  比赛  中  也  得  #过 奖#  。	过奖
