id	segmented_sentence	merged_word
1	负责  网络  商务  的  高级  经理  托德  告诉  我们  ，  用户  的  要求  是  千变万化  的  ，  根据  其  需要  进行  “  配餐  ”  是  思科  的  职责  ；  而  如果  只有  几种  固定  搭配  的  “  套餐  ”  ，  那么  他们  总  有一天  要  #吃 腻#  。	吃腻
2	依靠  #路 由 器#  、  交换机  、  集  线  器  以及  一系列  新技术  产品  ，  她  在  七  大  网络  设备  领域  跻身  前两名  ，  市场  价值  达到  ７７０余亿美元  ，  远远  超过  了  其  七  大  竞争  对手  的  总和  ，  成为  有史以来  成长  最  快  的  高技术  公司  ，  创造  出  震撼  世界  的  “  网络  神话  ”  。	路由器
3	依靠  路  由  器  、  交换机  、  #集 线 器#  以及  一系列  新技术  产品  ，  她  在  七  大  网络  设备  领域  跻身  前两名  ，  市场  价值  达到  ７７０余亿美元  ，  远远  超过  了  其  七  大  竞争  对手  的  总和  ，  成为  有史以来  成长  最  快  的  高技术  公司  ，  创造  出  震撼  世界  的  “  网络  神话  ”  。	集线器
4	这  一  年  ，  他们  不经意  地  #生 下#  了  自己  的  孩子  —  —  —  思科（ＣＩＳＣＯ）系统有限公司  。	生下
5	１４年  前  ，  在  离  这里  不  远  的  斯坦福大学  ，  辛蒂  和  莱昂纳德  夫妇  发明  了  “  多  协议  #路 由 器#  ”  ，  将  校园  网  和  外面  的  世界  连  在  了  一起  。	路由器
6	顺着  静谧  的  林荫道  前行  ，  我们  像  老朋友  一样  数  着  #路 旁#  那  一  家  家  著名  高技术  公司  的  名字  ：  施乐  、  三星  、  富士通  …  …  汽车  在  一群  风格  相近  的  素色  建筑物  间  停下  。	路旁
7	顺着  静谧  的  林荫道  前行  ，  我们  像  老朋友  一样  数  着  路  旁  那  #一 家#  家  著名  高技术  公司  的  名字  ：  施乐  、  三星  、  富士通  …  …  汽车  在  一群  风格  相近  的  素色  建筑物  间  停下  。	一家
8	走  下  ２３７号  高速公路  ，  我们  如同  #驶 入#  了  一个  巨大  的  磁场  。	驶入
9	核  物理学  家  王淦昌  院士  在  其  自述  中  #讲 到#  了  他  ３０年代  留学  德国  时  一段  往事  ：  当时  ，  波特  用  α  粒子  轰击  钡  核  ，  发现  了  很  强  的  贯穿  辐射  ，  并  认为  它  是  射线  。	讲到
10	我们  有  品牌  战  、  #价格 战#  、  广告  战  ，  唯独  没有  新产品  开发  战  。	价格战
11	不久前  ，  我  从  国内  一家  报纸  上  读  到  有关  国内  某  名牌  ＶＣＤ  的  报道  ，  说是  此  机型  率先  采用  了  飞利浦  #伺 服#  机芯  、  美国  Ｃ－Ｃｕｂｅ  解码  电路  、  日本  雅马哈  数字  卡拉ＯＫ  、  夏普  四  端  稳压  电路  等  技术  或  部件  ，  除此之外  ，  还有  为  生产  ＶＣＤ  从  国外  引进  的  许多  名牌  仪器  和  设备  。	伺服
12	他  说  ，  这  话  只  说  #对 了#  一半  ，  更  重要  的  一半  是  ，  整机  装配  是  简单  技术  。	对了
13	我  曾  问  过  一  位  在  飞利浦公司  工作  的  技术人员  ：  飞利浦  是不是  因为  利润  少  #才 不#  生产  ＶＣＤ  整机  ？	才不
14	这个  不停  地  给  顾客  推荐  新产品  的  小伙子  没有  #弄 明白#  ，  为什么  中国  会  出现  ＶＣＤ  大战  。	弄明白
15	#报 载#  ：  中国  目前  约  有  ３００多个  ＶＣＤ  生产  厂家  ，  １９９７年  年产量  共计  约  １０００多万台  ，  其中  ６０％  —  ７０％  采用  了  荷兰飞利浦公司  生产  的  伺  服  机芯  。	报载
