id	segmented_sentence	merged_word
1	然而  ，  琅琊山  #另 有#  一  景  ，  名  曰  菱溪  石  ，  世人  却  知  之  不  多  。	另有
2	欧阳修  作  《  醉翁亭  记  》  ，  其中  “  环  滁  皆  山  也  ”  #一 句#  ，  令  万千  游子  流连忘返  。	一句
3	君  不见  ，  中央  已  三令五申  #地 下#  了  禁令  ，  报刊  也  加大  了  讨伐  的  力度  ，  有的  地方  还  规定  了  统一  收费  制度  。	地下
4	从  现实  生活  #中 看#  ，  索取  “  贿赂  费  ”  的  现象  也  不是  一件  两件  ，  人们  常  说  的  “  打官司  ”  变成  了  “  打  关系  ”  ，  找  关系  离不开  “  活动  费  ”  。	中看
5	不久前  ，  某  中学  校长  布置  初中  升学  的  有关  事项  时  ，  面对  #台 下#  的  毕业生  ，  历数  了  要  交  这个  费  那个  款  之外  ，  特别  强调  每  位  考生  另  交  二百元  ，  是  给  监考  老师  的  。	台下
6	你  想  得  通  也罢  ，  #想 不 通#  也罢  ，  出路  只有  一  条  ，  交费  “  了事  ”  。	想不通
7	到  “  #人事 处#  ”  开  个  证明  本人  身份  的  介绍信  ，  手续  费  十元  ；  到  办公室  盖  个  章  ，  再  掏  五元  。	人事处
8	到  “  人事  处  ”  开  个  证明  本人  身份  的  介绍信  ，  #手续 费#  十元  ；  到  办公室  盖  个  章  ，  再  掏  五元  。	手续费
9	以  出国  探亲  #为 例#  ，  你  能  自费  走  一  趟  ，  人家  就  认为  你  肯定  是  有点儿  钱  了  ，  不  敲  你  敲  谁  ？	为例
10	实在  找  不  出  新名词  ，  就  笼而统之  地  叫  “  #手续 费#  ”  ，  因为  不论  你  干什么  都  离不开  办  手续  。	手续费
11	市场  #管理 费#  是  当然  要  交  的  ，  但  那个  “  管理  ”  是  抽象  的  、  挂名  的  ，  还  必须  交  属于  “  实际  管理  ”  的  卫生  费  、  消防  费  、  绿化  费  、  体检  费  、  摊位  费  等等  ，  再  加上  交通  基金  、  粮食  风险  基金  、  人民  教育  基金  等  ，  还有  什么  兵役  费  、  帮  困  费  等等  ，  总之  有权  部门  是  收费  没  商量  ，  千方百计  造  点儿  名堂  出来  。	管理费
12	假如  你  要  摆  个  #小 摊 儿#  ，  四面八方  的  手  都  很快  伸  来  ，  各种  名堂  的  费  达  十多种  。	小摊儿
13	比如  收费  ，  就  很  有  #开拓 性#  ，  真是  五花八门  、  千奇百怪  、  不择手段  。	开拓性
