id	segmented_sentence	merged_word
1	我们  问  为什么  ，  她  回答  说  ：  你们  肯定  什么  也  不会  买  ，  里边  有  外国人  在  #买 东西#  ，  你们  进去  会  影响  他们  情绪  。	买东西
2	可  在  参观  过程  中  ，  我们  发现  一个  外国  旅游团  的  几个  游客  拿  着  摄像机  一直  在  摄像  ，  在  坑  内  走  来  #走 去#  的  警卫  却  视而不见  。	走去
3	心想  #这 下#  可  该  轻松  了  ，  谁料  主人家  又  摆  出  满  桌  糖果  糕点  。	这下
4	心想  这  下  可  该  轻松  了  ，  谁料  主人家  又  #摆 出#  满  桌  糖果  糕点  。	摆出
5	一  位  老公公  担心  我们  深夜  过河  到  他  家  #不 方便#  ，  在  晚上１１点多钟  划船  摆渡  过河  ，  把  做好  的  酒  送  到  主人家  ，  热  了  之后  ，  摆  上  满满  一  桌  ，  非要  尽到  “  心意  ”  不可  。	不方便
6	黄昏  时分  ，  我们  被迫  像  木偶  一样  被  #东 家#  接  西  家  请  。	东家
7	目前  中小学生  学习  负担  重  ，  心理  压力  大  是  #不 争#  的  事实  。	不争
8	古人  云  ：  “  以  善  #先 人#  者  ，  谓  之  教  。  ”	先人
9	虽然  在  目前  的  学校  中  出现  这样  的  悲剧  #极 少#  ，  但是  ，  我们  却  不能  简单  地  从  统计学  意义  上去  判定  它  给  学生  的  心灵  和  整个  社会  造成  的  影响  。	极少
10	#据 报#  载  ，  宜昌市  １４岁  的  初中生  周付宇  ，  因  不堪  班主任  老师  体罚  辱骂  跳  楼  身亡  。	据报
11	据  报  载  ，  宜昌市  １４岁  的  初中生  周付宇  ，  因  不堪  班主任  老师  体罚  辱骂  #跳 楼#  身亡  。	跳楼
12	眼下  ，  起  一个  既  切合  实际  又  #独 有#  特色  的  店  名  ，  是  各  店家  劳心  费神  的  事儿  。	独有
13	我  常  对  学生  们  讲  ，  人  以  德  为  #立 身#  之  本  。	立身
14	中国  古人  讲  『  修身  、  #齐 家#  、  治国  、  平  天下  』  ，  其中  修身  是  基础  ，  而  修身  要  从小  抓起  ，  孩子  能  从小  养成  良好  的  道德  品行  ，  将  使  他们  终身  受益  。	齐家
15	中国  古人  讲  『  修身  、  齐  家  、  治国  、  #平 天下#  』  ，  其中  修身  是  基础  ，  而  修身  要  从小  抓起  ，  孩子  能  从小  养成  良好  的  道德  品行  ，  将  使  他们  终身  受益  。	平天下
16	在  两位  老人  的  帮助  下  ，  小  招弟  的  学习  成绩  在  #班 上#  一直  保持  中上  水平  。	班上
17	老两口  没有  #闲 在#  家里  享清福  ，  而是  继续  为  社会  做  奉献  ，  为  希望工程  和  扶贫帮困  献  爱心  。	闲在
18	老两口  没有  闲  在  家里  享清福  ，  而是  继续  为  社会  做  奉献  ，  为  希望工程  和  扶贫帮困  #献 爱心#  。	献爱心
19	截至  目前  ，  田晚霞  已  先后  在  西安  、  咸阳  、  宝鸡  、  铜川  、  韩城  和  陕南  等  地  发展  “  龟  博士  ”  汽车  #美容 店#  ３０余个  ，  安置  １００多名  下岗  职工  重新  实现  再就业  。	美容店
20	凭着  一种  执著  的  精神  ，  田晚霞  不辞劳苦  ，  不怕  困难  ，  夏天  #一身 汗#  ，  冬天  一身  雪  ，  她  的  足迹  踏  遍  了  管区  的  每  一个  机关  、  企业  、  学校  、  军营  …  …  很快  在  管区  内  打开  了  局面  。	一身汗
21	经过  几天  的  实地  考察  ，  她  先  打算  去  卖  “  #麻辣 烫#  ”  ，  又  设想  去  卖  凉粉  ，  最后  在  朋友  的  介绍  下  ，  田晚霞  来到  西安百货大厦  ，  给  一  位  卖  鞋  的  老板  当  了  雇工  。	麻辣烫
22	从  “  下岗  ”  到  “  下海  ”  ，  仅仅  #一 字#  之  差  ，  她  却  经历  了  一  场  择业  观念  的  转变  。	一字
23	#接 过#  田晚霞  的  名片  ，  上面  写  着  西安索乔海辰汽车用品有限公司  总经理  、  美国  “  龟  博士  ”  汽车  用品  陕西  总  代理  的  头衔  。	接过
24	建国  初  ，  为  根治  水患  ，  确保  #京 津#  和  滹沱河  下游  广大  地区  的  人民  生命  财产  安全  ，  国家  在  滹沱河  平山  段  修建  了  岗南  、  黄壁庄  两座  大型  水库  ，  平山县  有  １３万亩  良田  被  淹  ，  １０万  库  区  人民  忍痛  告别  故土  ，  搬  上  高  岗  旱  岭  重建  家园  。	京津
25	建国  初  ，  为  根治  水患  ，  确保  京  津  和  滹沱河  下游  广大  地区  的  人民  生命  财产  安全  ，  国家  在  滹沱河  平山  段  修建  了  岗南  、  黄壁庄  两座  大型  水库  ，  平山县  有  １３万亩  良田  被  淹  ，  １０万  库  区  人民  忍痛  告别  故土  ，  搬  #上 高#  岗  旱  岭  重建  家园  。	上高
26	长期以来  ，  政府  为此  #伤 透#  了  脑筋  。	伤透
27	十年  九  旱  与  需  #水 量#  极大  的  果菜  生产  ，  无疑  是  一对  尖锐  的  矛盾  。	水量
28	两年  来  ，  我  没有  休  过  节假日  ，  工作  、  学习  紧张  的  时候  ，  经常  是  清晨４点  就  起床  看书  复习  、  #作 笔记#  ；  晚上  下班  了  还  在  办公室  阅  报  、  看  信息  资料  、  整理  笔记  或  写作  论文  。	作笔记
29	在  #班 上#  ，  我  的  年龄  偏  大  ，  工作  又  忙  ，  要  坚持  学  下来  ，  确实  比较  困难  。	班上
30	干活  时  一不小心  ，  一  只  #箢 箕#  的  一边  提手  断  了  。	箢箕
31	每次  来  打靶  ，  战士  们  都  要  向  附近  老乡  借  个  锄头  、  #箢 箕#  ，  整理  靶场  。	箢箕
32	然而  ，  有的  出版社  在  进入  市场  后  ，  没有  按照  价值规律  和  法律  法规  办事  ，  对  图书  的  价格  定位  不准  ，  片面  追求  经济效益  ，  盲目  定价  ，  致使  有些  图书  定价  #偏 高#  。	偏高
33	出版社  何以  对  图书  #定 出#  如此  高价  ？	定出
34	细  算  一下  ，  其  定价  与  #进 价#  之间  ，  竟  相差  ３倍  之  多  。	进价
35	书市  上  ，  写  着  “  一律  三折  ”  、  “  最高  五折  ”  等  字样  的  条幅  随处可见  ，  一套  由  陕西师范大学出版社  出版  的  《  资  治  通  鉴  》  定价  １２８０元  ，  实  卖价  ４００元  ；  一套  定价  ７８０元  的  《  四库  全书  》  ，  ２３０元  即可  #买 下#  ；  由  天津古籍出版社  出版  的  《  史记  》  全  注  全  译本  ，  定价  ６６０元  ，  书市  上  卖  １８０元  。	买下
36	５月中旬  ，  第十七届  北京  特价  书市  在  “  #狂 甩#  ”  、  “  十元  一  捆  、  一元  一  本  ”  的  吆喝  声  中  落下  了  帷幕  。	狂甩
37	上述  ４口  汤泉  ，  水温  都  在  ５９摄氏度  ，  含有  多种  对  人体  有益  的  微量元素  ，  水量  充沛  ，  ４口  泉  #日 出#  汤  量  上千吨  。	日出
38	如今  ，  大院  内  杂草丛生  ，  泉  闲  汤  溢  ，  #招 来#  一  群  群  山林  野  鸟  和  村  中  麻雀  ，  欢愉  地  展翅  洗浴  ，  饮水  ，  觅食  。	招来
39	已经  请  专家  设计  ，  搞  出  一个  规划  ，  建设  一个  集  温泉  浴  、  疗养  、  旅游  、  娱乐  于  一体  的  旅游  #度假 区#  。	度假区
40	前年  ，  市  、  镇  帮助  该  村  又  打  出  几眼  汤泉  ，  去年  建起  两家  宾馆  ，  #招 来#  日本人  组团  汤  浴  。	招来
41	前年  ，  市  、  镇  帮助  该  村  又  打  出  几眼  汤泉  ，  去年  建起  两家  宾馆  ，  招  来  日本人  组团  #汤 浴#  。	汤浴
42	前几年  ，  村里  头头  说  ，  天天  等  着  “  抢  汤  子  ”  ，  太  耽误  事  ，  立  个  规矩  吧  ，  农历  的  三、六、九  ，  汤  子  归  #女 的#  ，  其他  日子  归  男  的  。	女的
43	前几年  ，  村里  头头  说  ，  天天  等  着  “  抢  汤  子  ”  ，  太  耽误  事  ，  立  个  规矩  吧  ，  农历  的  三、六、九  ，  汤  子  归  女  的  ，  其他  日子  归  #男 的#  。	男的
44	如今  ，  这  座  小  山村  的  经济  仍  #未 有#  大  的  发展  ，  人们  也  极  少  怨言  。	未有
45	如今  ，  这  座  小  山村  的  经济  仍  未  有  大  的  发展  ，  人们  也  #极 少#  怨言  。	极少
46	雪峰  翠  谷  ，  飞瀑  流  泉  ，  雪帽山  下  的  小  村庄  龙门汤  ，  虽  在  三九  #寒 天#  ，  却  仍  热气  蒸腾  。	寒天
47	筑巢引凤  ，  #招 来#  沈阳  、  大连  等  市  的  客商  开设  全民  和  集体所有制  的  疗养院  ２０家  ，  当地  农民  办  起  个体  疗养院  ２５家  。	招来
48	这里  的  #标准 间#  收费  为  ２１８元  ，  收费  低  的  房间  一晚  也  要  近  百元  。	标准间
49	镇  上  ４７家  #汤 浴#  疗养院  ，  几乎  家家  爆满  。	汤浴
50	温泉  #又 称#  汤  。	又称
