id	segmented_sentence	merged_word
1	但是  ，  草原  承包  责任制  未能  同步  进行  ，  牲畜  私有  私养  ，  草原  公有  #共 用#  ，  致使  牧民  对  草原  重  利用  轻  保护  ，  草原  超载  过  牧  ，  严重  退化  ，  产  草  量  下降  ，  使  牧区  本来  就  突出  的  草  畜  矛盾  更加  尖锐  ，  严重  制约  着  牧区  畜牧业  的  健康  发展  。	共用
2	姐妹  俩  #不 甘心#  在家  守  穷  ，  今年  开春  第一次  离家  出去  打工  。	不甘心
3	#在 校#  成绩  很  好  ，  老师  很  喜欢  她  ，  一心  想  帮助  她  上  中学  。	在校
4	院子  里  圈  着  #一 头#  黄牛  ，  还  养  着  一  头  肥猪  。	一头
5	院子  里  圈  着  一  头  黄牛  ，  还  养  着  #一 头#  肥猪  。	一头
6	李果丽  说  原  是  买  的  旧货  ，  现在  #坏 了#  ，  作  摆设  。	坏了
7	每次  考试  ，  老大  、  #老 二#  都是  前几名  呢  。	老二
8	因为  有病  ，  她  近期  光  打针  就  花  了  ５００元钱  ；  优先  保证  小孩子  上学  ，  学校  学费  厉害  ，  ４个  学生  ，  一年  要  一两千块  学费  ；  最大  的  #男 孩子#  １５岁  ，  在  上  初一  ，  花费  更  不得了  ，  现在  还  欠  人家  ２００来块钱  。	男孩子
9	进入  正房  ，  昏暗  的  卧室  与  外面  春光  形成  反差  ，  我们  好  一阵  才  看清  屋  内  有  一  床  大  炕  ，  没有  额外  的  家什  ，  没有  电灯  ，  也  没  电视  ，  唯独  两幅  三好学生  奖状  悬  在  正  中央  ，  #煞 是#  夺目  。	煞是
10	我们  在  她  家里  随意  地  转  了  一  圈  ，  房子  是  失修  多时  了  ，  只有  两间  住房  ，  两边  都  有  空地  ，  还  没有  #盖 房#  。	盖房
11	院落  #不 很#  大  ，  但  显然  不  常  收拾  ，  有  拴  着  的  牛  和  羊  ，  有  奔跑  觅食  的  鸡  ，  有  堆放  在  一  角  的  柴草  …  …  女主人  一  脸  病容  ，  苍老  的  神色  让  人  难以  把  她  与  ３８岁  的  年富力强  联  起来  。	不很
12	我  与  办公室  的  老  陈  一起  ，  #走 近#  了  第一家  的  门口  。	走近
13	三  儿子  在  附近  的  窑  厂  打工  ，  不要  工钱  ，  只要  砖瓦  ，  攒  了  两三年  ，  又  在  自家  院子  里  伐  一些  槐树  ，  今年  一  开春  ，  全家  齐  动手  ，  盖  起  了  全村  唯一  的  一  栋  二层  #小 楼#  。	小楼
14	一年  也  就  趁  麦  口  和  秋收  前  干  几个月  ，  收入  七八百元  ，  如果  当地  #遇 上#  雨天  窑  厂  停工  ，  工钱  也  会  减少  。	遇上
15	原来  ，  她  刚才  #打 的#  槐花  是  用来  煮  粥  充饥  的  。	打的
