id	segmented_sentence	merged_word
1	如果  #抛 开#  了  责任  不  谈  ，  母性  就算  是  人类  的  天性  ，  也  会  在  纷纭  的  人世间  发生  变异  。	抛开
2	动物  尚  知  舐  犊  护  犊  ，  而  黄湘云  母亲  的  行为  却  正像  女儿  质问  的  那样  ：  “  妈妈  除了  #生 下#  我们  ，  还  给  了  我们  什么  ？  ”	生下
3	动物  尚  知  舐  犊  护  犊  ，  而  黄湘云  母亲  的  行为  却  正像  女儿  质问  的  那样  ：  “  妈妈  除了  生  下  我们  ，  #还 给#  了  我们  什么  ？  ”	还给
4	黄湘云  的  母亲  离家  ，  一  开始  可能  确实  是  为了  在外  多  挣  些  钱  来  改变  家庭  生活  的  窘迫  ，  但  十余年  没有  挣  回  什么  钱  补贴  家用  ，  又  不愿  回乡  安心  农业  生产  ，  不是  把  几个  孩子  的  生死  统统  抛  到  #脑 后#  了  吗  ？	脑后
5	人家  都  说  母亲  是  伟大  的  ，  也是  高尚  的  ，  可是  对  我们  姐弟  四个  来说  ，  妈妈  除了  #生 下#  我们  ，  还  给  了  我们  什么  ？	生下
6	人家  都  说  母亲  是  伟大  的  ，  也是  高尚  的  ，  可是  对  我们  姐弟  四个  来说  ，  妈妈  除了  生  下  我们  ，  #还 给#  了  我们  什么  ？	还给
7	妈妈  啊  妈妈  ，  我们  到底  #做 错#  了  什么  ？	做错
8	她  偶尔  回来  一次  ，  进  了  家门  就  像  鸡蛋里挑骨头  ，  动不动  大  吵  #大 骂#  ，  说  我们  这  也  不是  ，  那  也  不对  ，  还  对  爸爸  说  要  离婚  ，  把  爸爸  气  得  直  吐血  。	大骂
9	她  偶尔  回来  一次  ，  进  了  家门  就  像  鸡蛋里挑骨头  ，  动不动  大  吵  大  骂  ，  说  我们  这  也  不是  ，  那  也  不对  ，  还  对  爸爸  说  要  离婚  ，  把  爸爸  气  #得 直#  吐血  。	得直
10	现在  ，  虽然  我  已经  工作  ，  但  一个月  ２００多块钱  的  工资  怎么  够  维持  #一家 人#  的  生活  ？	一家人
11	我们  几个  孩子  都  不  #哭 闹#  ，  经常  是  忍  着  饥饿  去  干活  ，  勉强  找  来  充饥  的  东西  准备  下  一  顿  。	哭闹
12	自从  你  离家  的  那天  起  ，  我们  姐弟  几个  #早 晚#  都  盼  着  你  回家  。	早晚
13	妈妈  啊  妈妈  ，  #怎 能#  不  想念  你  呢  ？	怎能
14	家里  的  活儿  没  人  干  ，  我  那时  刚  上  小学  三年级  ，  弟弟  妹妹  又  小  ，  上学  只能  三天  两  停  ，  既要  干活  ，  还要  照顾  哇哇  #哭 闹#  的  弟弟  。	哭闹
15	还有  一类  『  打工  的  』  ，  他们  经常  『  一  杯  茶  ，  一  支  烟  ，  一  张  报纸  磨  半天  』  ，  但  工资  奖金  照  拿  #不 误#  ，  这  恐怕  是  『  打工  』  的  『  最高  』  境界  了  。	不误
16	然而  ，  #正 当#  人们  对  打工  者  的  顽强  毅力  和  勇敢  拼搏  精神  表示  赞叹  的  时候  ，  在  一些  党政机关  ，  有人  也  津津乐道  地  自称  『  打工  的  』  。	正当
17	提起  『  打工  』  二  字  ，  自然  使  人  #联想 起#  那些  背着  简易  行囊  、  带  着  家人  祝福  、  满怀  挣钱  希望  的  男男女女  背井离乡  、  远  走  他  方  的  情景  ，  使  人  想起  那  熙熙攘攘  、  人头  攒动  的  民工潮  ，  想起  打工  者  们  东奔西走  的  急切  、  求职  无  门  的  焦灼  、  玩命  挣钱  的  艰辛  、  被  炒鱿鱼  的  尴尬  、  露宿  街头  的  狼狈  …  …  尽管  其中  也  不乏  挣  了  大钱  的  喜气洋洋  者  ，  但  他们  手中  的  每  一  张  钞票  都是  可以  捏  挤出  一些  血汗  来  的  。	联想起
18	草垛  ，  在  我  的  #心目 中#  有  一片  温馨  的  记忆  ：  村里  移民  户  的  二  女儿  ，  我们  一块  做  游戏  长大  ，  我  和  她  所有  的  友情  故事  ，  便  都  发生  在  这  草垛  间  ，  是  那样  天真  和  纯朴  ！	心目中
19	乡亲  们  也  叫  它  菩萨  树  ，  因为  大家  把  它  当  神  的  象征  ，  老人  们  常常  会  来  树  下  烧  些  #纸 箔#  和  香  ，  以求  神灵  的  保佑  。	纸箔
20	我  记得  最  清楚  的  是  关于  银杏  婆婆  的  故事  ，  但  不是  #一 言#  两  语  说  得  清楚  的  ，  没有  专  文  的  记述  。	一言
21	但  在  大风  的  日子  ，  却  也  常常  #掉 下#  梨子  来  ，  在  树  下  游玩  的  孩子  ，  总  会  捡  得  一些  回家  解馋  。	掉下
22	每  一年  ，  总是  先  #开 满#  雪白  的  梨花  ，  然后  才  长  出  葱绿  的  叶子  ，  撑  着  一  树  的  浓荫  。	开满
23	每  一年  ，  总是  先  开  满  雪白  的  梨花  ，  然后  才  #长 出#  葱绿  的  叶子  ，  撑  着  一  树  的  浓荫  。	长出
24	据说  ，  它  那  没有  了  的  一半  树皮  ，  在  过  #苦 日子#  的  那  年头  ，  早  被  村民  剥  下  填  了  肚子  。	苦日子
25	#阿 巴#  鸟  做  窝  的  古  树  ，  村里人  谁  也  叫  不  出  它  的  树  名  来  ，  在  我  人生  的  经历  中  ，  是  再也没有  看到  过  第二棵  类似  的  树  ，  可惜  的  是  已  被  人  砍  掉  了  。	阿巴
26	人们  便  顺着  #手 指#  的  方向  望  去  ，  只见  两只  阿  巴  鸟  ，  一起  用  嘴  叼  着  一  根  木棍  ，  比翼齐飞  ，  在  天空  划  出  两道  美丽  的  弧线  ，  向着  古  树  飞来  。	手指
