id	segmented_sentence	merged_word
1	有  一个  刊物  因  我  对  校样  的  改动  太  大  ，  罚  我  赔  了  排版  费  ，  和  《  人民日报  》  编者  对  我  #改 稿#  的  容忍  态度  不同  。	改稿
2	我  虽  诚心  答应  尽力  照办  ，  但  看  起  校样  来  ，  总是  对  原稿  “  后来  #方 知#  ”  容易  发现  必须  改动  的  字句  。	方知
3	包括  我  所  主编  的  《美术》月刊  的  编者  ，  经常  向  我  提醒  ：  “  可  改  #可 不#  改  的  不要  改  了  。  ”	可不
4	通讯员  为此  骑  着  摩托车  出  城  来回  跑  了  十多趟  ，  校样  的  每次  改动  没有  一个  #误 植#  的  字  。	误植
5	“  文革  ”  期间  ，  把  张光年  、  陈笑雨  等  同志  执笔  ，  为  《  人民日报  》  写  的  社论  《  为  最  广大  的  人民群众  服务  》  ，  何其芳  、  毛星  等  同志  撰写  ，  在  《  文学评论  》  上  发表  的  总结  文学  创作  道路  实践  活动  的  论文  ，  和  我  为  《  人民日报  》  写  的  专稿  《  喜闻乐见  》  这  三篇  文章  ，  #打 成#  “  新  侨  黑  会  ”  结  出  的  三个  “  毒  瓜  ”  。	打成
6	“  文革  ”  期间  ，  把  张光年  、  陈笑雨  等  同志  执笔  ，  为  《  人民日报  》  写  的  社论  《  为  最  广大  的  人民群众  服务  》  ，  何其芳  、  毛星  等  同志  撰写  ，  在  《  文学评论  》  上  发表  的  总结  文学  创作  道路  实践  活动  的  论文  ，  和  我  为  《  人民日报  》  写  的  专稿  《  喜闻乐见  》  这  三篇  文章  ，  打  成  “  新  侨  黑  会  ”  #结 出#  的  三个  “  毒  瓜  ”  。	结出
7	例如  《  一  以  当  十  》  、  《  适应  为了  征服  》  ，  以及  较  早  的  《  #再 读#  齐白石  的  画  》  ，  特别是  １９６２年  发表  的  长  文  《  喜闻乐见  》  。	再读
8	八十年代  ，  有  #鉴 于#  违反  曲艺  艺术  特殊  规律  的  消极  现象  ，  我  给  《  人民日报  》  写  了  一  篇  短文  《  黄鳝  不是  泥鳅  》  ，  还有  反对  误  把  庞杂  当  丰富  的  作风  ，  写  的  《  “  减肥  ”  》  一  文  ，  这  两个  题目  都  很  怪  ，  编者  也  没有  要求  我  改动  它们  ，  而且  文稿  很快  见报  。	鉴于
9	如果  对  #干 眼 症#  治疗  错误  ，  会  导致  慢性  眼睑  炎  、  角膜炎  和  结膜炎  。	干眼症
10	老年人  要  注意  尽量  不用  抑制  腺体  分泌  的  药物  ，  如  阿托品  、  山  #莨 菪#  碱  等  ，  以免  加重  眼睛  干涩  现象  。	莨菪
11	#干 眼 症#  患者  平时  应  注意  减少  用  眼  时间  ，  使  眼睛  得到  休息  。	干眼症
12	值得  指出  的  是  ，  #干 眼 症#  患者  不宜  配戴  隐形眼镜  ，  以免  损伤  角膜  。	干眼症
