id	segmented_sentence	merged_word
1	可  服用  的  西药  有  ：  乙  双  #吗 啉#  、  乙  亚  胺  、  激素  类  药物  等  。	吗啉
2	治疗  #银 屑 病#  的  方法  和  药物  很多  ：  有  维生素  Ｂ１２  注射  治疗  ，  有  抗生素  注射  治疗  ，  还有  物理疗法  、  针灸  、  割治  疗法  。	银屑病
3	其他  还有  外伤  、  产后  、  慢性病  、  高血压  、  糖尿病  等等  ，  也  可  诱发  #银 屑 病#  。	银屑病
4	以  气候  为  诱因  的  发病率  占  ５６％  ，  尤  以  冬季  发病  为  最多  ，  占  ３９％  ，  秋季  为  １６％  ，  春季  为  １５％  ，  可见  气候  是  外因  诱发  #银 屑 病#  的  主要  因素  之一  。	银屑病
5	在  临床  上  ，  #银 屑 病#  的  发病  原因  很多  ，  如  ：  气候  、  遗传  、  内分泌  、  精神  因素  等  。	银屑病
6	自觉  症状  是  瘙痒  ，  有的  人  会  奇  痒  无比  ，  有的  人  则  无  痒  的  感觉  ，  只是  口  干  全身  燥热  ，  小腿  前  或  关节  部位  皮肤  #增 厚#  ，  常有  裂纹  。	增厚
7	他们  向  农民  传授  科技  知识  ，  带领  农民  用  科技  这  服  良药  #治 好#  树  病  ，  硬是  把  原先  的  “  风景  树  ”  、  “  忧愁  树  ”  变成  了  “  摇钱树  ”  、  “  欢乐  树  ”  ，  帮助  农民  用  科学技术  这  把  金钥匙  打开  致富  之  门  。	治好
8	读  罢  ４月１５日  “  读者  之  友  ”  版  刊登  的  《  柑  桔  夫妻  》  #很 是#  感动  。	很是
9	法院  以  案  #说 法#  ，  被告  方才  明白  ，  主动  将  车  退回  了  孙  家  。	说法
10	张朝臣  见  亲事  不成  ，  非常  生气  ，  以  孙  家  彩礼  钱  没有  退  清  为  由  ，  带  着  ３个  儿子  来到  孙  家  ，  强行  将  孙天宝  购买  的  农用  手扶拖拉机  开  #回 家#  中  占  为  己  有  。	回家
11	因此  ，  我们  说  ，  关心  群众  生活  ，  小事  #从来 不#  小  。	从来不
12	接着  ，  又  投资  扩建  锅炉  房  ，  实现  了  集中  供热  ，  增设  了  电视  加密  频道  ，  使  职工  能  看  ２０多个  频道  的  电视节目  ，  #扩 容#  了  程控电话  交换机  ，  使  职工  家庭  能够  电话  入户  。	扩容
13	做  豆腐  卖  每天  都  有  收益  ，  生猪  #养 大#  后  自己  屠宰  、  加工  ，  卖  熟食  和  猪肉  ，  这样  买卖  就  做活  了  。	养大
14	治  穷  、  #治 愚#  、  治病  三  者  相  结合  进行  综合治理  是  幸福  工程  的  宗旨  ，  也是  我们  宣汉  地区  一种  特殊  的  扶贫  形式  。	治愚
15	我  市  对  开展  这个  活动  提供  一些  支持  ，  是  #应该 的#  。	应该的
16	她们  既有  资金不足  、  信息  #不 灵#  、  交通  不便  等  困难  ，  又  有  文化水平  低  、  缺乏  技术  专长  等  自身  素质  等  方面  的  问题  。	不灵
17	积  小  流  #方 能#  成  大河  ，  积  小  善  方  能  成  大  德  。	方能
18	积  小  流  方  能  成  大河  ，  积  小  善  #方 能#  成  大  德  。	方能
19	积  小  流  方  能  成  大河  ，  积  小  善  方  能  #成 大#  德  。	成大
20	每年  ５月  的  “  救助  贫困  母亲  日  ”  前后  ，  我们  都  在  一些  城市  开展  募捐  活动  ，  希望  #借 此#  机会  得到  更  多  人  更  自觉自愿  的  帮助  。	借此
21	治  穷  、  #治 愚#  、  治病  是  幸福  工程  的  三  大  任务  。	治愚
22	事实上  ，  我们  也是  怀着  对  #普 天下#  所有  母亲  的  这种  热爱  之  情  来  救助  贫困  母亲  的  。	普天下
23	其中  ，  《  朱  总  帮厨  》  、  《  特别  酒宴  》  和  《  夫妻  #开 店#  》  在  参加  全军  文艺会演  或  调演  时  ，  曾经  获得  优秀  节目  创作  奖  。	开店
24	一些  用  地方  文艺  形式  创作  的  节目  ，  从  基层  生活  的  酸甜苦辣  和  当代  民间  #流行 语#  中  汲取  营养  ，  妙趣横生  。	流行语
25	“  醉  里  挑灯  看  剑  ，  梦  回  吹  角  连  营  ”  ，  传统  的  边塞  诗  、  武侠小说  的  干  云  豪气  借助  现代  文艺  手法  ，  #几 欲#  破  纸  而  出  。	几欲
26	内蒙古文化出版社  的  新书  《  #望 花#  台  》  是  中国曲艺家协会  会员  张付华  的  一  本  曲艺  、  小戏  集  。	望花
27	所谓  三  大  突破  ，  一  是  所有制  结构  的  突破  ，  二  是  公有制  实现  形式  的  突破  ，  三  是  改革  政策  的  突破  ，  环  环  #紧 扣#  ，  层次  分明  。	紧扣
28	幸好  它  马上  遇到  一个  爱  它  的  小  主人  玛利欧  和  两位  地道  的  “  纽约  佬  ”  —  —  —  热心  的  塔克  老鼠  和  稳重  的  亨利  猫  ，  以  出色  的  音乐  天赋  迷  倒  了  #纽约 人#  。	纽约人
29	一  只  乡下  蟋蟀  柴斯特  ，  不  小心  被  带  到  纽约城时代广场  的  #地铁 站#  。	地铁站
30	孙悟空  、  黑猫  警长  、  #蓝 精灵#  等  似乎  都  有  一  双  无形  而  有力  的  手  ，  紧紧  抓住  了  儿童  的  心  。	蓝精灵
31	新闻出版署  署长  于友先  认为  ，  出版物  的  印刷  虽然  已  告别  “  铅  与  火  ”  ，  但  从  通过  母  版  而  大量  复制  知识  产品  这个  角度  来看  ，  #印刷 术#  的  基本原理  在  多媒体  时代  并  没有  过时  ，  而是  被  赋予  了  新  的  特质  。	印刷术
32	在  一楼  展厅  ，  陈列  着  一  组  编号  为  ００１  的  大型  设备  ，  它  是  １９８６年８月  由  北京人民机器厂  出品  的  我国  第一台  #单 张#  四  色  胶印机  。	单张
33	在  源头古代馆  ，  陈列  着  一  幅  极其  罕见  的  《  顺治  元年  誊  黄  》  ，  为  #清 军#  入关  后  发布  的  第一份  “  安民告示  ”  ，  是  经  启功  先生  引荐  、  由  中国工程院  院士  傅熹年  先生  将  独家  收藏  之  物  毅然  割爱  所  赠  。	清军
