id	segmented_sentence	merged_word
1	#没 办法#  ，  她  只好  聘请  苏州东吴律师事务所  沈同仙  律师  为  其  代理  ，  向  劳动争议仲裁委员会  提请  仲裁  。	没办法
2	县城管委  、  文明  办  经常  会同  工商  、  公安  、  卫生  、  文化  等  部门  开展  联合  执法  ，  对  县城  乱  摆  乱  放  、  乱  搭  乱  建  、  乱  泼  乱  倒  、  乱  涂  #乱 画#  和  交通  秩序  深入  治理  。	乱画
3	为  制止  垃圾  乱  倒  、  果皮  纸屑  #乱 扔#  的  不良  习惯  ，  城区  规定  居民  早７时  前  、  晚７时  后  到  指定  地点  放  垃圾  ，  瓜果  商贩  自备  垃圾  容器  。	乱扔
4	城区  面积  不足  ２·３平方公里  ，  县城  被  四个  村庄  所  包围  ，  村  中  有  城  、  #城 中#  有  村  。	城中
5	曾几何时  ，  开封  县城  还  只是  “  一条半  街  两座  楼  ，  抽  支  香烟  走  #到 头#  ”  。	到头
6	此外  ，  警  务  公开  ，  改善  了  “  门  难  进  、  脸  难看  、  事  难办  ”  的  问题  ；  #厂 务#  公开  ，  增加  了  工人  的  责任感  ；  校务  公开  ，  制止  了  学校  乱收费  、  变相  加重  农民  负担  等  不良  现象  。	厂务
7	为  扩大  影响  ，  誓师  队伍  沿  市区  主要  马路  游行  #一 周#  ，  宣传  扫除  『  黄  赌  毒  』  ；  还  举行  销毁  『  黄  赌  毒  』  物品  仪式  ，  二千多件  黄  、  赌  物品  及  四百多克  海洛因  灰飞烟灭  。	一周
8	目前  ，  军分区  、  #人 武#  部门  发动  、  扶持  的  民兵  个体工商户  已  有  一点五万名  ，  由  民兵  创办  的  私营企业  达  五百家  。	人武
9	两年  来  ，  广西北海市银丰城市信用社  为  “  希望工程  ”  捐款  #捐 物#  １０多万元  ，  并  资助  ２３名  失学  儿童  重返  校园  。	捐物
10	五  、  #车 管 所#  应  建立  所  领导  及  各  业务  部门  负责人  每日  接待  群众  制度  ，  现场办公  。	车管所
11	#车 管 所#  民警  和  工作人员  接待  每  一  位  办理  牌证  的  群众  应当  认真  、  热情  、  耐心  、  文明  ，  对  符合  规定  的  ，  要  当即  办理  ；  对  手续  不  全  的  ，  应当  说明  须  补办  的  项目  和  补办  办法  并  交给  办事  人  退  办  单  ；  手续  齐备  后  ，  应当  立即  予以  办理  。	车管所
12	#车 管 所#  负责  驾驶员  考试  的  民警  应当  持  《  考试  员  证  》  上岗  ，  考试  员  要  严格  考试  标准  ，  客观  、  公正  ，  不  无故  拖延  考试  时间  。	车管所
13	四  、  #车 管 所#  民警  在  工作  时间  内  按  规定  着  警服  ，  佩戴  胸卡  或  放置  服务台  卡  ；  其他  工作人员  应  统一  配戴  胸卡  。	车管所
14	三  、  城市  通往  #车 管 所#  的  主要  街道  或  公路  ，  应当  设置  明显  的  车  管  所  指  路  标志  。	车管所
15	三  、  城市  通往  车  管  所  的  主要  街道  或  公路  ，  应当  设置  明显  的  #车 管 所#  指  路  标志  。	车管所
16	三  、  城市  通往  车  管  所  的  主要  街道  或  公路  ，  应当  设置  明显  的  车  管  所  #指 路#  标志  。	指路
17	２  ·  设置  #办 证#  业务  流程图  和  引导  牌  ，  印制  办理  牌证  须知  手册  ，  各  办事  窗口  标明  受理  业务  的  范围  ；	办证
18	二  、  #车 管 所#  的  业务  大厅  ，  应  符合  下述  要求  ：	车管所
