id	segmented_sentence	merged_word
1	其中  包括  大幅度  调整  银行  的  领导班子  ，  精简  机构  和  人员  ，  采取  #增 资#  或  合并  等  方式  改善  经营  。	增资
2	例如  交易  #手续 费#  透明  ，  必须  事先  充分  说明  风险  ，  禁止  经纪人  劝诱  投资者  进行  手续  费  高昂  的  大宗  交易  ，  禁止  银行  雇员  利用  客户  委托  获得  的  信息  从事  个人  股票  交易  等等  。	手续费
3	例如  交易  手续  费  透明  ，  必须  事先  充分  说明  风险  ，  禁止  经纪人  劝诱  投资者  进行  #手续 费#  高昂  的  大宗  交易  ，  禁止  银行  雇员  利用  客户  委托  获得  的  信息  从事  个人  股票  交易  等等  。	手续费
4	去年  ，  该  局  发布  证券  业  行为  规范  ，  以  保护  投资者  #免 受#  损失  。	免受
5	该  局  安装  了  高速  大型计算机  ，  记录  每  笔  证券  交易  情况  ，  如  谁  买进  ，  谁  #卖 出#  ，  通过  哪  家  银行  、  哪个  股票  经纪人  等等  ，  从中  可以  发现  蛛丝马迹  。	卖出
6	单项  贷款  达到  ３００万马克  的  必须  在  央行  备案  ，  央行  则  将  贷款  #接受 者#  的  其他  贷款  情况  汇总  ，  将  其  负债  情况  立即  通报  给  各  债权  银行  。	接受者
7	医学  专家  认为  ，  这  一  比例  超过  关于  人体  铅  #摄 入 量#  国际标准  的  ６倍  ，  铅中毒  不仅  直接  导致  肝  肾  等  疾病  ，  而且  严重  影响  儿童  的  智力  发育  。	摄入量
8	假如  你  停留  现状  ，  #不 注意#  增进  和  加深  与  客户  的  关系  ，  那么  ，  在  这些  条件  消失  后  ，  你  便  会  突然  感到  客户  对  你  并不  忠诚  ，  纷纷  离  你  而  去  。	不注意
9	有些  客户  #表面 上#  看来  是  回头客  ，  但  “  回头  ”  当中  可能  有  几分  无奈  ，  比如  你  开  的  店  在  地理  上  占优势  ，  再  比如  你  的  价格  暂时  比  别人  便宜  得  多  ，  如此等等  。	表面上
10	可  他  依然  等  在  店  里  ，  待  我  #取 走#  照片  ，  才  关门  离去  。	取走
11	一天  ，  我  走过  他  的  门前  ，  他  挥  #挥 手#  ，  叫  着  我  的  名字  问好  。	挥手
12	２  、  陆国芳  原  是  江苏省  扬州友谊服装总厂  的  缝纫  工  ，  去年  下岗  后  ，  办  起  一家  “  百姓  #快餐 店#  ”  。	快餐店
13	他们  相信  有  多种  技能  #在 身#  ，  就  一定  会  有  他们  施展  本领  的  广阔  空间  。	在身
14	在  大量  引进  大  中专  毕业生  的  同时  ，  公司  开展  了结  师徒  对子  ，  #手 拉手#  活动  ，  为  年轻有为  的  莘莘学子  们  提供  条件  ，  促  其  成材  。	手拉手
15	龙  腾  雨  沛  #农家 乐#  －  －  －  记  全国  『  五一  』  劳动  奖章  获得者  王龙雨  （  今日  劳模  ）	农家乐
16	突然  发现  对面  过来  一  辆  超速  行驶  #夏 利#  出租车  ，  车  行  近  时  ，  只见  一个  中年  汉子  破门  跳  车  ，  大  喊  ：  “  救命  ，  有人  劫  车  啦  ！  ”	夏利
17	突然  发现  对面  过来  一  辆  超速  行驶  夏  利  出租车  ，  #车 行#  近  时  ，  只见  一个  中年  汉子  破门  跳  车  ，  大  喊  ：  “  救命  ，  有人  劫  车  啦  ！  ”	车行
18	突然  发现  对面  过来  一  辆  超速  行驶  夏  利  出租车  ，  车  行  近  时  ，  只见  一个  中年  汉子  破门  #跳 车#  ，  大  喊  ：  “  救命  ，  有人  劫  车  啦  ！  ”	跳车
19	突然  发现  对面  过来  一  辆  超速  行驶  夏  利  出租车  ，  车  行  近  时  ，  只见  一个  中年  汉子  破门  跳  车  ，  #大 喊#  ：  “  救命  ，  有人  劫  车  啦  ！  ”	大喊
20	突然  发现  对面  过来  一  辆  超速  行驶  夏  利  出租车  ，  车  行  近  时  ，  只见  一个  中年  汉子  破门  跳  车  ，  大  喊  ：  “  救命  ，  有人  #劫 车#  啦  ！  ”	劫车
21	为了  塑造  “  １２２  ”  窗口  形象  ，  #出 警#  达到  一个  “  快  ”  字  ，  办案  中  达到  一个  “  严  ”  字  ，  处理  中  实现  一个  “  公  ”  字  ，  他们  以  规范  、  高效  、  廉洁  的  形象  出现  在  群众  面前  ，  形成  人人  向上  ，  事  争  一流  的  工作  氛围  。	出警
22	他们  分别  向  各  区县  “  １２２  ”  报警  ，  对方  立即  #接 警#  ，  “１２２”勘察队  ８分钟  以内  到位  ，  勘察  设备  齐全  ，  事故  相关  人员  也  全部  到位  。	接警
23	最近  ，  河北省交管局  同志  到  #保定 市#  县  明察暗访  ，  模拟  当事人  报警  ，  走访  事故  当事人  等  ，  追踪  调查  “  １２２  ”  窗口  承诺  兑现  实况  。	保定市
24	交通  事故  处理  中  长期  存在  的  “  #出 警#  慢  、  勘察  慢  、  定  责  慢  、  结案  慢  、  有  错案  ”  现象  ，  已  远远  不能  适应  形势  发展  的  需要  。	出警
25	因此  ，  当  一些  企业  出现  违法  或  犯法  行为  时  ，  他们  或  轻描淡写  地  “  批评  ”  几句  ，  或者  干脆  睁  #一 眼#  、  闭  一  眼  ，  唯恐  得罪  了  企业主  。	一眼
26	因此  ，  当  一些  企业  出现  违法  或  犯法  行为  时  ，  他们  或  轻描淡写  地  “  批评  ”  几句  ，  或者  干脆  睁  一  眼  、  闭  #一 眼#  ，  唯恐  得罪  了  企业主  。	一眼
27	深圳  某  家  电子  厂  的  老板  和  保安  ，  因  怀疑  工人  偷窃  工厂  产品  ，  竟  私设  公堂  ，  残酷  拷打  工人  ，  将  其中  一  人  活活  #打 死#  ，  ６  人  打  成  重伤  。	打死
28	深圳  某  家  电子  厂  的  老板  和  保安  ，  因  怀疑  工人  偷窃  工厂  产品  ，  竟  私设  公堂  ，  残酷  拷打  工人  ，  将  其中  一  人  活活  打  死  ，  ６  人  #打 成#  重伤  。	打成
29	同时  海卫１  #表面 上#  的  冰  对  太阳  光  反射  度  的  变化  导致  它  能  吸收  更  多  的  太阳能  。	表面上
30	同时  海卫１  表面  上  的  冰  对  #太阳 光#  反射  度  的  变化  导致  它  能  吸收  更  多  的  太阳能  。	太阳光
31	他们  分析  大气层  #变 厚#  的  原因  是  海卫１  变  暖  ，  海卫１  表面  原先  的  固态  氮  转化  为  气态  。	变厚
32	他们  分析  大气层  变  厚  的  原因  是  海卫１  #变 暖#  ，  海卫１  表面  原先  的  固态  氮  转化  为  气态  。	变暖
33	科学家  通过  对  海卫１  大气层  对  遥远  的  恒星  所  产生  的  #变 暗#  效果  的  测量  ，  认为  它  的  大气层  变  厚  了  。	变暗
34	科学家  通过  对  海卫１  大气层  对  遥远  的  恒星  所  产生  的  变  暗  效果  的  测量  ，  认为  它  的  大气层  #变 厚#  了  。	变厚
35	监控  哈勃  太空  望远镜  的  美国空间望远镜科学中心  ２４日  在  这里  发表  声明  说  ，  在  过去  ９年  里  ，  海王星  的  一  颗  卫星  —  —  —  海卫１  #变 暖#  。	变暖
36	据  韩国  外贸  部门  公布  的  资料  ，  韩国  今年１月份  的  出口  出现  ０．３％  的  负增长  ，  ２月份  猛增  １９．９％  ，  ３  、  ４月份  的  增长率  降  至  ６．４％  和  ７％  ，  ５月份  再度  出现  ３％  的  负增长  ，  进入  ６月份  以后  ，  出口  形势  进一步  恶化  ，  #截止 到#  ２０日  为  负增长  ６．６％  。	截止到
37	严酷  的  现实  摆  在  她  面前  ：  #买 房#  的  贷款  还  差  ３０万铢  没有  付清  ，  每月  需  付  银行  贷款  和  利息  ７５００铢  ，  还要  ３年  多  才  能  还清  。	买房
