id	segmented_sentence	merged_word
1	先  下  后  上  经常  变  作  先  上  后  下  或者  同时  #上 下#  。	上下
2	最  不容  忽视  的  是  ，  迫于  生存  ，  这  #一 年 多#  ，  中国交响乐团合唱团  经济  行为  远远  多于  艺术  行为  。	一年多
3	被  “  逼  ”  下海  的  中国交响乐团合唱团  从  伸手  向  国家  #要 钱#  ，  转为  通过  艺术  活动  向  社会  要  效益  ；  从  一味  地  输血  转向  自我  造血  ，  在  文化  市场  初步  立  住  脚  。	要钱
4	被  “  逼  ”  下海  的  中国交响乐团合唱团  从  伸手  向  国家  要  钱  ，  转为  通过  艺术  活动  向  社会  要  效益  ；  从  一味  地  输血  转向  自我  造血  ，  在  文化  市场  初步  立  #住 脚#  。	住脚
5	现在  ，  一个星期  有时候  要  排练  十几场  ，  肉  做  的  嗓子  尽管  很  疼  ，  可  #极 少#  有人  无故  不  来  。	极少
6	时至今日  ，  团长  李培智  可以  略微  舒  #口 气#  了  。	口气
7	１９９６年７月  ，  在  文化部  #下 辖#  的  文艺  团体  改组  中  ，  原  中央乐团  易  名  中国交响乐团  ，  由  原  中央乐团交响团  组建  。	下辖
8	图  为  该  县  霞美镇  渔民  采收  吊  养  #海 蛎#  归来  。	海蛎
9	为  充分  利用  与  提高  当地  木材  资源  的  价值  ，  江苏省  东海县  牛山果园  根据  装潢  市场  对  板材  的  需求  ，  于  １９９６年  投资  ９０余万元  建成  板材  加工  企业  ，  所  生产  的  ３个  系列  ２０多个  品种  的  １０多万张  细  木工  板  、  防火  板  、  #多 层#  板  等  产品  远销  武汉  、  上海  、  南京  等  １０余个  省  、  市  ，  并  出口  韩国  ，  １９９７年  实现  利润  ３０余万元  。	多层
10	截至  ４月底  ，  菏泽  牡丹  种植  面积  已  达  ５万余亩  ，  品种  ８５０多个  ，  已  建成  花卉  批发  市场  ５处  ，  专业  经营  鲜花  的  #花 店#  已  发展  到  ２０余家  。	花店
11	１０万亩  红富士  苹果  基地  ，  广泛  推广  了  人工  授粉  、  疏  花  #疏 果#  、  套  袋  转  果  、  配方  施肥  、  全年  修剪  等  新技术  ，  果品  产量  和  质量  显著  提高  ，  在  全国  水果  质量  评比  中  ，  仅  红富士  苹果  一  项  ，  该  县  就  连续  五次  夺冠  ，  并  包揽  江苏省  水果  评比  中  前６名  全部  奖  项  。	疏果
12	１０万亩  红富士  苹果  基地  ，  广泛  推广  了  人工  授粉  、  疏  花  疏  果  、  套  袋  转  果  、  配方  施肥  、  全年  修剪  等  新技术  ，  果品  产量  和  质量  显著  提高  ，  在  全国  水果  质量  评比  中  ，  仅  红富士  苹果  一  项  ，  该  县  就  连续  五次  夺冠  ，  并  包揽  江苏省  水果  评比  中  前６名  全部  #奖 项#  。	奖项
13	连年  来  ，  沛县  稳步  实施  以  小麦  精  量  播种  、  群体  优质  栽培  ，  水稻  抛  秧  、  肥  床  旱  育  稀植  ，  玉米  的  “  #一 套#  两  增  ”  ，  棉花  的  “  三  膜  ”  栽培  为  重点  的  农业  十大  技术  工程  ，  并  在  全县  范围  内  实施  良种  化  ，  以  单产  的  新  突破  ，  实现  了  粮食  总产  的  稳步  增长  。	一套
14	１９９６年  ，  投入  ２５００多万元  对  境内  #西南 部#  ３０万亩  中  低产田  进行  了  彻底  改造  ，  １９９７年  ，  又  开始  改造  西北  ８个  乡镇  中  低产田  ，  解决  了  近  ７０万亩  农田  灌溉  问题  ，  达到  了  旱涝保收  标准  ，  两年  来  的  生产  效益  表明  ，  年  亩  增产  １００多公斤  。	西南部
15	与此同时  ，  围绕  本地  农民  致富  的  主导  产业  ，  又  支持  郭家庄  办  起  #印刷 厂#  和  煤  、  焦  、  铁厂  ；  支持  坂下村  发展  运输业  ，  使  这  两个  村  人均  年收入  超  ２５００元  。	印刷厂
16	坂下信用社  从  主任  左慧英  到  １２个  #分 社#  主任  ，  几乎  全  是  女性  。	分社
17	她  将  这种  行为  打  了  个  比方  ，  叫  “  割  下  #猪 尾巴#  让  猪  吃  ，  然后  把  猪  牵  走  ”  。	猪尾巴
18	坂下信用社  是  临汾市  北郊  部分  农户  为了  #避 险#  抗灾  ，  每人  集资  ５—１０元  兴办  的  互  救  式  信用社  。	避险
19	山西省  临汾市坂下信用社  在  樯  桅  林立  的  “  #银 海#  ”  中  ，  只是  一  叶  漂浮  于  夹缝  里  的  小舟  ，  但  十几年  屡  历  险境  成为  全省  农村  信用社  创  利税  第一  大户  。	银海
20	环境卫生  仍  不  尽如人意  ，  垃圾  随处  倒  ，  猪  儿  满  街  跑  ，  蚊蝇  #嗡嗡 叫#  ，  甚至  有些  乡镇企业  污染  严重  。	嗡嗡叫
21	#报 载#  ，  福建  泰宁县  朱中镇  农民  肖由明  在  镇  政府  支持  下  筹资  ４万元  ，  添置  了  车辆  、  垃圾  桶  ，  建  了  一个  垃圾  处理  站  和  两个  中转站  ，  由于  及时  清扫  ，  垃圾  当天  清运  整理  ，  为  乡邻  提供  了  一个  好  的  卫生  环境  。	报载
22	报  载  ，  福建  泰宁县  朱中镇  农民  肖由明  在  镇  政府  支持  下  筹资  ４万元  ，  添置  了  车辆  、  #垃圾 桶#  ，  建  了  一个  垃圾  处理  站  和  两个  中转站  ，  由于  及时  清扫  ，  垃圾  当天  清运  整理  ，  为  乡邻  提供  了  一个  好  的  卫生  环境  。	垃圾桶
23	#小 白兔#  『  吃  』  掉  大白菜  （  农村  新  事  ）	小白兔
24	“  #上 农#  下  渔  ”  开发  单元  ，  从  １０亩  到  ６０亩  不等  ，  这样  的  规模  ，  比较  适合  目前  农村  生产力  发展  水平  ，  能够  把  家庭  经营  的  积极性  与  规模  经营  的  优势  有机  结合  起来  。	上农
25	“  #上 农#  下  渔  ”  开发  模式  解决  了  适度  规模  经营  问题  。	上农
26	“  #上 农#  下  渔  ”  开发  模式  促进  了  农业  开发  三  大  机制  的  创新  。	上农
27	“  #上 农#  下  渔  ”  开发  模式  同步  实现  了  富民  、  富  村  、  富  财政  三  大  目标  。	上农
28	“  #上 农#  下  渔  ”  开发  模式  克服  了  土壤  耕  层  含  盐  量  过高  、  旱  不能  浇  、  涝  不能  排  的  荒  碱地  开发  的  三  大  制约  因素  。	上农
29	东营  “  #上 农#  下  渔  ”  模式  的  确立  ，  标志着  盐碱地  耕作  制度  发生  了  根本  变革  ，  找到  了  开发  建设  黄河三角洲  的  新路子  。	上农
30	汀河乡  裕后村  农民  任玉增  去年  承包  了  ３００亩  开发  方  ，  其中  水面  １４０亩  、  台  田  １６０亩  ，  经过  ３个多月  的  科学管理  ，  ２８个  坑  塘  产  罗非鱼  、  淡水  白  鲳  、  白鲢  、  黑鱼  等  ７·５万公斤  ，  #罗 氏#  沼  虾  ６００多公斤  ，  加上  台  田  种植  大豆  、  棉花  收入  的  ４万多元  ，  全年  纯收入  ４０多万元  ，  同时  上缴  特产  税  ６．４万元  。	罗氏
31	目前  ，  东营市  的  “  #上 农#  下  渔  ”  开发  已  发展  到  ５．８万亩  。	上农
32	东营市委  、  市政府  认为  ，  前邵村  创造  的  “  #上 农#  下  渔  ”  模式  ，  是  盐碱地  耕作  制度  的  重大  变革  ，  是  盐碱地  农业  开发  的  根本  出路  ，  不失时机  地  采取  了  思想  发动  、  政策  引动  、  服务  推动  等  有力  措施  ，  在  全市  大力  推广  。	上农
33	“  #上 农#  下  渔  ”  ，  使  前邵村  这个  名不见经传  的  小  村  声名  鹊起  。	上农
34	随着  “  #上 农#  下  渔  ”  开发  的  实施  ，  前邵  人  的  日子  也  “  芝麻开花节节高  ”  ：  全村  人均  纯收入  由  １９９４年  的  １０００多元  ，  猛增  到  １９９７年  的  ８１００元  。	上农
35	他们  发现  ，  村  旁  一  条  渠  的  沿  台  不  碱  ，  庄稼  #长 得#  很  好  。	长得
36	黄河  携  沙  #填 海#  ，  造就  了  黄河三角洲  这  片  最  年轻  的  土地  ，  神奇  的  黄河  造陆运动  ，  使  这里  每年  新生  土地  ３万多亩  ，  源源不断  地  增添  着  新  的  土地  资源  。	填海
37	目前  ，  全县  已  有  １０００多名  下岗  职工  重新  就业  ，  #月 收入#  都  在  ４００元  以上  。	月收入
38	县供销社聚鑫商城  在  开业  时  就  对  社会  推出  了  承诺  ：  凡是  下岗  职工  优先  安排  柜台  ，  减免  部分  租金  ，  该  #商 城#  安排  下岗  职工  近  百  人  。	商城
39	江西  这  片  红色  的  土地  曾  养育  了  一大批  为  新中国  建立  和  社会主义建设  #立 下#  不朽  功勋  的  老干部  。	立下
40	岂料  “  船  #大 难#  掉头  ”  ，  快速  行驶  的  泰坦尼克号  一时间  怎么  也  掉  不  开  头  去  ，  船员  们  竭尽全力  也  无法  避免  沉没  的  厄运  。	大难
41	岂料  “  船  大  难  掉头  ”  ，  快速  行驶  的  泰坦尼克号  一时间  怎么  也  掉  不  #开 头#  去  ，  船员  们  竭尽全力  也  无法  避免  沉没  的  厄运  。	开头
42	他  要求  轮船  全速  前进  ，  以便  创造  奇迹  #好 在#  报纸  上  大  出风头  。	好在
43	在  亚洲  第一  大  “  菜篮子  ”  、  北京市  “  八五  ”  重点  工程项目  大钟寺农贸批发市场  建设  中  ，  王民岗  和  他  的  青年突击队  员  在  国内  首次  采用  大  柱  网  无  粘结  预应力  后  引  法  等  多种  施工  新  工艺  ，  使  这  座  ２７３００平方米  的  大型  建筑  ，  结构  #分 项#  优良  品  率  达  ９５％  ，  工人  劳动强度  减轻  一半  ，  工效  提高  ４７％  ，  经济效益  提高  ４３％  。	分项
44	在  这  支  突击队  里  ，  队员  不再  从事  简单  的  体力劳动  ，  而是  根据  分工  从事  计划  统计  、  经营  核算  、  材料  供应  、  技术  质量  、  安全生产  等  管理  工作  ，  成为  各  居  其  位  ，  各司其职  的  管理  者  、  组织者  和  #指挥 者#  。	指挥者
45	他  认为  ：  传统  的  青年突击队  ，  完成  任务  靠  出  大力  、  流  大汗  ，  主要  靠  体力  拼搏  ，  限制  了  对  #高 学历#  、  高  文化  素质  青年人  的  培养  锻炼  ，  既  不  适应  科技  快速  发展  的  现代  社会  ，  也  使  靠  体力  的  青年突击队  员  在  进入  中年  、  老年  后  ，  没有  发展  后劲  。	高学历
46	他  俩  承认  ，  该  村  个人  所得税  两年  任务  为  ６万元  ，  #实 收#  １３万元  ，  多  收  ７万元  ；  按  规定  ，  生猪  屠宰  税  应  由  屠宰  户  按  ６０元×２１０（头）  的  任务  承包  上交  ，  可  周冲民  硬  坚持  要  全村  ４３０户  不论  是否  养猪  ，  养  几头  猪  ，  每  户  平摊  ６０元  ，  此  项  款  去年  多  收  １万多元  。	实收
47	记者  找到  周冲民  那  幢  上  ５间  、  下  ５间  的  二层  #小 楼#  ，  他  妻子  一边  扫地  一边  说  ：  “  他  哪  有  心思  在家  ，  中午  连  饭  也  没  回来  吃  哩  。  ”	小楼
48	我们  下午  按时  赴约  ，  “  #二 进#  三桥  ”  。	二进
49	搞  就  搞  呗  ，  就  按  每  方  ４元  算  ，  １万方  土  收  ４万元  足够  用  ，  可  #偏 要#  逼  全村  每人  交  ３０元  ，  总计  ６万元  。	偏要
50	可  周冲民  #偏 要#  搞  什么  以  资  代  工  、  推土机  作业  。	偏要
