id	segmented_sentence	merged_word
1	我们  度过  了  难忘  的  一个月  ，  享受  足球  #带 给#  我们  的  激情  ，  体味  人生  ，  这  岂是  体育  所  能  包括  了  的  ？	带给
2	我们  度过  了  难忘  的  一个月  ，  享受  足球  带  给  我们  的  激情  ，  体味  人生  ，  这  岂是  体育  #所 能#  包括  了  的  ？	所能
3	拥有  六十四场  战事  的  第十六届  世界杯  ，  #渐 近#  尾声  。	渐近
4	这  只  用  二十二个  生命  去  拥戴  的  足球  ，  像  一个  激情  的  精灵  ，  在  绿茵场  上  滚动  ，  来  时  倒海翻江  ，  去  时  万马齐喑  ，  或  挟  风  走  雷  ，  或  水波  不  惊  ；  倏忽  大势  逆转  ，  稍  瞬  #满 盘#  皆  活  ，  场  上  风云变幻  ，  场  下  千姿百态  ，  遥相呼应  。	满盘
5	大战  的  帷幕  落下  ，  你  也许  记  不  完全  #参赛 者#  的  队  名  ，  但是  ，  那些  艳丽  夺目  的  色彩  ，  一定  会  在  你  的  心中  留下  永久  的  回味  。	参赛者
6	那  蓝  白  相间  的  足球  ，  那  葳蕤  葱郁  的  绿地  ，  那  色泽  鲜亮  的  队旗  #队 服#  ，  连同  执著  的  球迷  的  帽子  和  发型  ，  交织  出  一  幅  流泻  着  自然  和  生命  的  画图  。	队服
7	这个  夏天  ，  荟萃  了  人间  最  优美  最  #亮 丽#  的  色  和  光  。	亮丽
8	所有  这些  ，  让  法兰西  之  夏  ，  成为  色彩  火爆  、  #光 影#  灿烂  的  海洋  。	光影
9	三十二支  球队  五颜六色  的  #队 服#  和  那些  各自  的  铁杆  球迷  们  头  上  脸  上  涂抹  得  光怪陆离  的  颜色  ，  真  可谓  天工  巧  夺  ，  造化  神奇  ，  是  个性  的  充分  展示  ，  智慧  的  非凡  表演  。	队服
10	三十二支  球队  五颜六色  的  队  服  和  那些  各自  的  铁杆  球迷  们  #头 上#  脸  上  涂抹  得  光怪陆离  的  颜色  ，  真  可谓  天工  巧  夺  ，  造化  神奇  ，  是  个性  的  充分  展示  ，  智慧  的  非凡  表演  。	头上
11	法兰西  之  夏  的  迷人  ，  是  那  五光十色  的  斑斓  色彩  ，  是  给  人  以  #亮 丽#  的  光  和  影  的  吸引  。	亮丽
12	炎炎  夏日  ，  阳光  更为  灿烂  ，  #绿 草#  更为  葱茏  ，  暴雨  骤  来  骤  去  ，  浪漫  缤纷  的  物候  景致  是  这个  季节  的  特别  饰物  。	绿草
13	想  想  ，  四年一度  的  足球  世界杯  大赛  选择  在  夏天  ，  亿万  球迷  的  #如 火#  热情  ，  如同  这个  时令  的  酷热  一样  。	如火
14	夏天  的  火热  和  浪漫  ，  夏天  的  喧闹  和  斑斓  ，  夏天  的  蓬勃  和  热烈  ，  或许  正是  举办  体育  盛事  的  #上 佳#  时节  。	上佳
15	厄尔尼诺  现象  、  #印 巴#  核试验  、  阿尔法磁谱仪  、  日元  贬值  等等  ，  我们  为  生存  的  环境  和  世界  的  安宁  ，  不懈  地  努力  着  ；  我们  关注  人类  生存  和  生活  的  家园  ，  为  跨入  新世纪  做  些  我们  力所能及  的  事  。	印巴
16	市  有关  部门  根据  张明德  代表  等  提出  的  《  继续  实施  并  加快  山区  开发  的  优惠  政策  》  的  建议  ，  于  去年  投资  ２３００万元  ，  #打 新#  水井  ８０眼  ，  受到  山区  人民  的  拥戴  。	打新
17	在  视察  中  ，  代表  们  #以 为#  人民  高度  负责  的  精神  ，  提出  批评  和  意见  。	以为
18	市政府  经过  近  半年  的  艰苦  细致  的  工作  ，  除  严肃  处理  了  违法  违章  乱  批  乱  占  耕地  的  有关  #责任 人#  外  ，  还  提出  了  严格  依法  管理  土地  的  具体  意见  ，  并  以  市政府  的  红头文件  发  往  全市  。	责任人
19	假如  #以 此#  速度  锐减  ，  到  公元２０１５年  ，  北京  将  成为  一个  无  地  可  耕  的  城市  …  …	以此
20	按  选举法  规定  ，  #年 满#  １８周岁  的  公民  才有  选举权  和  被选举权  。	年满
21	人大  代表  参与  实施  再就业  工程  ，  受到  了  人民群众  的  高度  赞扬  ，  充分  体现  了  拳拳  代表  心  ，  殷殷  为  #民 情#  。	民情
22	公司  董事长  、  区人大  代表  王明伟  说  ：  “  人民  信任  我  ，  选  我  当  人大  代表  ，  我  就要  为  人民  做  实事  、  办  好事  、  #献 爱心#  、  送  温暖  ，  要  无愧于  人大  代表  这  一  光荣  称号  。  ”	献爱心
23	在  当前  人大  监督  工作  中  ，  一方面  是  监督  力度  不够  ，  效果  欠佳  ；  另一方面  也  渐  显出  监督  行为  #不 规范#  的  苗头  。	不规范
