id	segmented_sentence	merged_word
1	此次  #来 华#  的  新加坡  志愿者  ，  是  全国青联  与  国外  青年  组织  合作  开展  活动  参与  人数  最多  的  一次  。	来华
2	资料  显示  ，  生活  在  高  钒  和  高  铬  地区  的  人群  ，  糖尿病  患者  明显  减少  ，  心  脑  血管  病  发病率  #极 少#  ，  寿命  延长  。	极少
3	钒  和  三价铬  是  人体  必需  微量元素  ，  能  修复  损坏  的  #胰 岛#  —  Ｂ  细胞  ，  并  能  诱发  促进  胰岛素  的  合成  、  分泌  、  转运  的  受体  结合  的  环节  ，  纠正  无  氧  代谢  ，  提高  人体  组织  对  胰岛素  的  利用率  ，  能  消除  糖尿病  病人  的  症状  和  并发症  。	胰岛
4	钒  和  三价铬  是  人体  必需  微量元素  ，  能  修复  损坏  的  胰  岛  —  Ｂ  细胞  ，  并  能  诱发  促进  胰岛素  的  合成  、  分泌  、  转运  的  受体  结合  的  环节  ，  纠正  #无 氧#  代谢  ，  提高  人体  组织  对  胰岛素  的  利用率  ，  能  消除  糖尿病  病人  的  症状  和  并发症  。	无氧
5	现代  医学  研究  证实  ，  钒  和  三价铬  具有  胰岛素  样  的  作用  ，  糖尿病  病人  主要  是  微量元素  钒  和  三价铬  的  减少  ，  损坏  #胰 岛#  —  Ｂ  细胞  。	胰岛
6	根据  消费者  权益  保护  法  第五十条  规定  ：  “  对  商品  或者  服务  作  引  人  误解  的  虚假  宣传  的  ，  由  工商  行政管理  部门  责令  改正  ，  可  单  处  或  #并 处#  警告  、  没收  违法  所得  、  处以  违法  所得  一倍  以上  五倍  以下  的  罚款  ，  没收  违法  所得  的  ，  处以  一万元  以下  的  罚款  ”  ，  工商局  对  方  某  所  作  的  处罚  决定  是  正确  的  。	并处
7	根据  消费者  权益  保护  法  第五十条  规定  ：  “  对  商品  或者  服务  作  引  人  误解  的  虚假  宣传  的  ，  由  工商  行政管理  部门  责令  改正  ，  可  单  处  或  并  处  警告  、  没收  违法  所得  、  处以  违法  所得  一倍  以上  五倍  以下  的  罚款  ，  没收  违法  所得  的  ，  处以  一万元  以下  的  罚款  ”  ，  工商局  #对 方#  某  所  作  的  处罚  决定  是  正确  的  。	对方
8	职工  们  看  他  为  大伙  奔波  忙碌  了  几十年  ，  都  劝  道  ，  “  机器  也  得  加油  保养  ，  你  也  该  歇  #歇 脚#  松弛  松弛  。  ”	歇脚
9	千万个  像  文佩  那样  既  平凡  又  伟大  的  #军 嫂#  凝聚  起来  ，  汇  成  扬  我  军威  、  铸  我  军  魂  的  力量  之  源  ！	军嫂
10	婴儿  #脉 管#  细  ，  吊  针  要  扎  在  头  上  ，  每  扎  一次  都  好像  扎  在  文佩  的  心头  。	脉管
11	婴儿  脉  管  细  ，  吊  针  要  扎  在  #头 上#  ，  每  扎  一次  都  好像  扎  在  文佩  的  心头  。	头上
12	文佩  #生 孩子#  那天  ，  是  年过半百  的  婆婆  把  她  抬  上  车  ，  送  到  医院  的  ，  也是  婆婆  守候  在  产房  ，  直到  孩子  生  下来  。	生孩子
13	文佩  生  孩子  那天  ，  是  年过半百  的  婆婆  把  她  抬  #上 车#  ，  送  到  医院  的  ，  也是  婆婆  守候  在  产房  ，  直到  孩子  生  下来  。	上车
14	女人  最  需要  丈夫  在  身边  的  时候  莫过于  #生 孩子#  了  。	生孩子
15	对  违纪  违法  的  #要 不#  讲情面  ，  严肃  处理  。	要不
16	在  清漪  和  #村 上#  的  帮助  下  ，  全村  １２个  特困  户  中  有  ７户  已经  脱贫  。	村上
17	在  清漪  的  开导  下  ，  王金虎  自己  用  双手  支撑  着  身体  坐  在  地上  挪动  到  户外  ，  开始  进行  特殊  的  锻炼  ，  他  说  ：  “  清漪  给  我  树立  了  榜样  ，  我  现在  虽然  不能  #站 起来#  了  ，  但  我  的  精神  再也不会  倒  下去  ！  ”	站起来
18	清漪  把  王金虎  家  列为  自己  联系  帮助  的  重点  户  ，  连续  两  学期  为  孩子  代  交  学费  并  给  买  了  新  书包  和  学习  用品  ，  还  几次  给  #王 家#  送  去  了  油  盐  钱  。	王家
19	清漪  把  王金虎  家  列为  自己  联系  帮助  的  重点  户  ，  连续  两  学期  为  孩子  代  交  学费  并  给  买  了  新  书包  和  学习  用品  ，  还  几次  给  王  家  #送 去#  了  油  盐  钱  。	送去
20	妻子  张彩彦  为  给  丈夫  治病  ，  万般无奈  卖  了  家  中  仅  #有 的#  一  头  牛  和  部分  口粮  ，  还  欠债  几千元  ，  一  双  儿女  无  钱  上学  。	有的
21	妻子  张彩彦  为  给  丈夫  治病  ，  万般无奈  卖  了  家  中  仅  有  的  #一 头#  牛  和  部分  口粮  ，  还  欠债  几千元  ，  一  双  儿女  无  钱  上学  。	一头
22	杨清漪  像  被  抽  了  筋  #似 地#  瘫软  在  火炕  上  ，  在  家里  昏睡  了  几天  ，  清醒  后  她  想  了  很多  ，  终于  理  出  头绪  ：  珍惜  生命  、  加倍  努力  工作  ，  尽到  一个  共产党员  、  下  派  干部  的  职责  。	似地
23	清漪  闻讯  立即  赶到  医院  ，  只见  蛮蛮  躺  在  外婆  #怀 里#  ，  小  脸蛋儿  烧  得  通红  。	怀里
24	１９９６年底  ，  #正 当#  清漪  组织  村民  平整  学校  操场  时  ，  家里  捎话  说  蛮蛮  患  肺炎  住院  。	正当
25	她  看到  村  办  小学  校舍  危  漏  、  桌  凳  破旧  ，  便  建议  #村 上#  做出  了  多方  集资  维修  校舍  的  决定  ，  村民  们  纷纷  捐钱  捐  物  、  主动  参加  义务劳动  ，  很快  修缮  好  了  ８间  教室  ，  购置  了  ５０套  新  桌  凳  。	村上
26	她  看到  村  办  小学  校舍  危  漏  、  桌  凳  破旧  ，  便  建议  村  上  做出  了  多方  集资  维修  校舍  的  决定  ，  村民  们  纷纷  捐钱  #捐 物#  、  主动  参加  义务劳动  ，  很快  修缮  好  了  ８间  教室  ，  购置  了  ５０套  新  桌  凳  。	捐物
27	她  协助  #村 上#  教育  引导  群众  科学  饲养  管理  ，  加快  畜牧业  发展  ，  现在  全村  户均  存栏  １  头  猪  、  ３头  牛  、  ６只  羊  ，  畜牧业  年  增收  户均  达  １３００元  ，  都  比  两年  前  成倍  增长  。	村上
28	接着  她  和  村  干部  数十次  奔波  呼吁  ，  终于  争取  到  省  里  的  “  甘露  工程  ”  和  #市 县#  民办  公助  水利工程  补贴  款  １０多万元  ，  使  全村  群众  望眼欲穿  的  人畜  饮水  工程  进入  了  实施  阶段  。	市县
29	清漪  到  #村 上#  不久  就  和  党支部  、  村委会  商量  ，  把  解决  水  的  问题  列入  为  群众  办  实事  的  重点  工程  。	村上
30	牛钵峪  严重  #缺 水#  ，  平时  人畜  饮水  靠  沟  里  的  一  条  小溪  ，  稍  遇  天旱  人们  就  得  拉  着  车子  担  着  桶  到  几里  外  的  村子  买  水  。	缺水
31	有时  她  请假  赶往  兰州  照顾  丈夫  ，  看望  一两天  又  赶回  #村 上#  。	村上
32	杨清漪  来到  #村 上#  放下  铺盖  卷  ，  很快  就  跑遍  ９个  村民  小组  ，  挨家  入户  与  干部  群众  交谈  。	村上
33	她  回家  看望  老人  ，  说  喜明  在  部队  #挺 好#  ，  就是  工作  忙  ；  对  喜明  她  也  说  婆婆  身体  很  好  ，  让  他  放心  治病  。	挺好
34	在  喜明  面前  强  装  笑脸  ，  背  过  喜明  以泪洗面  ，  她  #唯 有#  以  加倍  的  体贴  和  关怀  ，  让  自己  最  亲爱的  人  在  生命  的  最后  时刻  尽量  过  得  舒心  些  、  欢乐  些  …  …	唯有
