id	segmented_sentence	merged_word
1	本报  沈阳  ５月２４日  电  记者  冯奎  报道  ：  辽宁省  在  公安  、  工商  、  税务  等  行政  执法  部门  和  具有  管理  公共  事务  职能  的  单位  推行  行政  执法  #公 示#  制  ，  收到  明显  效果  。	公示
2	所以  ，  正确  处理  人民内部矛盾  ，  要  讲  原则性  、  #坚定 性#  ，  也  要  讲  方式  方法  。	坚定性
3	如果  有  ，  搬  『  钉子户  』  之  #理 应#  是  相通  的  。	理应
4	据  目击  并  参与  抢救  人员  陈求花  、  黄伟权  反映  ，  车祸  发生  后  ，  肇事者  不是  在  第一  时间  把  #伤 者#  送往  医院  抢救  ，  而是  四处  打电话  。	伤者
5	本报  深圳  ５月２３日  电  深圳市  １１岁  小学生  朱子龙  近日  遭遇  车祸  ，  因  抢救  不  及时  而  不幸  遇难  ，  他  的  父母  朱田夫  、  陈贤玲  悲痛  之余  ，  决心  与  不  主动  救人  、  #不 问#  伤  者  死活  的  肇事者  黄  某  对簿  公堂  。	不问
6	本报  深圳  ５月２３日  电  深圳市  １１岁  小学生  朱子龙  近日  遭遇  车祸  ，  因  抢救  不  及时  而  不幸  遇难  ，  他  的  父母  朱田夫  、  陈贤玲  悲痛  之余  ，  决心  与  不  主动  救人  、  不  问  #伤 者#  死活  的  肇事者  黄  某  对簿  公堂  。	伤者
7	广东省  揭东县  司机  刘  某  ，  自  去年１０月份  以来  连  #闯 红灯#  ５６次  之  多  被  “  电子  眼  ”  摄录  ，  近日  汕头  交警  将  他  连  人  带  车  截获  ，  处以  罚款  和  冲  红灯  综合  工本  费  共  １．１７万元  ，  并  吊扣  驾驶  证  。	闯红灯
8	广东省  揭东县  司机  刘  某  ，  自  去年１０月份  以来  连  闯  红灯  ５６次  之  多  被  “  #电子 眼#  ”  摄录  ，  近日  汕头  交警  将  他  连  人  带  车  截获  ，  处以  罚款  和  冲  红灯  综合  工本  费  共  １．１７万元  ，  并  吊扣  驾驶  证  。	电子眼
9	广东省  揭东县  司机  刘  某  ，  自  去年１０月份  以来  连  闯  红灯  ５６次  之  多  被  “  电子  眼  ”  摄录  ，  近日  汕头  交警  将  他  连  人  带  车  截获  ，  处以  罚款  和  冲  红灯  综合  工本  费  共  １．１７万元  ，  并  吊扣  #驾驶 证#  。	驾驶证
10	八岁  时  即  被  上海中国大世界吉尼斯总部  授予  『  吉尼斯  中医  小  擂主  』  称号  的  哈尔滨复华小学  学生  裴曦  ，  几年来  先后  拜  中医  大学  教授  #为 师#  ，  并  通过  接触  实际  病例  积累  经验  。	为师
