id	segmented_sentence	merged_word
1	而  一  条  正在  工作  的  疏浚  船  ，  水波不兴  ，  通过  湖心  栈道  上  的  输  泥  管道  ，  源源不断  地  将  淤泥  送  #上 岸#  填  沟  造  地  。	上岸
2	游客  无法  与  之  辩  理  —  —  —  强  龙  压  #不 过#  地头蛇  。	不过
3	#守 规矩#  有  良知  的  ，  收  得  少  些  ；  不  守  规矩  黑  了  心  的  ，  可以  狮子大开口  。	守规矩
4	守  规矩  有  良知  的  ，  收  得  少  些  ；  不  #守 规矩#  黑  了  心  的  ，  可以  狮子大开口  。	守规矩
5	有些  近期  开发  鲜为人知  或  纯  人造  景点  ，  门票  高  得  #离谱 儿#  。	离谱儿
6	潞安矿务局  是  国家  重点  用  电  单位  ，  他们  把  推广  #节能 灯#  与  计划  用  电  挂钩  ，  奖罚分明  ，  调动  了  大家  使用  节能  灯  的  积极性  ，  在  多数  生活区  和  生产  区  都  换  上  节能  灯  ，  年  节电  １５０万千瓦时  ，  节省  电费  ５２万元  ，  成为  全省  实施  绿色  照明  的  样板  之一  。	节能灯
7	潞安矿务局  是  国家  重点  用  电  单位  ，  他们  把  推广  节能  灯  与  计划  用  电  挂钩  ，  奖罚分明  ，  调动  了  大家  使用  #节能 灯#  的  积极性  ，  在  多数  生活区  和  生产  区  都  换  上  节能  灯  ，  年  节电  １５０万千瓦时  ，  节省  电费  ５２万元  ，  成为  全省  实施  绿色  照明  的  样板  之一  。	节能灯
8	潞安矿务局  是  国家  重点  用  电  单位  ，  他们  把  推广  节能  灯  与  计划  用  电  挂钩  ，  奖罚分明  ，  调动  了  大家  使用  节能  灯  的  积极性  ，  在  多数  生活区  和  生产  区  都  换  上  #节能 灯#  ，  年  节电  １５０万千瓦时  ，  节省  电费  ５２万元  ，  成为  全省  实施  绿色  照明  的  样板  之一  。	节能灯
9	山西省  在  商场  、  饭店  、  企业  、  学校  、  #居民 楼#  分别  搞  了  绿色  照明  试点  ，  效果  都  十分  明显  。	居民楼
10	例如  北京饭店  更换  使用  #节能 灯#  １．５万只  ，  年  节电  ３３０万千瓦时  ，  节约  电费  １３０万元  。	节能灯
11	如此  大  的  差价  ，  使  对  #节能 灯#  本来  就  陌生  的  购买  者  无所适从  。	节能灯
12	如此  大  的  差价  ，  使  对  节能  灯  本来  就  陌生  的  #购买 者#  无所适从  。	购买者
13	#节能 灯#  未  被  大多数  消费者  认同  ，  更  直接  的  原因  是  当前  我国  节能  灯  市场  混乱  ，  产品  质量  良莠不齐  ，  假冒伪劣  品  充斥  ，  挤占  了  节能  灯  市场  ，  毁坏  了  绿色  照明  的  声誉  ，  使  消费者  对  使用  这种  产品  望而却步  。	节能灯
14	节能  灯  未  被  大多数  消费者  认同  ，  更  直接  的  原因  是  当前  我国  #节能 灯#  市场  混乱  ，  产品  质量  良莠不齐  ，  假冒伪劣  品  充斥  ，  挤占  了  节能  灯  市场  ，  毁坏  了  绿色  照明  的  声誉  ，  使  消费者  对  使用  这种  产品  望而却步  。	节能灯
15	节能  灯  未  被  大多数  消费者  认同  ，  更  直接  的  原因  是  当前  我国  节能  灯  市场  混乱  ，  产品  质量  良莠不齐  ，  假冒伪劣  品  充斥  ，  挤占  了  #节能 灯#  市场  ，  毁坏  了  绿色  照明  的  声誉  ，  使  消费者  对  使用  这种  产品  望而却步  。	节能灯
16	国家标准  中  对  防盗  保险柜  锁  具有  专门  要求  ，  此次  抽查  的  广东省  廉江市二轻家具厂  生产  的  金  象  牌  保险柜  根本  #没 用#  密码  锁  ，  选用  的  只是  一  把  普通  的  单  排  钥匙  锁  和  一  把  叶片  锁  ，  产品  不防  钻  。	没用
17	国家标准  中  对  防盗  保险柜  锁  具有  专门  要求  ，  此次  抽查  的  广东省  廉江市二轻家具厂  生产  的  金  象  牌  保险柜  根本  没  用  #密码 锁#  ，  选用  的  只是  一  把  普通  的  单  排  钥匙  锁  和  一  把  叶片  锁  ，  产品  不防  钻  。	密码锁
18	创业  难  ，  创业  #路 上#  有  受  不  完  的  委屈  ，  碰  不  完  的  钉子  ，  操  不  完  的  心  。	路上
19	王虹蔚  并  没  被  #压 垮#  ，  她  下定决心  走  自立  自强  之  路  。	压垮
20	#具体 到#  财产  投保  ，  一些  参展  商  与  家具城  的  经营者  意见  并不  一致  。	具体到
21	尽管  经营  方  已经  表示  负责  赔偿  ３００多家  参展  商  的  损失  ，  但  能  赔  多少  、  何时  #赔 付#  仍  还是  个  未知数  。	赔付
22	据  了解  ，  由于  经营者  和  参展  #商 都#  没有  对  参展  家具  进行  投保  ，  保险公司  对  这  方面  的  损失  不会  赔  付  。	商都
23	据  了解  ，  由于  经营者  和  参展  商  都  没有  对  参展  家具  进行  投保  ，  保险公司  对  这  方面  的  损失  不会  #赔 付#  。	赔付
24	因此  ，  他们  自身  的  损失  将  得到  保险公司  的  #赔 付#  。	赔付
25	家具城  业主  —  —  —  北京草桥农工商联合公司  总经理  王茂春  介绍  说  ，  公司  于  去年１１月  为  #商 城#  投  了  ２０００万元  的  企业  财产  综合  保险  ，  但  投保  范围  仅  限于  房屋  建筑  及  固定资产  ，  并不  包括  场  内  的  参展  家具  。	商城
26	#过 火#  之后  ，  营业  面积  近  １．７万平方米  的  玉泉营环岛家具城  变为  废墟  。	过火
27	情急  之下  ，  #消防 员#  只好  把  消防车  开  到  附近  的  水沟  旁  ，  靠  汲取  水沟  的  水  进行  灭火  ，  救火  能力  受到  很  大  限制  。	消防员
28	北京消防局  ７０多辆  救火车  赶到  现场  ，  消防  人员  打开  #消防 栓#  准备  救火  时  ，  却  发现  里面  没有  水  。	消防栓
29	我们  从  山  菊  身上  所  感受  到  的  那种  特殊  的  质朴  之  美  ，  亦  #可 见#  出  画家  李乃蔚  的  审美  理想  和  他  在  山  菊  身上  的  情绪  投影  。	可见
30	此  书  为  明代  杨维桢  咏  史  拟古  之  作  ，  初  刻  初  印  ，  版刻  精良  ，  自  清初  以来  迭  经  名家  收藏  和  题跋  ，  见  著  藏  印  的  收藏家  有  高士奇  、  钱大昕  、  孙原湘  、  宗相文  、  黄丕烈  、  张蓉镜  、  姚畹贞  、  蒋祖诒  等  ；  题跋  题诗  题记  的  有  学者  孙原湘  、  黄丕烈  、  张蓉镜  、  姚畹贞  等  ，  #故 此#  书  可  称  版本  、  收藏  、  题跋  三  绝  。	故此
31	五十年代中期  ，  号  为  江南  藏书  第一  的  陈澄中  旧  藏  在  香港  文物  市场  #散 出#  。	散出
32	１９７７年  毕业  于  南京艺术学院  ，  曾  #留 校#  任教  。	留校
33	王孟奇  ：  #自 在#  以  文  养  画  （  艺苑  掇  英  ）  （  附  图片  １  张  ）	自在
34	寒风  与  人物  身姿  的  对抗  ，  错落  马匹  与  平稳  骆驼  的  反差  ，  红  袍  黑马  、  怀抱  琵琶  的  昭君  与  人群  的  #疏 离#  ，  构成  一种  激荡  而  深沉  的  悲剧性  氛围  ，  有力  地  表现  了  汉  匈  民族  和睦  大局  与  昭君  个人  命运  的  冲突  ，  烘托  了  主人公  “  出塞  ”  的  坚毅  及  内心  波澜  。	疏离
35	张鸿飞  的  工笔  人物  柔  姿  劲  态  ，  动静  #相 生#  ，  用  墨  浓  枯  而  淡化  ，  传情  形  妙  而  神  融  。	相生
36	１９９１年  ，  其  作品  《  #白 山#  黑  水  》  获  纪念  建党  七十周年  全国  美展  银奖  ，  并  获  首届  “  关山月  中国画  创作  奖  ”  学术  奖  。	白山
37	１９９１年  ，  其  作品  《  白  山  #黑 水#  》  获  纪念  建党  七十周年  全国  美展  银奖  ，  并  获  首届  “  关山月  中国画  创作  奖  ”  学术  奖  。	黑水
38	展出  的  作品  占  了  三层  楼  ：  一层  是  传统  书法  ，  主要  表现  “  写字  ”  、  “  临帖  ”  的  功力  ；  二层  突出  个性  风格  ，  笔墨  、  形式  都  独具  创造性  ；  第三层  为  脱离  汉字  的  点  、  线  、  块  、  面  与  色彩  的  组合  ，  表现  作者  对  “  无  汉字  书法  ”  也  极  #有 兴趣#  和  信心  。	有兴趣
39	既  讲  “  写字  ”  ：  先  须  横  平  #竖 直#  ，  端正  匀  齐  ，  笔画  还要  饱满  有力  、  形态  合  矩  ；  更  高  的  要求  ，  还要  讲  来历  、  见  功夫  、  具  精神  ；  还有  ，  “  字  如  其  人  ”  、  书  为  “  心  画  ”  ，  书法  的  字里行间  ，  不仅  反映  了  作者  的  性情  、  修养  和  审美  情趣  ，  更  象征  着  中华民族  的  道德  规范  和  人文  精神  。	竖直
40	郑  先生  的  工  写  结合  、  山水  花鸟  结合  之  #写意 画#  ，  运笔  纵横  挥洒  ，  用  墨  酣畅淋漓  ，  巧  拙  互见  ，  雍容  典雅  ，  正是  寄  妙  理  于  豪放  之外  ，  出  新意  于  法度  之中  。	写意画
41	无  “  形  ”  之  “  神  ”  为  空  ，  有  “  神  ”  之  “  形  ”  乃  生  ，  只有  #形 神#  兼备  ，  方  可  状  物  传神  。	形神
42	无  “  形  ”  之  “  神  ”  为  空  ，  有  “  神  ”  之  “  形  ”  乃  生  ，  只有  形  神  兼备  ，  方  可  #状 物#  传神  。	状物
43	可喜  是  改革开放  春风  滋润  着  他  那  枯槁  的  心灵  ，  挺起  被  压  弯  的  腰杆  ，  #重 又#  搦  管  恣肆  ，  驰骋  艺  海  ，  再  攀  艺术  高峰  。	重又
44	解放后  ，  他  北上  客居  西安  ，  先  为  西北美协  专业  画师  ，  #后 调#  西安美术学院  任教  。	后调
45	早年  辗转  于  #闽 粤#  港台  及  南洋  新  马  等  地  从艺  ，  与  张大千  、  刘海粟  、  赵少昂  诸君  交游  切磋  ，  使  其  视野  开阔  、  绘  业  愈发  精进  。	闽粤
46	早年  辗转  于  闽  粤  港台  及  南洋  #新 马#  等  地  从艺  ，  与  张大千  、  刘海粟  、  赵少昂  诸君  交游  切磋  ，  使  其  视野  开阔  、  绘  业  愈发  精进  。	新马
47	参加  #本 期#  读书班  的  ２７位  学员  ，  分  属  ２０个  少数民族  ，  大都  是  新  当选  的  全国政协  常委  、  全国政协  委员  ，  来自  １１个  省  、  市  、  自治区  及  有关  科研  机构  、  高等院校  。	本期
