id	segmented_sentence	merged_word
1	镇海炼化  为  控制  好  财务  费用  ，  通过  内部  银行  对  各  子公司  及  二级  厂  的  流动资金  余额  实行  限额  控制  ，  统一  调度  ，  细致  地  划分  了  各级  职能  部门  和  领导  对外  付款  权限  ，  同时  利用  海外  上市  公司  的  有利  条件  ，  较好  地  运用  #汇 差#  变化  为  企业  创造  效益  。	汇差
2	本报  北京  ７月２３日  讯  去年  以来  ，  面对  日趋  严峻  的  市场  形势  ，  镇海炼油化工股份有限公司  苦练  内功  ，  #深 挖#  潜力  ，  生产  经营  取得  较好  成绩  ，  １９９７年  共  实现  利税  １７·７亿元  ，  其中  利润  ９·５亿元  ；  今年上半年  实现  利税  ５·９６亿元  ，  利润  位居  行业  前列  。	深挖
3	江泽民  说  ，  #中 俄#  两国  在  国际  问题  上  密切  磋商  、  相互  合作  ，  无论  是  现在  还是  将来  都  有助于  建立  一个  和平  、  稳定  、  公正  合理  的  国际  政治  和  经济  新  秩序  ，  对  形成  多极化  大  格局  也是  有利  的  。	中俄
4	联  建  使  他们  从  部队  一方  汲取  了  丰富  的  政治  营养  ，  #学 到#  了  很多  好  传统  、  好  作风  ；  也  使  部队  从  电力  系统  一方  学  到  了  社会主义  市场经济  的  好  经验  、  好  成果  。	学到
5	联  建  使  他们  从  部队  一方  汲取  了  丰富  的  政治  营养  ，  学  到  了  很多  好  传统  、  好  作风  ；  也  使  部队  从  电力  系统  一方  #学 到#  了  社会主义  市场经济  的  好  经验  、  好  成果  。	学到
6	而  与  此  相  对应  ，  华中电力集团公司  也  将  选派  数十名  新近  分配  来  的  大学生  和  青年  干部  、  职工  、  科技人员  到  军营  ，  在  #训练 场#  上  接受  严格  的  军训  。	训练场
7	对  此  ，  华电  电  业  人  又  雪中送炭  ，  伸出  了  #援 手#  。	援手
8	省电力公司  还  投资  上百万元  ，  协助  联  建  部队  的  团  以上  单位  进行  供电  线路  和  #变 电#  设备  的  改造  ，  使  其  全部  实现  了  双  回路  供电  。	变电
9	由于  活动  比较  分散  ，  大事  难  办  成  ，  水平  难  提高  ，  大家  都  希望  能  像  电力  系统  的  联网  一样  ，  把  电力  系统  和  部队  的  共建  活动  上下  纵横  连接  成  网  ，  使  拥军  活动  在  形式  和  内容  #上 都#  有  新  的  发展  和  提高  。	上都
10	第  四  ，  体现  了  为  基层  服务  的  意识  ，  免除  了  各地  #车 马#  劳顿  。	车马
11	武汉市委  、  市政府  领导  也  迅速  赶赴  市内  #重 灾#  地段  ，  现场  指导  排  渍  工作  。	重灾
12	本报  武汉  ７月２２日  电  记者  龚达发  、  杜若原  报道  ：  湖北省  认真  贯彻  落实  江泽民  总书记  对  长江  防洪  、  武汉  抗灾  重要  指示  精神  ，  #以 此#  鼓励  百万  防汛  大军  紧急  行动  起来  ，  咬紧牙关  ，  严防  死守  ，  确保  长江  干  堤  和  武汉市  万无一失  。	以此
13	这  一系列  措施  收到  了  明显  成效  ，  今年４月份  #可 比#  产品  成本  降低  １·４％  ，  ５月份  情况  进一步  好转  ，  ６月份  可  比  产品  成本  降低  ４·５２％  ，  实现  利润  ５６００万元  。	可比
14	这  一系列  措施  收到  了  明显  成效  ，  今年４月份  可  比  产品  成本  降低  １·４％  ，  ５月份  情况  进一步  好转  ，  ６月份  #可 比#  产品  成本  降低  ４·５２％  ，  实现  利润  ５６００万元  。	可比
15	本报  北京  ７月２２日  讯  今年  以来  ，  邯钢  面对  十分  严峻  的  生产  经营  形势  ，  自我  加压  、  #深 挖#  潜力  、  加强  管理  、  增收节支  ，  逐步  扭转  了  效益  下滑  的  被动  局面  。	深挖
16	朱镕基  说  ：  #中 俄#  经贸  合作  具有  巨大  潜力  。	中俄
17	上半年  进出口  贸易  顺差  达  ２２６亿美元  ，  与  去年  同期  相比  增加  了  ４８亿美元  ，  增长  了  ２６．６％  ，  外商  #来 华#  直接  投资  达到  ２０５亿美元  ，  与  去年  同期  基本  持平  。	来华
18	解放军四总部  和  #驻 京#  各  大  单位  、  武警总部  的  主要  领导  参加  了  会议  。	驻京
19	这些  #年 来#  ，  全国  打击  走私  的  工作  取得  了  不  小  的  成绩  。	年来
20	这些  年  来  ，  全国  打击  走私  的  工作  取得  了  不  #小 的#  成绩  。	小的
21	要  进一步  组织  力量  ，  加强  巡  堤  查  险  和  工程  防守  ，  特别  要  注意  #跨 界#  堤  段  的  联合  防守  。	跨界
