id	segmented_sentence	merged_word
1	就  在  香港  回归  前夕  ，  我  发现  北京  的  长安街  上  ，  也  特地  开辟  了  “  #快车 道#  ”  这样  的  交通  设置  ，  专供  公共汽车  通行  。	快车道
2	每天  上班  时间  ，  大  巴士  理直气壮  地  开  上  “  #快车 道#  ”  ，  由  “  快车  道  ”  通往  隧道  ，  可以  优先  “  加塞儿  ”  ，  不必  久等  ，  以  保证  劳工  阶层  的  工作  权利  。	快车道
3	每天  上班  时间  ，  大  巴士  理直气壮  地  开  上  “  快车  道  ”  ，  由  “  #快车 道#  ”  通往  隧道  ，  可以  优先  “  加塞儿  ”  ，  不必  久等  ，  以  保证  劳工  阶层  的  工作  权利  。	快车道
4	于是  早些  年间  ，  香港  的  交通  法  就  增补  了  关于  “  #快车 道#  ”  这  一  规定  。	快车道
5	若是  住  在  九龙  的  人  去  港岛  、  住  在  港岛  的  人  去  新界  上班  ，  乘坐  的  巴士  必得  要  过  海底  隧道  ，  而  早晨  过  隧道  ，  除了  地铁  ，  任何  车辆  都  得  #排 长#  队  ，  排  来  排  去  ，  弄  不好  就  误  了  钟点  ，  天长日久  的  ，  劳动人民  怎么  迟到  得  起  呢  ？	排长
6	那  钟点  是  不能  贻误  的  ，  一旦  迟到  ，  #打工 仔#  打工  妹  那  日  的  奖金  就  拜拜  了  ，  弄  不好  还  会  被  炒鱿鱼  。	打工仔
7	那  钟点  是  不能  贻误  的  ，  一旦  迟到  ，  打工  仔  #打工 妹#  那  日  的  奖金  就  拜拜  了  ，  弄  不好  还  会  被  炒鱿鱼  。	打工妹
8	当然  ，  三百六十五天  #日 日#  二十四小时  香港  绝不  塞车  ，  大概  不敢  说  。	日日
9	假如  在  一  座  常常  遭遇  塞车  的  城市  ，  这  规定  能  #行 得 通#  么  ？	行得通
10	果然  每次  巴士  都是  惊人  地  准时  ，  几乎  分秒  #不 差#  。	不差
11	在  旅行团  参观  景点  的  几十分钟  之内  ，  巴士  司机  只能  按照  事先  精确  设计  好  测算  过  的  路线  ，  重新  #汇 入#  街道  上  的  车流  ，  像  一  只  被  施  了  魔法  的  红  舞  鞋  ，  在  附近  不停  地  开车  兜  着  圈子  ，  然后  再  按照  指定  的  时间  回到  接人  的  地方  。	汇入
12	说是  三点整  上车  ，  车  #一 来#  便  走人  。	一来
13	无穷无尽  的  车辆  ，  从  你  的  身边  眼前  奔腾  而  过  ，  像  江河  之  浪  、  或是  溪涧  湍  湍  的  山洪  ，  向着  街道  的  拐角  、  向着  盘旋  的  高架桥  、  向着  过  海  隧道  的  #出 入口#  ，  潺潺  地  汩汩  地  急  急  地  涌流  过去  弥漫  开  去  。	出入口
14	#闭 上#  眼  ，  瀑布  、  流水  一般  的  汽车  声  ，  至今  仍  在  耳边  喧嚣  不止  。	闭上
15	１９９６年  ，  易县  绞胎陶瓷  被  国家  轻工  部门  评为  我国  五  #大 名#  瓷  之一  。	大名
16	现在  依靠  电冰箱  冷冻  ，  玉  在  #短 时间#  内  就  会  出现  细  如  发  丝  的  “  牛毛  纹  ”  。	短时间
17	现在  依靠  电冰箱  冷冻  ，  玉  在  短  时间  内  就  会  出现  细  如  #发 丝#  的  “  牛毛  纹  ”  。	发丝
18	文物出版社  的  新书  《  贾文忠  谈  古玩  赝品  》  谈到  ，  科技  是  一  把  #双 刃 剑#  。	双刃剑
19	然而  古时  的  造假  者  嗜  画  如  命  ，  作伪  只是  换取  真迹  的  一种  手段  ，  似乎  还  #不 失#  风雅  。	不失
20	宋代  的  米芾  也  擅长  #此 道#  ，  被  人  称为  “  米  老  狡狯  ”  。	此道
21	据说  #他 用#  这种  手法  收集  书画  达  千卷  之  多  。	他用
22	而  此  书  文笔  生动  、  流畅  ，  语言  朴实  又  形象化  ，  让  人  #拿 起#  就  不  愿意  放下  。	拿起
23	全书  从头到尾  ，  由  作者  以  第三  人称  去  陈述  历史  ，  而  #具体 到#  每  一个  片断  ，  都  由  周恩来  当年  的  四位  副官  去  讲述  ，  用  他们  的  眼光  去  观察  领会  周恩来  的  一言一行  ，  读  来  让  人  深感  可信  、  可敬  。	具体到
24	据  #所 知#  ，  现  国内外  已  有  十几家  报刊  进行  选  载  、  连载  ，  社会  反响  很  好  ，  有的  地方  将  它  作为  革命  传统  教育  的  辅助  教材  。	所知
25	它们  分别  写  在  、  绣  在  送给  女友  的  折扇  、  风筝  和  #一 袭#  旗袍  上  —  —  —	一袭
26	花  #开 花#  落  两度  春秋  ，  他们  的  交往  仍然  保持  在  工作  联系  和  相敬如宾  的  态势  。	开花
27	为此  ，  他  千方百计  地  找到  当年  #为 毛#  主席  、  周  总理  做  中山装  的  田阿桐  师傅  ，  定做  了  一身  中山装  ，  每当  重大  场合  都  要  身着  这  套  中山装  出席  。	为毛
28	为此  ，  他  千方百计  地  找到  当年  为  毛  主席  、  #周 总理#  做  中山装  的  田阿桐  师傅  ，  定做  了  一身  中山装  ，  每当  重大  场合  都  要  身着  这  套  中山装  出席  。	周总理
29	以下  是  其他  部分  世界杯  赛  站点  ，  #有 空#  不妨  去  看看  ：	有空
30	当  夜色  在  晨光  中  渐渐  #隐 退#  ，  当  美丽  的  朝阳  将  您  从  沉睡  中  唤醒  ，  他们  已  在  深夜  悄悄  为  您  准备  了  一  份  来自  “  法国  之  夏  ”  的  早餐  。	隐退
31	开赛  第一天  的  访问  人次  （  ｈｉｔ  ）  就  达到  ４５万  ，  日  #页 面#  访问  次数  超过  ４万  。	页面
