id	segmented_sentence	merged_word
1	全国冠军  丁祥华  、  李文茂  等  几名  国内  最  具  实力  的  选手  ，  都  在  几处  关键  地段  遗憾  地  脱落  而  登顶  #未 果#  。	未果
2	此次  #名 为#  “  钟楼  杯  ”  的  邀请赛  由  中国登山协会  和  华阴市  人民政府  主办  ，  华山管理局  、  华山三特索道公司  协办  。	名为
3	中国台北女队  今天  也  以  ５∶１  的  战绩  击败  乌克兰队  ，  这样  ，  明天  的  决赛  ，  将  是  海峡两岸  姐妹  #同 台#  竞技  。	同台
4	傍晚  的  莫斯科  云  散  日出  ，  夕阳  映照  ，  看来  大会组委会  动用  的  ７架  飞机  ，  终于  驱散  了  云雨  ，  给  本届  盛会  增添  几分  喜气  和  #亮 丽#  。	亮丽
5	#法国 人#  传统  的  中场  优势  ，  也  给  后防  以  强大  的  声援  。	法国人
6	他们  的  后卫  速度  快  ，  经常  有  几个  人  围堵  罗纳尔多  ，  一来  切断  别人  #与 其#  联系  ，  一来  不  让  他  得  球  后  向  球门  冲击  。	与其
7	但是  ，  整  场  比赛  ，  他  只  在  法国队  守门员  巴斯特  面前  有  过  一次  争抢  机会  ，  有  过  一  脚  威胁  极大  的  #近 距离#  射门  。	近距离
8	近日  ，  他  的  左  腿  #踝 骨#  伤痛  复发  ，  十分  严重  。	踝骨
9	巴西队  和  世界杯  决赛  #怎 能#  少  了  他  ？	怎能
10	第三届  世界  女子  足球  锦标赛  将  于  明年６月１９日  至  ７月１０日  在  美国  的  ７  #大 城市#  ８个  球场  举行  ，  届时  将  有  １６支  球队  在  ３周  的  时间  内  进行  ３２场  比赛  。	大城市
11	罗纳尔多  状态  是  #不 太 好#  ，  影响  了  我们  整个  的  作战  计划  ，  至于  他  现在  的  情况  ，  你们  去  问  队医  。	不太好
12	至于  我  ，  我  现在  无法  告诉  你们  我  是否  还  担任  国家队  主教练  ，  现在  也  不是  讨论  这个  问题  的  时候  ，  看来  ，  我们  引  #以 为#  自豪  的  风格  多少  应  有些  改变  了  。	以为
13	巴西队  教练  扎加洛  ：  巴西队  也许  #上 半场#  就  失掉  了  这  场  比赛  。	上半场
14	全体  #法国 人#  都  在  我们  身后  ，  身着  法国队  队  服  的  球迷  们  是  对  我们  最大  的  支持  。	法国人
15	全体  法国  人  都  在  我们  身后  ，  身着  法国队  #队 服#  的  球迷  们  是  对  我们  最大  的  支持  。	队服
16	齐达内  的  两粒  #入 球#  使  我们  看到  了  胜利  曙光  。	入球
17	这  同时  赋予  #法国 人#  “  一种  雄心  、  信心  和  团结  ”  。	法国人
18	它  评价  ，  法国队  昨晚  得到  的  ，  是  “  本世纪  最后  一个  最  #有 影响#  的  世界  冠军  ”  。	有影响
19	法国电视一台  、  三台  、  四台  自  比赛  一  结束  ，  就  作  了  彻夜  的  现场  直播  ，  报道  巴黎  香榭丽舍大街  １００余万  #人 大#  狂欢  的  场面  ，  以及  法国  各地  、  各界  的  反应  。	人大
20	本报  巴黎  ７月１３日  电  记者  王芳  报道  ：  从  昨晚  开始  ，  法国  媒体  辟  出  大量  时间  和  版面  ，  报道  和  评论  法国队  获得  第十六届  世界杯  #足球 赛#  冠军  ，  纷纷  指出  这是  法国  足球  “  具有  里程碑  意义  的  胜利  ”  ，  “  对  法国  体育  、  对  整个  法兰西  社会  都是  一个  极大  的  推动  ”  。	足球赛
21	一个月  来  的  奔波  劳累  ，  数十亿  人  的  喜怒哀乐  ，  此时  ，  都  化为  #一 句 话#  ：  感谢  你  ，  足球  ！	一句话
22	现场  广播员  对  全体  观众  说  的  最后  #一 句 话#  也是  ：  “  Ｔｈａｎｋｙｏｕ  ，  ｆｏｏｔｂａｌｌ  ”  （  感谢  你  ，  足球  ）  。	一句话
