id	segmented_sentence	merged_word
1	不破哲三  表明  了  对  发展  #日 中#  关系  的  一些  看法  。	日中
2	他  说  ，  #日 中#  邦交正常化  以来  ，  两国  关系  的  主流  是  在  向前  发展  。	日中
3	谈到  两  党  关系  时  ，  江泽民  指出  ，  日本共产党  为  实现  #中 日#  邦交正常化  和  发展  两国  人民  友好  事业  发挥  了  积极  作用  。	中日
4	#中 日#  两个  邻国  作为  亚洲  及  世界  的  重要  国家  ，  面向  新世纪  发展  睦邻  友好  关系  ，  深化  互利  合作  ，  实现  世代  友好  ，  不仅  符合  两国  人民  的  根本  利益  ，  也  有利于  亚太地区  乃至  世界  的  和平  、  稳定  与  发展  。	中日
5	江泽民  说  ，  今年  是  #中 日#  和平  友好  条约  缔结  二十周年  ，  两国  关系  正  处在  承前启后  、  继往开来  的  重要  历史  时期  。	中日
6	在  各地  #分 会场#  出席  会议  的  有  ：  各  省  、  自治区  、  直辖市  人民政府  的  主要  负责  同志  及  有关  部门  的  负责  同志  ，  各  地级市  人民政府  、  行政公署  的  主要  负责  同志  及  有关  部门  的  负责  同志  。	分会场
7	先进  企业  代表  ：  邯郸钢铁集团有限责任公司  董事长  刘汉章  、  中设江苏机械设备进出口集团公司  总裁  陆秀洲  、  铁道部第五工程局  局长  黄政球  、  湖南省公路桥梁建设总公司  总经理  陈明宪  、  中国工商银行浙江省分行  行长  张衢  先后  在  石家庄  、  南京  、  贵阳  、  长沙  、  杭州  #分 会场#  发言  ，  介绍  了  他们  的  事迹  和  经验  。	分会场
8	武汉市  江夏区委  书记  黄蔚堂  介绍  ，  针对  此  案  暴露  出来  的  问题  ，  全  区  正在  开展  以  进一步  贯彻  落实  中央  关于  粮食  流通  体制  改革  精神  为  核心  的  『  #两 清#  六  查  』  活动  ，  结合  案件  在  全  区  干部  群众  中  进行  一次  普遍  的  教育  。	两清
9	如果  一旦  炒  亏  ，  #受 损#  的  将  是  国家  。	受损
10	日本共产党代表团  是  应  中国共产党  邀请  于  昨日  #来 华#  访问  的  ，  戴秉国  与  代表团  进行  了  座谈  。	来华
11	他  说  ，  今年  #是 日#  中  邦交正常化  ２６周年  和  日  中  和平  友好  条约  缔结  ２０周年  ，  两国  关系  处在  一个  重要  的  发展  时期  。	是日
12	他  说  ，  今年  是  日  中  邦交正常化  ２６周年  和  #日 中#  和平  友好  条约  缔结  ２０周年  ，  两国  关系  处在  一个  重要  的  发展  时期  。	日中
13	胡锦涛  表示  相信  ，  中国共产党  和  日本共产党  之间  的  交流  与  合作  ，  必将  有利于  两  党  的  相互  借鉴  ，  促进  #中 日#  友好  事业  的  发展  ，  推动  两国  建立  和  发展  面向  ２１世纪  长期  稳定  的  睦邻  友好  合作  关系  。	中日
14	在  当今  的  国际  形势  下  ，  恢复  和  发展  两  党  友好  交往  ，  符合  时代  的  潮流  ，  有利于  #中 日#  友好  事业  的  大局  。	中日
15	拯救  陷入  僵局  #已 久#  的  中东  和平  进程  。	已久
16	全心全意  为人民服务  不光  #要 说#  ，  更  要  去  做  ，  如果  连  批评  社会  丑恶  现象  的  勇气  都  没有  ，  又  怎么  能  急  人民群众  所  急  ，  想  人民群众  所  想  呢  ？	要说
17	当  李怀甫  赶到  病床  前  时  ，  医生  责备  他  粗心大意  ：  如果  #早 来#  三个月  ，  兴许  还  有救  。	早来
18	在  这  一  领域  里  #名 闻#  遐迩  的  人  名  叫  李怀甫  。	名闻
19	在  这  一  领域  里  名  闻  遐迩  的  #人 名#  叫  李怀甫  。	人名
20	#几 近#  神奇  的  小  流域  治理  理论  ，  属  国内  首创  。	几近
21	#一 排#  新  砖  房  里  ，  除了  各类  电器  ，  还有  卡拉ＯＫ  音响  和  热水器  。	一排
22	“  生活  设施  上  ，  你们  城里  #有 的#  ，  我  这儿  都  有  ；  你们  没有  的  ，  我  也  有  。  ”	有的
23	“  生活  设施  上  ，  你们  城里  有  的  ，  #我 这儿#  都  有  ；  你们  没有  的  ，  我  也  有  。  ”	我这儿
24	他们  把  #盖 房#  的  钱  、  办喜事  的  钱  ，  先  投  到  山地  开发  ，  数千  数万  地  投入  ，  毫不犹豫  ，  生怕  落  在  别人  后面  。	盖房
25	满  山  水平  沟  ，  形成  条条  “  小  截流  ”  ，  筑  起  道  道  “  拦  #水 坝#  ”  。	水坝
26	今天  ，  当  您  #踏 上#  许亭  的  西坡  ，  在  一望无际  的  碧波  中  ，  村里人  会  自豪  地  讲  起  那  段  往事  …  …	踏上
27	似乎  是  大自然  的  有意  考验  ，  １９９６年  ，  一  场  罕见  的  山洪  突  降  太行  ，  所  过  之  处  ，  满目疮痍  ，  许亭  的  #山 田#  却  奇迹  般  的  安然无恙  。	山田
