id	segmented_sentence	merged_word
1	１６年  来  ，  智利  第一次  #冲 入#  决赛  圈  ，  这  已  足以  证明  水平  ，  但  我们  的  球  还  缺少  变化  。	冲入
2	巴西队  教练  扎加洛  指出  ，  #后 半场#  巴西队  渐入佳境  ，  像  我  希望  的  那样  ，  发挥  了  应有  的  水平  。	后半场
3	我们  攻  进  的  那个  球  应  #载 入#  所有  的  足球  教材  。	载入
4	两个  队  #打 的#  都是  战术  球  ，  但  我们  更  善于  对抗  。	打的
5	相比之下  ，  智利队  承认  ，  “  面对  冠军  级  的  队  ”  ，  自己  前１０分钟  打  得  还  不  分  上下  ，  当  对方  进  一  球  时  ，  就  被  完全  #压 住#  了  。	压住
6	他  进  的  两个  球  ，  也  都是  队友  清晰  传递  的  结果  ，  #故 称#  进球  过程  像  “  纯水  一般  ”  。	故称
7	挪威  人  下场  后  有些  #不 服气#  ，  说  意大利队  的  水平  不过如此  ，  但  不得不  承认  ，  “  他们  的  防守  太  有效  了  ，  我们  在  门前  有  好  的  机会  也  难以  进球  ”  。	不服气
8	昨天  ，  挪威队  、  智利队  #使 尽#  浑身解数  ，  仍  准确  地  按  预测  败  下  阵  来  。	使尽
9	他们  不怕  罗马尼亚队  ，  现在  或许  正在  为  躲  过  阿根廷队  而  遇到  这个  东欧  近邻  #窃 喜#  呢  。	窃喜
10	他们  表示  ，  这  回  要  靠  脚  踢  、  靠  #头 顶#  战胜  对手  。	头顶
11	有  队员  说  ，  在  世界  杯赛  上  ，  尤其  进入  决赛  阶段  后  ，  “  没有  一  场  容易  的  比赛  ，  我们  #对 打#  英格兰队  信心  十足  ”  。	对打
12	实力  的  碰撞  —  —  —  八分之一  决赛  #下 半#  区  分析	下半
13	带  着  转战  奔波  的  疲惫  ，  也  带  着  满满  的  收获  ，  今夜  ，  我们  将  返回  #花 都#  巴黎  。	花都
14	八千里  路  #云 和#  月  ，  从  巴黎  出来  ，  已  历  半月  ，  行程  近  万里  。	云和
