id	segmented_sentence	merged_word
1	它  占据  着  的  一  栋  三层  #小 楼#  ，  被  昵  称为  “  小  白  楼  ”  ，  据说  曾  是  白崇禧  的  旧居  。	小楼
2	它  占据  着  的  一  栋  三层  小  楼  ，  被  昵  称为  “  #小 白#  楼  ”  ，  据说  曾  是  白崇禧  的  旧居  。	小白
3	咖啡  喝  #完 了#  ，  有人  会  给  轻轻  地  添加  ，  喝  咖啡  的  人  更  多  的  不是  在  品尝  咖啡  ，  而是  在  品味  对方  悠悠然  的  谈话  。	完了
4	４月１８日  ，  我  驾车  从  浦南  乡政府  所在地  往  东  试图  #绕 过#  ３１０国道  的  施工  路段  ，  刚  行驶  约  １公里  就  被  专门  设置  的  阻  行  杆  拦住  ，  一群  人  围  上来  ，  仗着  人多势众  要  收取  “  过路  费  ”  。	绕过
5	有  兜售  食品  、  饮料  、  文具  、  玩具  的  ，  甚至  #有 用#  摸  奖  、  转  彩  等  方式  诱骗  学生  的  。	有用
6	比如  ，  对  群众  最  关心  的  财务  问题  只  公布  几项  大  的  收入  支出  项目  ，  具体  支出  账目  群众  无法  知晓  ；  有些  乡村  人前人后  两本  账  ；  还  有些  地方  的  公开  栏  #形 同#  虚设  。	形同
7	这种  #半 公开#  、  假  公开  ，  不仅  使  村  务  公开  没有  达到  预期  的  目的  ，  反而  引发  了  新  的  矛盾  和  问题  。	半公开
8	最近  ，  我们  就  这  一  问题  进行  了  调查  ，  感到  一些  地方  之所以  存在  #半 公开#  、  表面  公开  实际  不  公开  现象  ，  一个  重要  的  原因  是  村  务  公开  程序  本身  缺乏  一套  强有力  的  监督  机制  。	半公开
9	记得  #有 一次#  ，  在  检验  产品  时  ，  我  发现  一件  上衣  兜  盖  上  的  小号  与  该  产品  其他  部位  的  号码  不符  ，  我  便  把  组长  叫  来  ，  让  他  把  错  号  产品  找  出来  。	有一次
10	记得  有  一次  ，  在  检验  产品  时  ，  我  发现  一件  上衣  兜  #盖 上#  的  小号  与  该  产品  其他  部位  的  号码  不符  ，  我  便  把  组长  叫  来  ，  让  他  把  错  号  产品  找  出来  。	盖上
11	２０多分钟  后  ，  组长  过来  向  我  解释  ：  实在  #不 好#  找  ，  这  批  产品  是  一  匹  布料  ，  即使  小号  不对  ，  外观  根本  看  不  出  。	不好
12	２０多分钟  后  ，  组长  过来  向  我  解释  ：  实在  不  好  找  ，  这  批  产品  是  一  匹  布料  ，  即使  小号  不对  ，  外观  根本  #看 不 出#  。	看不出
13	追究  对  制假  售  假  不  追究  者  （  质量  连着  #你 我#  他  ）  当今  市场  上  假冒伪劣  商品  之所以  屡  禁  不止  ，  关键  之一  是  执法  部门  执法  不  严  造成  的  。	你我
14	提高  质量  ，  从  我  做  起  （  质量  连着  #你 我#  他  ）	你我
15	３月１８日  ，  #甲 乙#  双方  签订  征地  合同  。	甲乙
16	好事  为啥  办  #不 好#  ？	不好
17	扩大  个人  住房  贷款  所  购  房源  的  #设 定#  范围  。	设定
18	中国银行  信用卡  综合  应用  网络  是  一个  集  各类  信用卡  、  #借 记 卡#  的  联  线  交易  、  自动  清算  业务  于  一体  的  综合  应用  网络  ，  它  克服  了  以往  区域性  网络  建  网  分散  、  业务  品种  单一  、  通用性  差  的  不足  ，  适用  于  ＡＴＭ  自动  提款  机  、  特约  商户  及  银行  柜台  间  的  各类  信用卡  业务  ，  将  中国银行  全国  及  海外  分支  机构  的  信用卡  业务  连  成  整体  。	借记卡
19	目前  该  网络  在  部分  地区  已  成功  地  实现  了  长城  电子  #借 记 卡#  以及  国际万事达  Ｃｉｒｒｕｓ  卡  、  威士  Ｐｌｕｓ  卡  的  网络  交换  和  清算  业务  。	借记卡
20	卢布  兑换  美元  的  比价  一度  #跌 至#  ６．２∶１  。	跌至
21	据  测算  ，  仅  #油 价#  下跌  一  项  ，  就  可能  让  俄罗斯  损失  ２０亿—３０亿美元  。	油价
22	俄  政府  也  在  积极  #想 法#  搞  到  更  多  的  收入  。	想法
23	在  我国  流传  数百年  的  孟丽君  的  爱情  故事  ，  曾  衍生  出  越剧  、  黄梅戏  等  十多个  剧种  久  演  #不 衰#  的  保留剧目  。	不衰
24	日前  ，  一  部  #以 此 为#  题材  的  电视连续剧  《  新  孟丽君  》  ，  已  摄制  完成  。	以此为
25	日前  ，  总政话剧团  以  《  男人  兵  阵  》  、  《  小品  文艺  晚会  》  、  《  #冲 出#  强  气流  》  三台  新  戏  的  演出  ，  将  建团  四十五周年  纪念  活动  推向  高潮  。	冲出
26	伴随  着  大批  优秀  作品  搬  上  舞台  ，  一批  又  一批  优秀  艺术  人才  也  脱颖而出  ，  郑振环  、  郑邦玉  、  王寿仁  、  郭达  、  魏积安  、  乔琛  、  燕燕  、  李文启  、  王丽云  、  孙涛  等  数十  人  获得  中国  戏剧  梅花奖  、  中国  话剧  #金 狮 奖#  、  文  华  编剧  表演  舞美  奖  等  。	金狮奖
27	此起彼伏  的  手机  、  #传呼 机#  声  以及  不合时宜  的  掌声  、  鲜花  ，  令  听者  侧目  ，  演奏  者  不悦  。	传呼机
28	此起彼伏  的  手机  、  传呼  机  声  以及  不合时宜  的  掌声  、  鲜花  ，  令  听者  侧目  ，  #演奏 者#  不悦  。	演奏者
29	作为  西洋  乐器  ，  #萨 克 斯#  传入  我国  时间  虽  不  长  ，  但  已  爱  者  如  潮  。	萨克斯
30	５月１９日  ，  北京音乐厅  ，  慕名  而  来  的  听众  将  热情  送给  了  台上  萨克斯管  #演奏 者#  —  —  —  解放军军乐团  教员  王清泉  及其  弟子  张子勇  、  刘新波  等  人  。	演奏者
31	蜂  飞  蝶  舞  ，  追逐  的  是  《  野  蜂  飞舞  》  ；  欢快  跳跃  ，  摘  采  的  是  《  可爱  的  一  朵  #玫瑰 花#  》  。	玫瑰花
32	强弱  缓急  ，  起伏  错落  ，  #不 着#  一点  痕迹  。	不着
33	#演奏 者#  扎实  的  功底  和  一丝不苟  的  台风  自不待言  。	演奏者
34	西洋  的  萨克斯管  和  本土  的  古筝  #协 奏#  的  《  月宫  》  ，  一  柔  一  刚  ，  一  清  一  厚  ，  效果  确实  不错  。	协奏
35	现在  中央电视台动画部  及  全国各地  的  动画  制作  业  工作人员  ，  #抛 开#  过去  计划  生产  的  模式  ，  运用  电视台  与  制作  公司  相  结合  的  运作  机制  ，  发挥  各自  优势  ，  使  中国  动画片  开始  走出  低谷  ，  使  外国  动画片  占领  我们  电视  的  局面  成为  过去  ，  国产  动画片  开始  大量  涌现  在  电视台  的  少儿  节目  之中  。	抛开
36	更  重要  的  是  它  的  成功  ，  说明  一批  年轻  的  动画  人  已经  成熟  起来  ，  这是  中国  动画  再  塑  辉煌  的  希望  ，  我  以为  这  远  比  一  部  动画片  的  成功  更  #有 意义#  。	有意义
37	长期以来  ，  一些  #创作 者#  总是  以  大人  的  眼光  和  心态  去  编撰  “  儿童  ”  故事  ，  叙事  方法  是  成人  的  故事  演  释  。	创作者
38	视点  #不 准确#  就  无法  以  童  眸  察  童心  写  童趣  ，  这  已  是  顽症  了  。	不准确
39	对  此  我们  应  大力  提倡  以  #创作 者#  的  主观  亲历  性  、  非  虚构  性  的  体验  为  特征  的  少儿  电视剧  的  创作  。	创作者
40	少儿  题材  电视剧  要  #出 新#  ，  需要  编导  及  全体  从业人员  更新  艺术  观念  和  艺术手法  ，  更  重要  的  是  研究  今天  的  少年儿童  ，  真正  理解  他们  的  喜怒哀乐  。	出新
41	这样  的  『  好人  』  又  可靠  #不 可靠#  呢  ？	不可靠
42	那么  ，  就要  得到  #所有 人#  的  『  拥护  』  。	所有人
43	他们  以  不  得罪  任何  #人 为#  原则  ，  殊不知  ，  生活  的  辩证法  是  ：  不  得罪  少数人  ，  就  会  得罪  多数人  。	人为
44	正像  毛泽东  在  《  反对  自由主义  》  中  批评  的  那样  ，  明知  不对  ，  也  #不 同#  他们  作  原则上  的  争论  ，  任  其  下去  ，  求得  和平  和  亲热  。	不同
45	唐朝  有  个  文学家  叫  苏味道  ，  曾经  官  居  相位  ，  向来  处事  圆滑  ，  模棱两可  ，  #人 称#  『  苏模棱  』  。	人称
46	你  看  ，  不论  在  什么  情况  下  ，  不论  在  #什么 人#  面前  ，  也  不论  时光  如何  流逝  、  风云  如何  变幻  ，  『  总是  』  做  『  好人  』  ，  『  历来  』  做  『  好人  』  ，  『  一贯  』  做  『  好人  』  。	什么人
47	去年１１月底  ，  我  交  电话  #费 时#  ，  发现  国内  长途电话  费  超过  ９０元钱  ，  可  我  家  并  没有  打  多少  次  国内  长途电话  。	费时
48	就  招聘  单位  来说  ，  应  理解  和  尊重  每个  #应聘 者#  。	应聘者
49	随着  旅游  旺季  的  来临  ，  每天  通过  北京故宫  午门  外  #东 西#  侧门  的  机动车  达  上千辆  。	东西
50	如  少数  司机  在  东侧  门楼  外  道路  上  违章  占  道  停车  ，  使得  东侧  门  内外  的  道路  #拥 堵#  ，  迫使  一些  司机  驾驶  车辆  在  间隔  只有  ４米  左右  的  门  柱  与  门楼  墙壁  之间  拐弯  、  调头  。	拥堵
