id	segmented_sentence	merged_word
1	他  幼年  深受  家庭  熏陶  ，  日  日  临池  #不 辍#  。	不辍
2	孙大志  ，  ６０年代  毕业  于  北京艺术学院  ，  先后  #师 从#  于  李瑞年  、  卫天霖  、  吴冠中  、  高冠华  、  罗尔纯  等  先生  。	师从
3	因此  我  以为  华云  对  篆刻  研习  的  收获  ，  除了  其  刻印  能  不  让  须眉  外  ，  当  在于  书画  上  的  进境  ，  尤其是  她  绘画  上  沉着  的  笔力  和  新奇  的  章法  显然  受到  #秦 汉#  玺  印  的  诱导  。	秦汉
4	因此  我  以为  华云  对  篆刻  研习  的  收获  ，  除了  其  刻印  能  不  让  须眉  外  ，  当  在于  书画  上  的  进境  ，  尤其是  她  绘画  上  沉着  的  笔力  和  新奇  的  章法  显然  受到  秦  汉  #玺 印#  的  诱导  。	玺印
5	华云  当时  二十多岁  ，  兴趣  广泛  ，  才华  #初 露#  ，  尽管  由于  众所周知  的  历史  原因  ，  她  的  家境  颇  艰  ，  但  她  能  不畏  艰辛  ，  锲而不舍  ，  由  画  及  书  ，  由  书  及  印  ，  越  难  越  进  ，  她  今日  的  成功  完全  是  得力  于  往日  的  坚毅  。	初露
6	事  隔  二十余年  ，  华云  艺  事  日  进  ，  声名  远  播  ，  作品  和  传记  多次  收入  国内  、  国际  的  重要  典籍  ，  昔日  我  “  留名  艺林  ”  的  祝愿  已经  #结 出#  丰硕  的  果实  ，  实在  令人  欣慰  。	结出
7	“  水墨  纵横  写  素心  ，  追踪  #秦 汉#  见  功  深  ，  才华  天  于  云  鬟  富  ，  留  得  芳名  在  艺林  ”  ，  这是  我  为  书画  篆刻家  刘华云  女士  写  的  一  首  小  诗  。	秦汉
8	１９７７年  毕业  于  南京艺术学院美术系  ，  并  #留 校#  任教  。	留校
9	江宏伟  ：  物  我  交融  #真 性#  灵  （  艺苑  掇  英  ）  （  附  图片  １  张  ）	真性
10	他  虽然  很少  用  焦  墨  和  浓墨  ，  却  在  巧妙  的  #留 白#  和  空隙  之中  ，  营造  出  醒目  的  亮色  和  有效  的  节奏  ，  极大  地  增强  了  画面  的  生气  和  表现力  。	留白
11	四年  之后  #升 入#  中央美术学院本部  ，  先是  攻读  雕塑  ，  后来  转入  版画系  。	升入
12	１９５６年  连经  #考 入#  中央美术学院附中  ，  受  过  严格  的  西洋  绘画  的  素描  和  水彩  训练  。	考入
13	１９５６年  连经  考  入  中央美术学院附中  ，  #受 过#  严格  的  西洋  绘画  的  素描  和  水彩  训练  。	受过
14	所谓  现代  气息  ，  是  在  层叠  的  墨  色  中  透  出  晶莹  的  山泉  亮色  ，  在  淡雅  之中  铿锵  有声  ，  #晕 染#  之间  棱角  分明  所  散发  出  的  一种  跌宕  有致  、  平易近人  的  生机  。	晕染
