id	segmented_sentence	merged_word
1	大  棚  外  ，  一  片  片  菊  苣  、  马兰  头  、  #苦 荬 菜#  、  枸杞  紧密  相连  ，  竞相  吐  芳  。	苦荬菜
2	#大 棚#  内  ，  在  无  土  栽培  架  上  ，  一  盘  盘  刚刚  发芽  的  紫  苗  香椿  、  娃娃  缨  萝  菜  、  芦  丁  苦  荞  、  龙  须  豌豆  苗  …  …  外形  整齐  ，  色泽  碧绿  ，  正在  快速  生长  。	大棚
3	大  棚  内  ，  在  无  土  栽培  架  上  ，  一  #盘 盘#  刚刚  发芽  的  紫  苗  香椿  、  娃娃  缨  萝  菜  、  芦  丁  苦  荞  、  龙  须  豌豆  苗  …  …  外形  整齐  ，  色泽  碧绿  ，  正在  快速  生长  。	盘盘
4	信息  时代  ，  办公  自动化  、  企业  #内部 网#  等  先进  的  技术  设备  和  管理  手段  ，  正  给  人们  带来  前所未有  的  便利  和  高效率  。	内部网
5	结果  网络  建  起来  之后  ，  有关  库存  、  销售  的  数据  好几个月  都  没有  更新  过  ，  只有  当  上级  来  视察  的  时候  才  让  员工  坐  在  电脑  #前 摆#  摆样子  。	前摆
6	一  位  职工  忿  然  答  道  ：  “  如果  是  让  他们  #学 会#  用  公家  的  钱  到  网上  去  看  《  花花公子  》  ，  那  倒  还  不如  不用  。  ”	学会
7	一  位  职工  忿  然  答  道  ：  “  如果  是  让  他们  学  会  用  公家  的  钱  到  网上  去  看  《  花花公子  》  ，  那  倒  #还 不如#  不用  。  ”	还不如
8	而  偏偏  有一些  #好事 者#  还  经常  张罗  着  为  这些  电脑  升级换代  ，  使  许多  高性能  的  电脑  在  沉寂  中  迅速  地  “  折旧  ”  。	好事者
9	#说 到#  这里  ，  让  我  想起  另  一种  情况  。	说到
10	#如果 说#  滥  配  手机  是  一种  腐败  ，  那么  以  “  信息化  ”  之  名  造成  的  电脑  闲置  则  至少  是  一种  浪费  ，  而  浪费  同样  意味着  犯罪  —  —  —  （  科技  杂谈  ）	如果说
11	#下 一个#  比尔·盖茨  很  可能  就  出  在  下世纪  的  生物学  界  。	下一个
12	６月５日  ，  文特尔  发表  《  人类  基因  的  鸟枪  排序  》  一  文  ，  按照  此  文  介绍  的  方法  ，  #碱 基 对#  测  序  的  费用  将  降  至  目前  的  １／１０  。	碱基对
13	６月５日  ，  文特尔  发表  《  人类  基因  的  鸟枪  排序  》  一  文  ，  按照  此  文  介绍  的  方法  ，  碱  基  对  #测 序#  的  费用  将  降  至  目前  的  １／１０  。	测序
14	作为  细菌  #基因 组#  测  序  的  开拓  者  ，  克雷格·文特尔  没有  到会  。	基因组
15	作为  细菌  基因  组  #测 序#  的  开拓  者  ，  克雷格·文特尔  没有  到会  。	测序
16	作为  细菌  基因  组  测  序  的  #开拓 者#  ，  克雷格·文特尔  没有  到会  。	开拓者
17	人类  基因  组  计划  的  #赞助 商#  、  世界  医药  行业  最大  的  慈善  机构  英国宝威（ＷｅｌｃｏｍｅＴｒｕｓｔ）公司  宣布  ，  将  加倍  投入  ３．２５亿美元  ，  以  加速  基因  测  序  的  进程  。	赞助商
18	人类  基因  组  计划  的  赞助  商  、  世界  医药  行业  最大  的  慈善  机构  英国宝威（ＷｅｌｃｏｍｅＴｒｕｓｔ）公司  宣布  ，  将  加倍  投入  ３．２５亿美元  ，  以  加速  基因  #测 序#  的  进程  。	测序
19	对  此  ，  有识之士  曾  指出  ，  #这 不#  符合  科学  发展  的  规律  。	这不
20	在  #碱 基 对#  测  序  的  原理  明了  之后  ，  剩下  的  似乎  只是  时间  问题  。	碱基对
21	在  碱  基  对  #测 序#  的  原理  明了  之后  ，  剩下  的  似乎  只是  时间  问题  。	测序
22	到  目前  为止  ，  人类  基因  图  和  物理  图  的  绘制  工作  可望  提前  完成  ，  #碱 基 对#  的  测  序  约  完成  了  ３％  ，  而  模式  生物  中  大肠杆菌  、  酵母  的  碱  基  对  全  测  序  已经  完成  。	碱基对
23	到  目前  为止  ，  人类  基因  图  和  物理  图  的  绘制  工作  可望  提前  完成  ，  碱  基  对  的  #测 序#  约  完成  了  ３％  ，  而  模式  生物  中  大肠杆菌  、  酵母  的  碱  基  对  全  测  序  已经  完成  。	测序
24	到  目前  为止  ，  人类  基因  图  和  物理  图  的  绘制  工作  可望  提前  完成  ，  碱  基  对  的  测  序  约  完成  了  ３％  ，  而  模式  生物  中  大肠杆菌  、  酵母  的  #碱 基 对#  全  测  序  已经  完成  。	碱基对
