id	segmented_sentence	merged_word
1	面对  油  少  人  多  的  突出  矛盾  ，  中原油田  首先  改革  管理体制  ，  把  油田  二级  单位  #中 企业#  办  社会  的  项目  、  辅助  生产  和  多种  经营  剥离  出去  ，  主  营  生产  单位  人员  由  ７．１万  人  减少  到  ４．５万  人  。	中企业
2	去年  油田  扭亏为盈  ，  实现  利润  ５１８０万元  ，  上缴  国家  税金  ５．３亿元  ，  实现  发展  、  安置  #两 不 误#  。	两不误
3	天津大学  在  教学  实践  中  ，  愈来愈  认识  到  现有  教育  体制  的  弊端  ，  学生  的  理想  教育  多  ，  养成  教育  少  ；  应试  能力  强  ，  创新  能力  弱  ；  智商  高  ，  #情 商#  低  。	情商
4	据  发言人  介绍  ，  这次  会议  将  专门  审议  打击  麻醉品  和  精神  药物  非法  生产  、  销售  、  需求  、  贩运  和  #分 销#  及  有关  活动  问题  。	分销
5	国务院  副总理  温家宝  今天  在  京  会见  卢森堡  #大 公#  储  亨利  亲王  和  经济  大臣  戈贝尔斯  。	大公
6	双流机场  呼吁  ，  希望  有关  部门  采取  果断  措施  ，  有效  杜绝  #此 类#  现象  再次  发生  。	此类
7	这是  这个  机场  自  １９９６年  以来  连续  第三年  发生  #此 类#  事件  。	此类
8	成都双流国际机场  的  刘斌  同志  日前  来  京  ，  向  记者  提供  了  一个  令人  十分  担忧  的  消息  ：  从  ５月１３日  晚９时  至  次日  晚９时  多  ，  ２４小时  内  ，  成都双流国际机场  因  周围  农民  焚烧  作物  秸秆  产生  浓烈  烟雾  而  被迫  三次  关闭  ，  １７个  航班  分别  延误  、  返航  或  #备 降#  其他  机场  。	备降
9	于永波  结束  拉美  之  行  #回 京#  据  新华社  北京  ５月１８日  电  中央军委  委员  、  中国人民解放军总政治部  主任  于永波  上将  在  结束  了  对  古巴  和  墨西哥  两国  的  正式  友好  访问  后  今日  返抵  北京  。	回京
10	傅全有  结束  #四 国#  访问  回  京  据  新华社  北京  ５月１８日  电  中央军委  委员  、  中国人民解放军  总参谋长  傅全有  上将  一行  在  圆满  结束  了  对  印度  、  奥地利  、  捷克  及  西班牙  的  正式  友好  访问  后  ，  于  今天  回到  北京  。	四国
11	傅全有  结束  四  国  访问  #回 京#  据  新华社  北京  ５月１８日  电  中央军委  委员  、  中国人民解放军  总参谋长  傅全有  上将  一行  在  圆满  结束  了  对  印度  、  奥地利  、  捷克  及  西班牙  的  正式  友好  访问  后  ，  于  今天  回到  北京  。	回京
12	她  #吃 住#  都  在  托  老  院  ，  为  老人  擦洗  身体  ，  接  屎  接  尿  ，  洗衣  做饭  。	吃住
13	“  身  逢  逆境  无  弱女  ，  苦寒  过后  茶  #飘 香#  。  ”	飘香
14	从  地图  制版  年份  推算  出  ，  日本  为  发动  全面  #侵 华#  战争  起码  准备  了  ８年  之  久  。	侵华
15	绝大部分  地图  #右 上#  角  标  有  “  军事  秘密  ，  南支那  五万分之一  图  武昌  号  ”  字样  ，  左  下  角  则  标  有  “  陆地测量部参谋本部  ”  字样  。	右上
16	绝大部分  地图  右  上  #角 标#  有  “  军事  秘密  ，  南支那  五万分之一  图  武昌  号  ”  字样  ，  左  下  角  则  标  有  “  陆地测量部参谋本部  ”  字样  。	角标
17	绝大部分  地图  右  上  角  标  有  “  军事  秘密  ，  南支那  五万分之一  图  武昌  号  ”  字样  ，  #左 下#  角  则  标  有  “  陆地测量部参谋本部  ”  字样  。	左下
18	文明  教育  提高  了  市民  素质  ，  而今  ，  城区  街道  干部  开展  “  服务  人民  、  奉献  社会  ”  ，  商业  服务业  开展  “  礼貌  待人  、  文明  服务  ”  活动  #蔚 成#  新风  ，  一些  社区  环境卫生  和  治安  状况  明显  改善  。	蔚成
19	观众  们  不仅  从中  品味  出  由  《  牧歌  》  、  《  庆  丰年  》  、  《  小河  淌  水  》  、  《  #小 白#  帆  》  、  《  绣  荷包  》  等  由  传统  民歌  改编  的  交响  音乐  作品  所  抒发  的  浪漫  情调  ，  还  可以  领略  到  《  沙漠  冥想  曲  》  、  《  茶  山  情歌  》  、  《  憧憬  》  、  《  永恒  的  怀念  》  （  根据  大型  电视  文献片  《  百年  恩来  》  主题歌  旋律  改编  创作  ）  等  一批  新  创作  的  中国  风格  浪漫  钢琴曲  所  表现  的  深邃  意境  。	小白
20	任连宝  的  藏书  乐  #诗 曰#  ：  “  宁可  食  无  肉  ，  不可  无  书  读  ；  无  肉  使  人  瘦  ，  藏书  赐  人  乐  。  ”	诗曰
21	市新华书店  #派 员#  前往  全国  各  大  书店  联系  ，  使  供  书  种类  由  １．３万种  增加  到  １．５万种  ，  以  满足  市民  日益  增长  的  购  书  需求  。	派员
22	江阴市  在  全国  “  #百 强#  县  ”  中  名列前茅  ，  １９９４年  农村  人均收入  达  ３３８５元  ，  农民  人均  住房  面积  达  ４７平方米  ，  许多  农民  住  上  了  宽敞  的  楼房  ，  房  内  彩电  、  冰箱  、  洗衣机  一应俱全  ，  有的  还  拥有  了  酒  柜  、  装饰  柜  ，  但  却  很少  见到  书柜  。	百强
23	江阴市  在  全国  “  百  强  县  ”  中  名列前茅  ，  １９９４年  农村  人均收入  达  ３３８５元  ，  农民  人均  住房  面积  达  ４７平方米  ，  许多  农民  住  上  了  宽敞  的  楼房  ，  房  内  彩电  、  冰箱  、  洗衣机  一应俱全  ，  有的  还  拥有  了  #酒 柜#  、  装饰  柜  ，  但  却  很少  见到  书柜  。	酒柜
24	但  长期以来  ，  达赖集团  一刻  也  未  停止  在  印度  从事  #反 华#  分裂  活动  。	反华
25	印度  政府  虽然  宣称  它  承认  西藏  是  中国  的  一个  自治区  ，  承诺  决不  允许  达赖集团  利用  其  领土  从事  #反 华#  政治  活动  。	反华
26	事实上  ，  印度  在  西藏  问题  上  扮演  了  极  #不 光彩#  的  角色  。	不光彩
27	中国  只是  在  忍无可忍  、  退  #无 可#  退  的  情况  下  ，  才  进行  了  自卫  反击  ，  打退  印  军  的  进攻  。	无可
28	１９６２年１０月２０日  ，  印度  政府  将  中国政府  的  一切  和平  努力  抛  在  #脑 后#  ，  下令  印度  军队  向  中国  的  边防  部队  发动  了  大规模  的  武装  进攻  。	脑后
29	事实  真相  是  ，  １９４７年  ，  独立  后  的  印度  奉行  扩张主义  政策  ，  继续  #向 北#  推进  。	向北
30	预计  机  收  队员  #月 收入#  可  达  ２０００多元  。	月收入
31	本报  太原  ５月１７日  电  今天  上午  ，  山西省  第一支  由  下岗  工人  组成  的  “  太原刚玉集团再就业中心机收队  ”  在  近  万名  群众  和  山西省  太原市  领导  的  欢送  下  ，  驾驶  ５０台  崭新  的  联合收割机  #驶 出#  太原  ，  开赴  夏收  第一线  ，  开始  为期  ３个月  的  麦收  南征北战  。	驶出
32	南京锅炉厂  下岗  职工  王嫣  （  左  ）  一九九五年  下岗  后  自筹  资金  开办  鲜花  店  ，  获得  较好  的  经济效益  ，  同时  聘用  了  两名  下岗  工人  到  #花 店#  工作  。	花店
33	重庆市  各级  工商联  与  有关  部门  共同  举办  再就业  #招聘 会#  ，  录用  下岗  职工  ２０００  余  人  。	招聘会
34	如果  某个  领导  的  水平  #还 不如#  秘书  ，  那么  秘书  的  讲稿  还  为  他  增  了  光  。	还不如
35	讲稿  送  #到 手#  上  ，  某些  领导  忙  得  连  看  一遍  都  来不及  ，  就  急匆匆  上台  念  讲稿  。	到手
