id	segmented_sentence	merged_word
1	电讯  管理  部门  负责人  说  ：  “  传呼  台  走  ‘  联合舰队  ’  之  路  是  大势所趋  ，  有利于  规范  和  优化  #传呼 机#  市场  秩序  。  ”	传呼机
2	到  １９９７年  已  有  ５０多家  传呼  台  、  ５０００多家  #传呼 机#  销售  商店  占据  蓉城  ，  发展  速度  令人  惊叹  ！	传呼机
3	“  蜀都  ”  收  “  明珠  ”  ，  “  国利  ”  并  “  青年  ”  ，  “  成华  ”  购  “  金融  ”  ，  １１６传讯台  胃口  更  大  ，  一口  #吃 掉#  了  “  明星  ”  、  “  武侯  ”  、  “  衡讯  ”  ４个  传呼  台  。	吃掉
4	单世光  介绍  ，  ３年  多  来  ，  他们  共  派出  由  教授  、  副教授  组成  的  支农  医疗队  近  百批  ，  行程  ４万公里  ，  抢救  急  #重 症#  病人  １０００余人次  。	重症
5	对  如此  主仆  错位  的  人  ，  除了  我们  天天  都  在  说  的  所谓  加强  教育  之外  ，  #最好 是#  为  他们  提供  一个  下岗  或者  待岗  的  机会  ，  这  也许  是  一  剂  促  其  清醒  的  良药  。	最好是
6	１９８７年  ，  #时 任#  临汾公路局  长  的  刘俊谦  ，  欣然  受命  ，  带领  山西  第一个  赴  国外  的  施工  队伍  ，  到  津巴布韦  承建  公路  。	时任
7	就  凭着  这  股  牛劲  ，  刘俊谦  带领  职工  #创 下#  了  许多  山西  公路  建设  的  “  第一  ”  。	创下
8	父亲  去世  后  ，  几千  群众  送行  ，  雁同东路  #摆 满#  了  白色  的  花圈  ，  就  像  下  了  一  场  大雪  。	摆满
9	三晋公路  拓荒  牛  —  —  —  山西省  优秀  领导干部  刘俊谦  记事  （  #无 悔#  人生  ）	无悔
10	丁关根  指出  ，  人民日报  的  ５０年  ，  是  #不 平凡#  的  ５０年  ，  是  艰苦  创业  、  积极  进取  的  ５０年  ，  是  事业  不断  发展  、  影响  日益  扩大  的  ５０年  。	不平凡
11	今天  的  会议  还  听取  了  全国人大法律委员会  主任委员  王维澄  关于  专属经济区  和  大陆架  法  （  草案  ）  、  #执 业#  医师  法  （  草案  ）  和  土地  管理  法  （  修订  草案  ）  修改  意见  的  汇报  。	执业
12	爱民  为  民  ，  #植根 于#  人民  ，  是  东莱  始终  立于不败之地  的  最  重要  的  原因  。	植根于
13	刘波  却说  ：  “  找  派出所  的  人  多  了  ，  找  政府  的  人  就  少  了  ，  这  才是  最大  的  #正 事#  。  ”	正事
14	王新志  建议  办  个  #小 食#  杂  店  ，  又  一连  跑  了  两天  ，  帮  着  盖  齐  了  所有  的  公章  。	小食
15	王新志  建议  办  个  小  食  #杂 店#  ，  又  一连  跑  了  两天  ，  帮  着  盖  齐  了  所有  的  公章  。	杂店
16	一  问  原因  ，  两口子  都  下岗  了  ，  孩子  正  上  初中  ，  愁  得  没  着  #没 落#  。	没落
17	民警  王新志  发现  居民  程金梅  的  丈夫  ，  白天  不是  蒙  #头 大#  睡  ，  就是  喝  得  大醉  。	头大
18	三九  #寒 天#  的  深夜  ，  派出所  接到  一个  跨  区  的  求援  电话  ：  “  我们  是  肇东市  来  的  ，  车  坏  在  松花江公路大桥  北  了  ，  急需  一个  轮胎  。  ”	寒天
19	他们  说  ，  能  将  生命  的  终点  和  起点  #联 接#  到  一起  的  人  才是  最  幸福  的  人  。	联接
20	有人  说  他  傻  ，  他  说  ：  “  我  已经  #收 下#  了  比  金子  还  贵重  的  东西  。  ”	收下
21	无  儿  无  #女 的#  贾云苓  老人  ，  晚年  生活  渐渐  不能  自理  。	女的
22	还是  这个  周佩民  ，  一次  一伙  人  在  他  店  中  寻衅  滋事  ，  当年  动不动  就  拿  刀子  的  周佩民  ，  被  人  #打 伤#  也  没  还手  。	打伤
23	这时  ，  他  正好  因  #涉 案#  被  审查  ，  心想  这  回  户口  更  没  指望  了  。	涉案
24	他  立即  上前  盘查  ，  结果  #由 此#  线索  破获  了  一个  重大  盗窃  团伙  。	由此
25	“  #敲 开#  了  百姓  的  门  ，  还要  走进  百姓  的  心  。  ”	敲开
26	说  着  ，  他  便  用  #自 带#  的  白铁皮  ，  把  那  扇  破旧  的  门  包  得  焕然一新  。	自带
27	如今  ，  面对  钢筋  水泥  大楼  的  丛林  ，  年轻  的  后生  们  还  能不能  #敲 开#  一  扇  扇  紧闭  的  铁门  ？	敲开
28	何小波  佯装  没  看见  他  ，  暗中  靠拢  ，  冷不防  一  把  死死  地  抱  住  了  歹徒  ，  同伴  抢  #上 前#  去  搜  出  了  一  支  子弹  已经  上膛  的  “  六  四  ”  手枪  。	上前
29	何小波  佯装  没  看见  他  ，  暗中  靠拢  ，  冷不防  一  把  死死  地  抱  住  了  歹徒  ，  同伴  抢  上  前  去  搜  出  了  一  支  子弹  已经  上膛  的  “  #六 四#  ”  手枪  。	六四
30	两伙  流氓  在  一家  饭店  发生  口角  打架  ，  何小波  闻讯  赶  去  ，  发现  一个  文身  的  家伙  ，  右手  #插 进#  上衣  口袋  。	插进
31	最后  ，  《  迎接  新世纪  》  记录  了  外国  舆论  对  江  主席  #访 美#  的  评价  和  江  主席  回答  中央电视台  记者  的  提问  ，  叙述  了  访问  的  重大  现实意义  和  深远  历史意义  。	访美
