id	segmented_sentence	merged_word
1	当年  沈  #老 是#  我们  救国会  的  七位  领袖  之  首  ，  那时  我  还  只是  一个  满腔  热血  的  青年  。	老是
2	毛泽东  用  一  根  灯芯  的  油灯  照明  ，  在  八角楼  里  #写 下#  了  《  中国  的  红色政权  为什么  能够  存在  》  和  《  井冈山  的  斗争  》  两篇  光辉  著作  。	写下
3	同时  还  培育  #铸 就#  了  “  实事求是  ，  敢  闯  新  路  ，  矢志不移  ，  百折不挠  ，  坚  苦  创业  ，  无私  奉献  ”  的  井冈山  精神  。	铸就
4	井冈山  会师  壮大  了  革命  力量  ，  取得  了  根据地  反  “  会剿  ”  的  胜利  ，  边界  红色  割据  区域  很快  发展  到  宁冈  、  永新  、  莲花  三  县  全部  、  吉安  、  安福  各  一  小部分  、  遂川  的  北部  、  酃县  的  东南部  、  茶陵  的  #西南 部#  ，  总  面积  ７２００余平方公里  ，  人口  约  ５０余万  ，  使  井冈山  根据地  达到  全盛  时期  。	西南部
5	这时  ，  朱德  、  陈毅  等  领导  同志  以  非凡  的  英雄  气概  和  无产阶级  革命家  的  胆略  ，  #在 前#  有  堵截  、  后  有  追兵  、  且  无  援兵  、  部队  官兵  思想  又  出现  动摇  的  严峻  时刻  ，  率领  起义  军  余  部  ，  打破  了  敌人  的  一次  又  一次  围攻  ，  艰苦  转战  于  湘  、  赣  、  粤  之间  。	在前
6	他  一  双  草鞋  赤脚  ，  亲  冒  矢  石  ，  带头  #冲 出#  重围  ，  经过  顽强  奋战  ，  终于  率部  到达  井冈山  与  朱  毛  红军  胜利  会师  。	冲出
7	因此  ，  突破  了  强敌  的  #层 层#  “  围剿  ”  ，  始终  巍然屹立  ，  并  不断  壮大  。	层层
8	正如  彭德怀  １９５８年１２月２２日  在  视察  平江第一中学  时  所  说  的  ：  “  平江  起义  的  作用  至少  #有 一点#  应该  指出  ，  它  拦住  了  白军  对  井冈山  进军  的  兵力  。  ”	有一点
9	平江  起义  #正 值#  新  军阀  混战  处于  暂时  平息  时期  ，  各地  武装  起义  先后  失败  。	正值
10	其间  红五军  在  湘  鄂  赣  边界  辗转  苦战  ，  与  边区  各  县  党组织  #接 上#  了  关系  ，  正式  恢复  和  组成  了  湘鄂赣边区特委  。	接上
11	平江  起义  前  ，  湘鄂赣特委  机关  被  敌人  破坏  ，  平江地方党组织  与  独立五师第一团党组织  也  没有  #接 上#  关系  。	接上
12	正是  这种  一切  从  人民  利益  出发  ，  无私无畏  的  革命  精神  和  宝贵  品质  ，  模范  地  执行  了  人民军队  的  建军  原则  —  —  —  为人民服务  的  宗旨  ，  军队  在  党  的  绝对  领导  之下  ，  把  支部  建立  在  连  上  ，  实行  三  大  纪律  八项  注意  ，  军队  集中  打仗  ，  分散  做  群众  工作  ，  铸造  了  一  支  忠于  党  忠于  人民  的  打  不  烂  拖  不  垮  的  新型  部队  ，  成为  在  我国  第二次国内革命战争  时期  #立 下#  了  赫赫  战功  的  中央红军  三  大  主力  之一  。	立下
13	从  这个  实际  出发  ，  彭德怀  摸索  了  一套  改造  旧  军队  的  经验  ，  诸如  经过  北伐战争  的  革命  洗礼  ，  激发  士兵  的  革命  热情  ；  建立  士兵会  组织  和  随营学校  ，  培养  革命  力量  ；  有  #目的 地#  将  全  团  主要  营  、  连  兵权  掌握  在  共产党员  手  里  ；  发动  闹  饷  ，  激化  与  敌  之  矛盾  ，  从而  各个击破  ，  为  我  所  用  。	目的地
14	从  这个  实际  出发  ，  彭德怀  摸索  了  一套  改造  旧  军队  的  经验  ，  诸如  经过  北伐战争  的  革命  洗礼  ，  激发  士兵  的  革命  热情  ；  建立  士兵会  组织  和  随营学校  ，  培养  革命  力量  ；  有  目的  地  将  全  团  主要  营  、  连  兵权  掌握  在  共产党员  #手 里#  ；  发动  闹  饷  ，  激化  与  敌  之  矛盾  ，  从而  各个击破  ，  为  我  所  用  。	手里
15	他  掌握  了  这个  军队  的  基本  特点  ，  它  的  士兵  绝大多数  是  #穿 着#  军装  的  农民  ，  是  受  压迫  和  剥削  的  人民群众  。	穿着
16	李灿  、  黄公略  、  贺国中  分别  #任 一#  、  四  、  七团  党代表  ，  黄纯一  任  七团  团长  。	任一
17	７月２４日  上午  ，  在  部队党委  领导  下  ，  士兵委员会  召开  会议  ，  决定  将  起义  官兵  ２５００  余  人  编  为  红军第五军  ，  #下 辖#  第十三师第一  、  四  、  七团  。	下辖
18	黄  命令  部队  就地  休息  ，  自己  先  进城  联系  ，  九连  连长  贺仲斌  乘机  煽动  部队  ，  #向 南#  叛逃  。	向南
19	黄公略  率  三团三营  在  嘉义  提前  起义  后  ，  与  嘉义地下党区委  书记  涂正坤  等  取得  联系  ，  镇压  了  一批  首恶  分子  ，  没收  他们  的  财产  #分 给#  农民  ，  并  于  ７月２３日  下午４时  ，  率部  到达  平江城  外  的  暹江  。	分给
20	鲜红  的  镰刀  斧头  旗  #插 上#  了  平江  城头  。	插上
