id	segmented_sentence	merged_word
1	江泽民  希望  #中 英#  双方  继续  努力  ，  使  两国  在  各  方面  的  交流  与  合作  提高  到  一个  新  水平  。	中英
2	国家主席  江泽民  今天  在  中南海  会见  英国  格洛斯特  公爵  和  夫人  一行  时  说  ，  #中 英#  两国  都是  世界  上  有  重要  影响  的  国家  ，  加强  两国  在  各个  领域  的  合作  是  双方  的  共同  愿望  ，  符合  两国  人民  的  利益  。	中英
3	这  一  年  ，  小岗生产队  获得  大  丰收  ，  粮食  总产  ６万多公斤  ，  相当于  １９５５年  到  １９７０年  １５年  的  粮食  产量  总和  ，  自  １９５６年  合作化  以来  第一次  向  国家  交  了  １２４８８公斤  公粮  ；  小岗  每  间  土坯  屋  里  都  #堆 满#  了  粮食  ，  人们  兴奋  得  在  粮食  堆  上  打滚  。	堆满
4	农民  却  不管  包产到户  是  姓  『  资  』  姓  『  社  』  ，  他们  只  知道  这样  做  能  #吃 饱#  肚子  ，  于是  私下里  纷纷  效仿  。	吃饱
5	据  老  队长  严俊昌  回忆  ，  领导  态度  各  不  相同  ，  有  公开  支持  的  ，  有  沉默  #不 语#  的  ，  也  有  非常  恼怒  的  。	不语
6	『  我们  分  田  到  户  每  户  户主  签字  盖章  如  此后  能干  不在  （  再  ）  向  国家  伸手  #要 钱#  要  粮  如  不成  我们  干部  作  （  坐  ）  牢  杀头  也  干  （  甘  ）  心  大家  社员  也  保证  把  我们  的  小孩  养  到  十八岁  』  下面  是  各家各户  的  姓名  。	要钱
7	条子  很快  #写 完#  ，  他  压低  声音  给  大伙  念  道  ：	写完
8	放下  碗筷  ，  汉子  们  向  村子  中间  的  严立华  家  #走 去#  。	走去
9	让  大伙  开  个  会  ，  立  个  誓  ，  万一  你们  犯  #了 事#  ，  让  大伙  管  你们  的  老婆  孩子  。	了事
10	小岗  是  全  公社  乃至  全县  最  穷  的  ，  这  年  夏收  分  麦子  ，  每个  劳动力  #才 分#  到  三点五公斤  。	才分
11	傍晚  ，  中国  中部  的  安徽省  凤阳县  梨园公社  小岗生产队  ，  农民  们  和  他们  的  儿女  #就 着#  微弱  的  天光  ，  埋头  喝  着  稀饭  。	就着
12	在  微微  细雨  里  ，  我  #踏 进#  安徽  凤阳县  小岗村  。	踏进
13	一  是  组建  国家  缉私  警察  队伍  ，  #专 司#  打击  走私  犯罪  活动  。	专司
14	对  重点  商品  、  重点  地区  和  重点  渠道  的  走私  活动  要  采取  特殊  措施  ，  加大  打击  力度  ，  迅速  #刹 住#  走私  歪风  ，  制止  新  的  走私  案件  发生  。	刹住
15	利用  假  批文  、  假  #单 证#  、  假  印章  的  走私  和  瞒报  、  夹  藏  等  瞒骗  走私  ，  以及  利用  加工  贸易  和  保税区  走私  的  违法  活动  愈演愈烈  。	单证
16	要  组建  国家  缉私  警察  队伍  ，  #专 司#  打击  走私  犯罪  活动  。	专司
17	要  敢于  碰硬  ，  无论  涉及  到  什么  单位  ，  涉及  到  #什么 人#  ，  都  要  依法  查办  ，  绝不  姑息  。	什么人
18	局部  地区  走私  屡  打  不止  ，  部分  重点  商品  走私  异常  突出  ，  法人  走私  愈演愈烈  ，  某些  地方  党政军  机关  、  执法  和  司法  部门  所属  公司  和  挂靠  公司  参与  其中  ，  #极 少数#  行政  执法  人员  受贿  放  私  、  罚款  放  私  ，  使得  问题  变得  更为  严重  和  复杂  。	极少数
19	阿拉法特  说  ，  #巴 中#  人民  之间  有着  深厚  的  友谊  ，  两国  领导人  经常  交往  ，  巴  方  对  巴  中  友好  合作  关系  感到  非常  满意  。	巴中
20	阿拉法特  说  ，  巴  中  人民  之间  有着  深厚  的  友谊  ，  两国  领导人  经常  交往  ，  巴  方  对  #巴 中#  友好  合作  关系  感到  非常  满意  。	巴中
21	中国  的  老百姓  包括  偏僻  农村  的  一些  人  ，  都  能  叫  #得 出#  阿拉法特  这个  英雄  的  名字  。	得出
22	他  说  ，  巴勒斯坦  非常  珍视  #巴 中#  两国  人民  之间  的  友谊  和  两国  的  友好  合作  关系  。	巴中
23	朱镕基  说  ，  #中 巴#  之间  有着  传统  的  友谊  ，  我们  对  巴  在  自治区  建设  方面  所  作  的  巨大  努力  表示  钦佩  ，  并  将  提供  力所能及  的  帮助  。	中巴
24	他  表示  ，  澳门  有  背靠  华南  的  独特  地理  优势  ，  有  与  欧盟  和  #葡 语#  国家  的  良好  合作  关系  ，  澳门  可以  充分  发挥  中国  对外  经济  联系  的  桥梁  作用  。	葡语
25	据  了解  ，  许多  中央  和  各地  党政军  群  领导  机关  ，  #对 本#  系统  、  本  地区  、  本  单位  的  学习  工作  进行  了  具体  部署  。	对本
