id	segmented_sentence	merged_word
1	１９９４年８月  ，  国务院  正式  授权  新闻出版署  管理  全国  的  电子  出版  业  ，  随后  明确  了  电子  出版物  的  概念  、  出版  单位  的  审批  程序  ，  规定  了  电子  出版物  的  #标 识#  代码  ，  并  开始  对  原有  的  电子  出版物  经营  单位  及  电子  出版物  进行  清理  。	标识
2	在  即将  步入  ２１世纪  的  今天  ，  当  人们  #在 家#  中  或  办公室  里  从容  地  分享  信息  革命  的  成果  时  ，  我们  不得不  感叹  科学技术  对  工作  、  生活方式  的  改变  和  人类  认知  手段  的  巨大  飞跃  。	在家
3	福建  泉州市  肖厝经济开发区党工委  、  管委会  为  发扬  我党  来自  于  人民  、  #植根 于#  人民  、  服务  于  人民  的  优良  传统  ，  在  全  区  副科  级  以上  领导干部  中  建立  了  “  民情  档案  ”  。	植根于
4	“  党  日  卡  ”  温暖  党员  心  本报  讯  ６月２８日  ，  当  中国长城铝业公司热力厂锅炉车间  司炉工  荫明轩  双手  #接 过#  车间党支部  书记  张文彬  代表  厂党委  送给  他  的  “  党  日  卡  ”  时  ，  一  股  巨大  的  暖流  充溢  了  他  的  心  。	接过
5	有时  人家  开会  ，  张宗祥  就  在  #门 外#  等  ，  人家  出门  ，  他  就  在  后面  追  ，  有  机会  了  ，  他  就  见缝插针  。	门外
6	侯庆孔  说  ，  仁凤镇  很多  农民  都  #有 种#  瓜  的  历史  ，  种  瓜  若  能  上  规模  是  一  条  致富  之  道  。	有种
7	老百姓  说  ：  “  书记  真是  和  咱们  心  #贴 心#  。  ”	贴心
8	党  的  十五大  报告  中  指出  ：  “  那些  背离  党  的  路线  的  人  ，  那些  贪图  私利  、  弄虚作假  、  #跑 官#  要  官  的  人  ，  决  不能  进入  领导班子  。  ”	跑官
9	少  定  或  不定  易于  作假  、  #伸缩 性#  较大  的  指标  。	伸缩性
10	绝  不能  把  那些  贪图  私利  、  弄虚作假  、  热衷于  搞  短期  行为  的  #人 选#  进  领导班子  。	人选
11	加强  道德  修养  ，  清除  利己主义  的  思想  ，  把  个人  名利  看  得  淡  一些  ，  把  党  和  人民  的  利益  看  得  重  一些  ，  #说 实话#  、  办  实事  、  鼓  实  劲  、  讲  实效  。	说实话
12	“  统计  加  估计  ，  上下  #通 通#  气  ，  大家  都  满意  。  ”	通通
13	#据 报#  载  ，  河南省  安阳县  预计  １９９３年  乡镇企业  总产值  有  ４０亿元  左右  ，  当  有关  领导  打听  到  相邻  的  林县  达到  ５０亿元  后  ，  立刻  召开  紧急  会议  要求  统计  人员  “  找  ”  产值  ，  并  在  会议  上  公开  “  按  需  ”  修改  统计  数据  ，  定下  “  不  超过  林县  也  不能  差  得  太  多  ”  的  目标  。	据报
14	据  报  载  ，  河南省  安阳县  预计  １９９３年  乡镇企业  总产值  有  ４０亿元  左右  ，  当  有关  领导  打听  到  相邻  的  林县  达到  ５０亿元  后  ，  立刻  召开  紧急  会议  要求  统计  人员  “  找  ”  产值  ，  并  在  会议  上  公开  “  #按 需#  ”  修改  统计  数据  ，  定下  “  不  超过  林县  也  不能  差  得  太  多  ”  的  目标  。	按需
15	面对  统计  数字  的  #不 实#  ，  国家统计局  的  有关  领导  坦言  ：  行政  干预  统计  是  数字  失真  的  主要  原因  。	不实
16	四十年  前  的  教训  不能  忘记  ，  面对  新世纪  我们  必须  解决  好  一个  难题  —  —  —  （  #本 期#  聚焦  ）	本期
17	凶猛  的  烈焰  像  一头  不  知  疲倦  的  #巨 兽#  ，  肆无忌惮  地  吞噬  着  周围  的  一切  。	巨兽
18	基层  党支部  抓好  了  ，  凝聚力  增强  了  ，  战斗力  提高  了  ，  部队  工作  一年  #上 一个#  新  台阶  。	上一个
19	学员  们  都  说  这种  #看 得 见#  摸  得  着  的  教育  ，  听  得  进  ，  记  得  牢  ，  不仅  开阔  了  视野  ，  认清  了  形势  ，  还  增强  了  保卫  特区  的  责任感  、  光荣感  和  紧迫感  。	看得见
20	学员  们  都  说  这种  看  得  见  #摸 得 着#  的  教育  ，  听  得  进  ，  记  得  牢  ，  不仅  开阔  了  视野  ，  认清  了  形势  ，  还  增强  了  保卫  特区  的  责任感  、  光荣感  和  紧迫感  。	摸得着
21	学员  们  都  说  这种  看  得  见  摸  得  着  的  教育  ，  听  得  进  ，  #记 得#  牢  ，  不仅  开阔  了  视野  ，  认清  了  形势  ，  还  增强  了  保卫  特区  的  责任感  、  光荣感  和  紧迫感  。	记得
22	去年  香港  回归  ，  支队  ８名  常委  打  着  背包  ，  背着  水壶  ，  带  着  机关工作组  深入  执勤  第一线  和  基层  官兵  #吃 住#  在  前沿  ，  实行  面对面  指导  ，  手把手  帮教  ，  保证  了  迎  回归  工作  的  万无一失  ，  受到  上级  嘉奖  。	吃住
23	在  香港  和  深圳  之间  ，  有  一  条  双层  铁丝网  由  东  #向 西#  绵延  近百公里  ，  担负  这  条  管理  线  执勤  任务  的  是  广东公安边防总队第六支队  。	向西
24	在  试  运行  期间  的  ＧＳＭ１８００  和  上海  长城  ＣＤＭＡ  网  ，  没有  漫游  功能  ，  初  装  费  为  ８００元  ，  基本  #月 租#  费  和  本地  通话  费  减半  收取  。	月租
25	回家  发现  家  中  果然  还有  #购 货#  所得  的  １０多张  “  新世界  商品  销售  凭单  ”  。	购货
26	待  找出  “  发票  ”  ，  才  知  当时  妻子  浑然  不觉  地  #收 下#  了  一  张  “  上海  置地广场商厦  结算  凭证  ”  ，  下面  居然  还有  说明  ：  “  此  单  仅  用于  商厦  内部  流转  ，  对外  不  作  报销  凭证  。  ”	收下
27	不料  ，  回去  一  穿  ，  １００元  的  鞋  当天  就  脱胶  “  #穿 帮#  ”  。	穿帮
28	企业  名称  产品  名称  商标  规格  型号  主要  不  合格  项目  天津市华北医  三角  针  正  天  ３×２８０ｍｍ  ＺＳＪ  表面  微  裂纹  ；  表面  疗  器械  厂  粗糙  度  ；  外观  质量  上海三友外科  梅花针  ＳＹ  ６×２００ｍｍ  ＺＭＨ  #耐 腐蚀#  性能  ；  表面  器材  有限公司  微  裂纹  ；  标志  江苏省  无锡市  金属  直  型  ８  孔  ＺＰＴＺ  表面  微  裂纹  。	耐腐蚀
29	其中  金属  矫形  用  钉  的  抽样  合格率  #偏 低#  ，  仅  为  ６０％  。	偏低
30	诸如此类  ，  可以  说  许多  消费者  都  先后  遭遇  过  ，  自然  也  就  有  过  不  #小 的#  烦恼  。	小的
31	例如  ，  急需  “  方便  ”  时  ，  #裤 口#  拉链  相互  紧  咬  ，  久  拉  不  开  ，  急  得  你  如  热锅上的蚂蚁  ；  可  待  你  有时  处于  公共场所  ，  它  又  自动  地  “  笑  口  大  开  ”  ，  让  他人  窃笑  不止  ；  新  买  一  支  圆珠笔  ，  别  进  口袋  ，  口袋  一下  就  捞  足  “  油水  ”  ；  用  笔  时  ，  左  写  右  写  ，  它  就是  不  出  油  ；  还有  卷笔刀  不能  得心应手  ，  反  要  相当  的  耐心  和  一定  的  技巧  ；  一次性  打火机  尽管  机  内  气  还  很  足  ，  可  就是  任  你  久  打  不  起火  ，  或者  干脆  卡  齿  闹  “  罢工  ”  …  …	裤口
