id	segmented_sentence	merged_word
1	“  旧货  ”  不仅仅是  指  新  货  被  使用  才  成为  旧货  ；  还  包括  商品  的  调剂  ，  即  卖  出  旧货  的  人  是  为了  #买 入#  新  货  ，  买  入  旧货  的  人  是  因为  符合  自己  的  需要  ，  不管  新  旧  ；  有的  商店  还  包括  一些  高档  的  工艺品  、  古董  、  字画  、  家具  等  商品  ；  有的  还  包括  新  货  卖  不  出去  ，  企业  或  店主  为了  盘活  资金  ，  削价  销售  积压  产品  。	买入
2	“  旧货  ”  不仅仅是  指  新  货  被  使用  才  成为  旧货  ；  还  包括  商品  的  调剂  ，  即  卖  出  旧货  的  人  是  为了  买  入  新  货  ，  #买 入#  旧货  的  人  是  因为  符合  自己  的  需要  ，  不管  新  旧  ；  有的  商店  还  包括  一些  高档  的  工艺品  、  古董  、  字画  、  家具  等  商品  ；  有的  还  包括  新  货  卖  不  出去  ，  企业  或  店主  为了  盘活  资金  ，  削价  销售  积压  产品  。	买入
3	居民  要  淘汰  旧  东西  ，  可  打电话  通知  这些  商店  上门  拉货  ，  虽  一般  免费  收取  ，  但  对于  一些  比较  值钱  的  东西  ，  商店  也  要  酌情  #付 费#  。	付费
4	丹麦红十字会  自  １９９１年  起  在  全国  公共场所  设置  了  ７２００个  固定  的  旧  服装  收集  箱  ，  居民  可  将  捐赠  衣物  清洁  后  用  #塑料 袋#  装  好  ，  放  进  箱  内  。	塑料袋
5	丹麦红十字会  自  １９９１年  起  在  全国  公共场所  设置  了  ７２００个  固定  的  旧  服装  收集  箱  ，  居民  可  将  捐赠  衣物  清洁  后  用  塑料  袋  装  好  ，  #放 进#  箱  内  。	放进
6	此刻  ，  有  一种  悲哀  从  我  的  内心  萌  出  ，  #这 不#  知  是  出于  对  蝴蝶  的  不幸  遭遇  引起  的  忧伤  ，  还是  对  人  的  一种  冷酷  行为  的  愧疚  。	这不
7	一  机灵  男孩  ，  从  我  的  语气  中  知道  我  需  知  的  ，  是  蝴蝶  的  最终  下落  ，  于是  #手 指#  垃圾  桶  ：  全  死  了  ！	手指
8	一  机灵  男孩  ，  从  我  的  语气  中  知道  我  需  知  的  ，  是  蝴蝶  的  最终  下落  ，  于是  手  指  #垃圾 桶#  ：  全  死  了  ！	垃圾桶
9	过  了  几日  ，  蝴蝶  #不见 了#  ；  又  过  了  数日  ，  依旧  不见  这  八只  蝴蝶  ，  所  见  的  ，  只是  一  只  又  一  只  嗡嗡  嘤嘤  于  花丛  之中  的  蜜蜂  。	不见了
10	过  了  几日  ，  蝴蝶  不见  了  ；  又  过  了  数日  ，  依旧  不见  这  八只  蝴蝶  ，  #所 见#  的  ，  只是  一  只  又  一  只  嗡嗡  嘤嘤  于  花丛  之中  的  蜜蜂  。	所见
11	我  当时  想  ，  这  八只  黑  的  白  的  、  在  翅  上  又  点缀  着  白  的  黑  的  #点 点#  的  蝴蝶  ，  若  能  拼凑  相对  ，  黑白  组合  ，  就  极  似  有  黑  有  白  ，  白  中  有  黑  ，  黑  中  有  白  的  阴阳  和谐  的  太极图  了  。	点点
12	两对  白  的  蝴蝶  ，  其  白  的  翅翼  边缘  ，  见  有  黑  的  痣  #点 缀#  染  ，  似  白  绸  上  名  笔  点染  的  墨迹  ；  两对  黑  的  蝴蝶  ，  黑  的  翅翼  上  却  洒  了  些  白色  的  小  点  ，  似  黑  玉  上  萌  出  的  小  珍珠  。	点缀
