id	segmented_sentence	merged_word
1	１９９６年８月  ，  邢台县  遭受  百年  不遇  的  特大  洪灾  ，  山区  房屋  冲塌  ，  万亩  良田  被  毁  ，  损失  极为  惨重  ，  一  幕  幕  失学  孤儿  凄凉  的  景象  #刺 痛#  了  刘玉芬  的  心  。	刺痛
2	苏  北  地区  的  劳动  所  针对  当地  富余  劳  去  和  多  的  特点  ，  积极  开展  劳务  输出  工作  ，  有的  乡镇  对外  输出  辐射  到  全国  二十多个  大  中  城市  ，  并  做到  #跨 地区#  流动  就业  实行  证  卡  合一  管理  。	跨地区
3	起步  于  １９７８年  的  天象集团公司  ，  #下 辖#  青岛天象石墨有限公司  、  青岛普乐斯铅笔有限公司  、  青岛普乐斯文具配件有限公司  、  青岛普乐斯纸制品有限公司  等  ４家  合资  企业  ，  是  集  石墨  、  铅笔  、  铅芯  、  包装  等  生产  、  研制  、  开发  于  一体  的  国家  大型  二档  企业  。	下辖
4	当  大家  在  同一  起跑线  上  平等  竞争  的  时候  ，  国企  和  #民 企#  之间  互相  学习  ，  互相  补充  ，  互相  提高  就  显得  格外  重要  。	民企
5	人们  喜欢  把  国企  比作  “  老虎  ”  ，  把  #民 企#  比作  “  猴子  ”  。	民企
6	织布  车间  购  进  棉纱  ，  将  坯布  卖给  #制 衣#  车间  ，  制  衣  车间  付给  漂染  车间  加工  费  …  …  各  车间  实行  独立核算  ，  自负盈亏  。	制衣
7	织布  车间  购  进  棉纱  ，  将  坯布  卖给  制  衣  车间  ，  #制 衣#  车间  付给  漂染  车间  加工  费  …  …  各  车间  实行  独立核算  ，  自负盈亏  。	制衣
8	我  把  它  归纳  为  ５个  调整  ：  一  是  组织  结构  调整  ，  企业  从  几个  人  说了算  到  大家  共同  参与  决策  ，  相互  监督  制约  ；  二  是  产业  产品  结构  调整  ；  三  是  资本  结构  调整  ，  企业  从  单一  的  乡镇  资本  结构  到  拥有  企业  集体  资本  、  乡镇  集体  资本  、  社会  法人  资本  、  职工  个人  资本  、  社会  自然人  资本  和  外资  等  多元  、  混合  型  资本  结构  ，  实现  了  从  外行  决策  到  内行  决策  ，  从  行政  式  决策  到  为  资本  增值  转变  ；  四  是  市场  结构  调整  ，  使  集团  在  市场  建设  上  从  国内  市场  到  国内  国外  统一  的  大  市场  结构  ；  五  是  人员  结构  调整  ，  通过  内  育  外引  ，  淘汰  提高  ，  完成  了  从  “  凭  体力  赚  小钱  ”  到  “  凭  智慧  #赚 大钱#  ”  的  转变  。	赚大钱
9	又  讯  ２８日  下午  ，  印外交部  发言人  曾  发表  一  份  正式  声明  称  ，  巴基斯坦  外  秘  ２８日  凌晨  召见  印  驻  巴  高级  专员  ，  提出  关于  印  方  准备  袭击  巴基斯坦  #核 设施#  问题  。	核设施
10	巴基斯坦  这些  核试验  是  在  当地  时间  ２８日  下午３时３０分  在  #西南 部#  的  俾路支省  查盖  地区  进行  的  。	西南部
11	在  东马来西亚  的  沙捞越州  ，  由于  烟雾  浓重  ，  一  名  母亲  被迫  戴上  口罩  ，  并且  用  手绢  #捂 住#  孩子  的  脸  。	捂住
12	居住  在  悉尼  以南  郊区  的  一  位  父亲  在  大火  来临  前  无奈  #地 带#  着  他  的  三个  孩子  弃  家  而  逃  。	地带
13	３  、  民宅  的  失火  使  人们  在  #顷刻 间#  便  失去  了  安身  的  场所  。	顷刻间
14	１  、  日本  奈良东大寺  ５月２０日  发生  大火  ，  烧毁  了  东大寺戒坛院  千手堂  １７０多平方米  的  #木 质#  结构  的  建筑  。	木质
15	今天  ，  在  昔日  荒无人烟  的  “  大理石村  ”  ，  已  有  几十家  外国  企业  安家落户  ，  其中  有  俄罗斯  的  蓄电池  厂  ，  土耳其  的  吹  塑  厂  ，  韩国  的  茶叶  #分 装#  厂  等  。	分装
16	记者  不假思索  地  答  道  ，  外国  企业  不仅  能  带来  资金  ，  安排  就业  ，  更  重要  的  是  ，  它  #还 给#  我们  带来  先进  的  科技  和  现代  管理  经验  。	还给
17	在  介绍  经济区  概况  时  ，  他  的  言语  间  透  出  几分  自豪  ，  “  我们  这儿  是  #前 苏联#  地区  ‘  唯一  符合  国际标准  ’  的  自由  经济区  ，  这  可是  俄罗斯  等  国  专家  参观  后  的  评价  ”  。	前苏联
18	要  这些  武装  组织  交出  武器  并非  #易 事#  。	易事
19	一个  自治  和  权力  分享  的  北爱地方议会  的  建立  ，  无疑  是  北爱  在  现有  条件  下  #所 能#  寻求  的  比较  合理  的  政治  架构  。	所能
20	从  和平  协议  的  内容  上  看  ，  它  既  没有  满足  #共和 派#  要求  与  爱尔兰  统一  的  愿望  ，  也  没有  满足  联合  派  提出  的  首先  和  立即  解除  准  军事  组织  武装  的  要求  ，  然而  两派  却  终于  就此  达成  妥协  ，  其  共同  利益  何在  ？	共和派
21	北约军事委员会  主席  克劳斯·瑙曼  ２６日  说  ，  北约  正在  研究  在  南联盟  科索沃  地区  “  采取  #预防 性#  措施  ”  的  可能性  。	预防性
22	英国  的  年轻人  也  加入  了  老兵  的  行列  ，  ２９岁  的  克里布  说  ，  “  昔日  的  暴行  被  今天  的  日本  #汽车 厂#  掩盖  了  ”  。	汽车厂
23	在  #路 旁#  观看  的  人群  中  ，  有人  用  手指  竖起  象征  胜利  的  Ｖ  字  ，  还有  人  举起  一  只  染  成  红色  的  手套  ，  象征  当年  日本  侵略者  手  上  沾  有  英国  士兵  的  鲜血  。	路旁
24	马车  和  仪仗  队伍  缓缓  走过  时  ，  愤怒  的  老兵  们  一齐  转  #过 身#  去  ，  背向  来访  的  日本  天皇  ，  以示  抗议  。	过身
25	通常  是  敞  篷  的  四  轮  马车  加  了  #顶 盖#  ，  窗  玻璃  也  摇  了  上去  。	顶盖
26	通常  是  敞  篷  的  四  轮  马车  加  了  顶  盖  ，  #窗 玻璃#  也  摇  了  上去  。	窗玻璃
27	在  等候  着  的  人群  中  ，  身着  戎装  、  #胸 前#  佩戴  着  荣誉  勋章  、  高举  着  标语  和  旗帜  的  上千名  老兵  们  格外  引人注目  。	胸前
28	但  意大利  司法  界  以及  事故  死难者  家属  等  一直  要求  应  由  意大利  司法部  #门 对#  他们  进行  审判  。	门对
29	米耶  是  在  为期  一天  的  联合国  “  非洲  #维 和#  训练  战略  讨论会  ”  上  讲  这  番  话  的  。	维和
30	叶利钦  同时  免去  #前 总理#  切尔诺梅尔金  的  安全会议  常委  职务  ，  免去  前  副总理  丘拜斯  和  库利科夫  安全会议  委员  职务  。	前总理
31	哈塔米  总统  向  沙特  外交  大臣  表示  ，  伊朗  和  沙特  是  海湾  地区  具有  影响  的  大国  ，  两国  “  #抱 有#  坚定  、  明确  的  政治  意愿  ，  加强  两国  关系  ，  推进  两国  的  实质性  合作  ”  。	抱有
32	希望  双方  继续  加强  往来  ，  促进  #中 法#  友好  合作  关系  长期  、  稳定  地  向前  发展  。	中法
33	“  中巴  ”  司机  不在  沿线  各  #站 长#  时间  停靠  ，  也  不  强行  招揽  乘客  ；  乘客  上车  后  通常  是  先  找  座位  后  买票  ，  票  钱  由  后  向前  依次  传递  给  司机  ，  司机  则  把  车票  和  找  的  零钱  向后  依次  传递  给  乘客  。	站长
34	克马尔  的  女儿  让娜  今年  读  五年级  ，  她  所在  的  #班 上#  有  ３０多名  同学  ，  该  班  的  “  家委会  ”  由  １０名  家长  组成  。	班上
35	他  不好意思  地  解释  说  ：  “  瞧  ，  手  上  的  油漆  还  没  来得及  #洗 净#  呢  ，  我  刚  参加  完  ‘  星期六  义务劳动  ’  回来  。  ”	洗净
36	据  印度报业托拉斯  今天  报道  ，  一些  印度  科学家  正  筹划  一  场  #反 核#  运动  ，  以  阻止  印度  建设  核武库  。	反核
37	欧盟外长理事会  会议  还  制定  了  关于  欧盟  国家  武器  出口  的  “  统一  行动  准则  ”  ，  今后  欧盟  国家  在  #军 售#  问题  上  将  据此  进行  协调  和  磋商  ，  力求  采取  一致  立场  。	军售
38	欧盟外长理事会  会议  还  制定  了  关于  欧盟  国家  武器  出口  的  “  统一  行动  准则  ”  ，  今后  欧盟  国家  在  军  售  问题  #上 将#  据此  进行  协调  和  磋商  ，  力求  采取  一致  立场  。	上将
39	声明  指出  ，  印度  的  核试验  对  国际  和平  与  安全  、  对  禁止  核扩散  以及  世界  #核 裁军#  努力  构成  严重  威胁  。	核裁军
