id	segmented_sentence	merged_word
1	经过  两天  的  较量  ，  北京  最早  开展  短  网  培训  的  北京电信学校队  成绩  突出  ，  包揽  了  四个  年龄  组  #别 的#  全部  冠  、  亚军  。	别的
2	欧美  强队  彼此  经过  多年  的  #融 汇#  交流  ，  发展  已  越来越  全面  。	融汇
3	日本队  #赢 球#  主要  靠  三分球  和  快攻  ，  对  此  中国队  了如指掌  。	赢球
4	亚洲  篮球  一向  以  “  快  、  灵  、  准  ”  著称  ，  要是  #没 了#  这些  长处  ，  同  身强体壮  的  欧美  球队  硬拼  ，  更  不在  一个  水平线  上  。	没了
5	３周  来  ，  他  本人  也  拿  #不 定#  主意  ，  在  巴西  多次  训练  ，  都  未能  得出  有利于  参战  的  结论  ，  这  促使  他  最终  放弃  比赛  。	不定
6	自  ５月６日  在  里约州  的  一次  比赛  中  大腿  肌肉  被  #拉 伤#  后  ，  ３２岁  的  罗马里奥  能否  出战  法国  始终  是  此间  足球  界  、  新闻界  关注  的  焦点  。	拉伤
7	本报  巴黎  ６月２日  电  记者  王芳  报道  ：  ３２００名  法航  飞行员  的  罢工  进入  第二天  ，  目前  #尚 无#  任何  松动  的  迹象  。	尚无
8	前锋  #线 上#  的  德约卡夫  在  对  摩洛哥  一  役  中  作为  替补  队员  ，  踢  进  了  关键  的  一  球  ，  使  人们  有  理由  对  他  寄予  厚望  。	线上
9	赛  前  ，  法国队  专门  演练  整体  配合  ，  结果  以  １∶０  #小 胜#  比利时  、  ２∶２  平  摩洛哥  。	小胜
10	马罗尼  今年  ２３岁  ，  是  女子  来回  横渡  英吉利海峡  和  #泳 池#  长  游  ２４小时  世界纪录  保持  者  。	泳池
11	由于  墨西哥  到  古巴  海域  多  鲨鱼  和  水母  ，  马罗尼  基本上  是  在  挂  在  船  边  的  一个  特制  的  防护  网  #中 游#  完  全程  的  。	中游
12	引入  竞争  机制  添  活力  ：  有的  列出  “  篮球  星座  #排行 榜#  ”  ，  有的  挂  起  “  百公里  长跑  动态  显示  图  ”  …  …  这些  做法  激发  了  官兵  的  参与  热情  。	排行榜
13	引入  竞争  机制  添  活力  ：  有的  列出  “  篮球  星座  排行  榜  ”  ，  有的  #挂 起#  “  百公里  长跑  动态  显示  图  ”  …  …  这些  做法  激发  了  官兵  的  参与  热情  。	挂起
14	他们  的  “  逼  #上 台#  ，  激  上  场  ”  和  让  “  小  能人  滚雪球  ”  堪称  妙  招  。	上台
15	他们  的  “  逼  上  台  ，  激  #上 场#  ”  和  让  “  小  能人  滚雪球  ”  堪称  妙  招  。	上场
16	他们  的  “  逼  上  台  ，  激  上  场  ”  和  让  “  小  能人  滚雪球  ”  堪称  #妙 招#  。	妙招
17	新闻记者  在  未来  一个半月  中  发挥  的  影响  #无 可#  估量  。	无可
18	这  一  项目  自  １９９４年  问世  ，  于  短短  的  数年  间  ，  其  内容  或  规则  已  #译 成#  １５  国  语言  ，  全球  ５０多个  国家  已  开展  此  项  运动  。	译成
19	本报  讯  在  国际  上  颇  #受 欢迎#  的  纸牌  游戏  —  —  —  “  健  智  牌  ”  ，  将  很快  走进  我国  青少年  的  生活  。	受欢迎
20	国家体育总局武术运动管理中心  主任  、  国际武联  秘书长  李杰  说  ，  散打  搏击  对抗  实际上  是  在  武术  散打  的  基础  上  吸取  拳击  、  #泰 拳#  等  运动  项目  之  特长  而  形成  的  运动  。	泰拳
21	攻击  的  方式  可以  使  世界  各国  的  散打  搏击  特长  #尽 意#  发挥  ，  不  受  拳击  不得  攻击  腹部  以下  ，  泰  拳  不能  使用  摔跤  等  限制  ，  不仅  可以  拳  打  、  脚  踢  、  摔  跌  ，  也  可以  使用  肘  、  膝  等  关节  攻击  对方  。	尽意
22	攻击  的  方式  可以  使  世界  各国  的  散打  搏击  特长  尽  意  发挥  ，  不  受  拳击  不得  攻击  腹部  以下  ，  #泰 拳#  不能  使用  摔跤  等  限制  ，  不仅  可以  拳  打  、  脚  踢  、  摔  跌  ，  也  可以  使用  肘  、  膝  等  关节  攻击  对方  。	泰拳
23	攻击  的  方式  可以  使  世界  各国  的  散打  搏击  特长  尽  意  发挥  ，  不  受  拳击  不得  攻击  腹部  以下  ，  泰  拳  不能  使用  摔跤  等  限制  ，  不仅  可以  #拳 打#  、  脚  踢  、  摔  跌  ，  也  可以  使用  肘  、  膝  等  关节  攻击  对方  。	拳打
24	攻击  的  方式  可以  使  世界  各国  的  散打  搏击  特长  尽  意  发挥  ，  不  受  拳击  不得  攻击  腹部  以下  ，  泰  拳  不能  使用  摔跤  等  限制  ，  不仅  可以  拳  打  、  脚  踢  、  #摔 跌#  ，  也  可以  使用  肘  、  膝  等  关节  攻击  对方  。	摔跌
25	尽管  #年龄 段#  越  高  的  组  别  参赛  运动员  数目  越  少  ，  但  整个  比赛  气氛  却  越来越  热烈  。	年龄段
