id	segmented_sentence	merged_word
1	然而  在  实际  中  ，  创新  有  许多  起因  和  知识  来源  ，  也  可以  在  研究  、  开发  、  #市场 化#  和  扩散  等  任何  阶段  发生  。	市场化
2	知识  创新  强调  创新  是  来自  未来  的  竞争  要求  ，  创造  #新 思想#  并  转化  为  市场  前景  广阔  、  具有  发展  潜力  的  商品  ，  为  未来  持续  增长  奠定  基础  。	新思想
3	建设  产生  并  应用  新  知识  、  #新 思想#  的  系统  比  管理  的  意义  更  重大  ，  这  关系  着  企业  的  发展  战略  和  竞争  地位  。	新思想
4	根据  国外  有关  文章  的  定义  ，  知识  创新  是  指  #新 思想#  产生  、  演化  、  交流  并  应用  到  产品  （  服务  ）  中  去  ，  以  促使  企业  获得  成功  ，  国家  经济  活力  得到  增强  ，  社会  取得  进步  。	新思想
5	面临  这  一  历史  重大  变迁  及其  带来  的  挑战  ，  国家  发展  理念  和  政策  架构  必须  具有  很  强  的  #前 瞻 性#  和  适应性  。	前瞻性
6	展望  #智能 卡#  在  中国  的  未来  ，  特纳克  充满  信心  。	智能卡
7	随着  电子商务  的  普及  ，  #智能 卡#  时代  正  向  每个  中国人  走  来  。	智能卡
8	随着  电子商务  的  普及  ，  智能  卡  时代  #正 向#  每个  中国人  走  来  。	正向
9	国家信息中心信息安全处  的  张翔  工程师  认为  ，  与  磁卡  相比  ，  #智能 卡#  的  存储  能力  和  处理  能力  提高  了  ５倍  以上  ，  所以  保密  性能  要  强  许多  ，  完全  可以  满足  电子商务  的  安全  需求  。	智能卡
10	国家信息中心信息安全处  的  张翔  工程师  认为  ，  与  磁卡  相比  ，  智能  卡  的  存储  能力  和  处理  能力  提高  了  ５倍  以上  ，  所以  保密  性能  #要 强#  许多  ，  完全  可以  满足  电子商务  的  安全  需求  。	要强
11	正是  基于  这样  的  判断  ，  这  家  世界  上  最大  的  #智能 卡#  制造商  计划  未来两年  内  在  中国  地区  追加  ３０００万美元  的  投资  ，  在  天津  和  珠海  建设  新  的  生产线  ，  使  其  生产能力  提高  到  年产  １亿张  塑料  卡  的  水平  。	智能卡
12	正是  基于  这样  的  判断  ，  这  家  世界  上  最大  的  智能  卡  制造商  计划  未来两年  #内 在#  中国  地区  追加  ３０００万美元  的  投资  ，  在  天津  和  珠海  建设  新  的  生产线  ，  使  其  生产能力  提高  到  年产  １亿张  塑料  卡  的  水平  。	内在
13	作为  提供  中国  第一张  ＧＳＭ  ／  ＳＩＭ  卡  、  第一张  银行  #智能 卡#  、  第一张  医疗  智能  卡  、  第一张  税务  智能  卡  的  公司  ，  宝嘉  深知  中国  市场  的  巨大  潜力  。	智能卡
14	作为  提供  中国  第一张  ＧＳＭ  ／  ＳＩＭ  卡  、  第一张  银行  智能  卡  、  第一张  医疗  #智能 卡#  、  第一张  税务  智能  卡  的  公司  ，  宝嘉  深知  中国  市场  的  巨大  潜力  。	智能卡
15	作为  提供  中国  第一张  ＧＳＭ  ／  ＳＩＭ  卡  、  第一张  银行  智能  卡  、  第一张  医疗  智能  卡  、  第一张  税务  #智能 卡#  的  公司  ，  宝嘉  深知  中国  市场  的  巨大  潜力  。	智能卡
16	至于  在  银行  领域  ，  中国  的  金卡  工程  将  向  ３亿  中国人  推销  ２亿张  #银行 卡#  。	银行卡
17	在  #付 费#  电话  领域  ，  仅  宝嘉公司  就  已  向  原  邮电部  提供  了  ２０００万张  预付  电话  卡  。	付费
18	在  付  费  电话  领域  ，  仅  宝嘉公司  就  已  向  原  邮电部  提供  了  ２０００万张  预付  #电话 卡#  。	电话卡
19	云南农工党  专家  赴  曲靖  讲学  本报  讯  为  帮助  基层  广大  医务  工作者  提高  医疗  理论  和  技术水平  ，  促进  当地  医疗  卫生  事业  的  发展  ，  农工党云南省委  发挥  自身  以  医  卫  界  高  中级  知识分子  为主  的  优势  ，  由  副  #主 委#  黄禾生  、  方睿才  主任医师  率领  的  讲学组  于  五月四日  到  六日  赴  曲靖  讲学  。	主委
20	他们  来自  #全 市#  区  、  县  （  市  ）  各  条  战线  、  各民主党派  ，  都是  各单位  的  学科  带头人  或  生产  经营  管理  工作  的  骨干  。	全市
21	在  民盟中央  老  一代  领导人  费孝通  、  钱伟长  的  率领  下  ，  民盟中央  为  开发  黄河  上游  #多 民族#  经济  开发区  作  了  深入  的  调研  ，  提出  了  许多  宝贵  的  建议  。	多民族
22	国有  资产  流失  罪  在  客观  上  表现  为  没有  履行  职责  或  没有  能力  履行  职责  以及  #不 正确#  履行  职责  ，  致使  公共  财产  、  国家  和  人民  的  利益  遭受  重大  损失  以及  国有  资产  流失  的  行为  。	不正确
23	致公党浙江省委会  知情  后  ，  以  《  大  搞  葬礼  ，  巨额  安置  》  为  题  向  省政协  上报  了  #一 则#  社情  民意  。	一则
24	更有甚者  ，  在  遗体  被  送往  殡仪馆  前  ，  其  家属  竟然  提出  十分  苛刻  的  抚恤  条件  ，  狮子大开口  ，  要求  巨额  安置  费  ，  否则  遗体  #不 送#  殡仪馆  。	不送
