id	segmented_sentence	merged_word
1	营销  公司  下设  面向  各省市  自治区  的  营销  处  ，  处  下设  组  ，  #分 包#  一个  省份  的  几个  区县  市场  。	分包
2	本报  讯  安徽省委  书记  卢荣景  #在 前#  不久  召开  的  全省  乡镇企业  工作会议  上  强调  ，  对  乡镇企业  必须  高看  一  眼  ，  厚爱  一  层  。	在前
3	本报  讯  安徽省委  书记  卢荣景  在  前  不久  召开  的  全省  乡镇企业  工作会议  上  强调  ，  对  乡镇企业  必须  高看  #一 眼#  ，  厚爱  一  层  。	一眼
4	本报  讯  安徽省委  书记  卢荣景  在  前  不久  召开  的  全省  乡镇企业  工作会议  上  强调  ，  对  乡镇企业  必须  高看  一  眼  ，  厚爱  #一 层#  。	一层
5	笔者  为此  简单  #算 了#  一  笔  账  ，  一个  占  地  ２０亩  的  关  停  企业  ，  如果  闲置  ３年  ，  企业  的  亏损额  会  连年  增加  ；  如果  让  农民  耕种  ３年  ，  每年  可  获得  种  粮  收益  ３万余元  ，  如果  种植  其它  经济作物  ，  经济效益  更加  可观  。	算了
6	笔者  为此  简单  算  了  一  笔  账  ，  一个  #占 地#  ２０亩  的  关  停  企业  ，  如果  闲置  ３年  ，  企业  的  亏损额  会  连年  增加  ；  如果  让  农民  耕种  ３年  ，  每年  可  获得  种  粮  收益  ３万余元  ，  如果  种植  其它  经济作物  ，  经济效益  更加  可观  。	占地
7	笔者  为此  简单  算  了  一  笔  账  ，  一个  占  地  ２０亩  的  #关 停#  企业  ，  如果  闲置  ３年  ，  企业  的  亏损额  会  连年  增加  ；  如果  让  农民  耕种  ３年  ，  每年  可  获得  种  粮  收益  ３万余元  ，  如果  种植  其它  经济作物  ，  经济效益  更加  可观  。	关停
8	对于  设  在  村  边  田头  的  乡镇企业  ，  尤其是  对于  那些  停产  多年  、  污染  严重  、  无法  救活  的  乡镇企业  ，  改制  时  可否  考虑  采取  “  退  #二 进#  一  ”  （  退出  第二产业  ，  进入  第一产业  ）  的  方法  ，  拆除  简易  的  厂房  和  设备  ，  把  征用  建  厂  的  土地  交给  或  租  给  农民  进行  农业  耕种  。	二进
9	可以  说  ，  在  改革  中  不用  政策  和  制度  作  保证  、  #不 规范#  操作  不行  ，  改革  后  不  加强  集体  “  变  现  ”  资产  的  管理  ，  不  建立  和  健全  集体  资产  管理  和  监督  机制  不行  。	不规范
10	可以  说  ，  在  改革  中  不用  政策  和  制度  作  保证  、  不  规范  操作  不行  ，  改革  后  不  加强  集体  “  #变 现#  ”  资产  的  管理  ，  不  建立  和  健全  集体  资产  管理  和  监督  机制  不行  。	变现
