id	segmented_sentence	merged_word
1	录像  画面  中  一个  男孩  举起  一个  麦  捆  ，  或是  几个  同学  过  水沟  ，  都  能  引起  教室  里  #一 阵#  阵  的  笑声  。	一阵
2	棠湖中学  体制改革  的  新  模式  和  面向  二十一世纪  办学  的  目标  吸引  了  省  内  各  县  想  在  教学  领域  有所作为  的  优秀  教师  ，  现在  棠湖中学  的  九十多名  教师  ，  是  从  各  县  一千多名  应聘  教师  #中 分#  三批  聘任  的  ，  他们  在  当地  都是  教学  领域  的  佼佼者  。	中分
3	在  棠中  ，  学生  按  微机  排队  ，  平行  #分 班#  ，  教师  力量  均衡  搭配  ；  学校  不准  留级  和  复读  ，  教师  从  一年级  开始  就  帮助  学生  补差  ，  使  每  一个  学生  都  受到  合格  和  优良  的  教育  ；  建立  科学  的  素质  教育  评价  制度  ，  不  以  高考  论  英雄  ，  以  年级  各  科  合格率  完成  情况  评价  为主  ，  升学率  只  评价  到  年级  ，  不  评价  到  班  和  教师  个人  。	分班
4	初夏  的  校园  里  ，  护卫  着  各色  鲜花  绿树  和  雕塑  喷泉  的  ，  是  盛开  着  白色  的  #栀子 花#  的  绿篱  ，  花香  远  播  。	栀子花
5	“  科教  #兴 县#  ”  的  决策  ，  使  棠湖中学  在  １９９１年  建  校  伊始  就  保证  了  高起点  。	兴县
6	文  中  还有  一点  小  差误  ，  也  顺便  #提 提#  。	提提
7	１９５０年  ，  煤渣胡同  的  会议  他  肯定  参加  了  ，  但  那时  是否  已  被  任命  为  副  总编辑  ，  我  记  #不 清#  了  。	不清
8	那时  ，  周扬  同志  正  #忙 着#  抓  文化部  的  工作  ，  没有  参加  此  会  。	忙着
9	袁水拍  同志  出国  期间  （  《  忆  》  文  错  #记 为#  林淡秋  同志  出国  ）  ，  该  版  需要  请  几位  专家  帮助  编  ，  这是  胡乔木  同志  的  意见  ，  上面  提到  的  三位  专家  人选  ，  也是  由  胡  决定  的  。	记为
10	文  中  第二段  谈到  “  建国  初期  ”  ，  作者  和  冯至  、  蒋天佐  三位  同志  曾  受  报社  约请  ，  帮助  编  过  “  人民  文艺  ”  版  ，  #此 事#  确实  无误  。	此事
