id	segmented_sentence	merged_word
1	诚然  ，  由于  内外  因素  的  阻碍  和  掣肘  ，  伊斯兰  世界  积重难返  的  诸多  问题  不可能  在  #短 时间#  内  得以  解决  。	短时间
2	他  强调  指出  ，  伊斯兰  世界  必须  调整  内部  ，  检讨  原有  立场  的  得失  ，  #以 利于#  确定  适应  时代  潮流  的  新  决策  ，  同时  要  重  塑  伊斯兰  的  形象  、  焕发  伊斯兰  的  活力  ，  逐步  消除  内部  和  外部  对  伊斯兰  的  误解  。	以利于
3	他  强调  指出  ，  伊斯兰  世界  必须  调整  内部  ，  检讨  原有  立场  的  得失  ，  以  利于  确定  适应  时代  潮流  的  新  决策  ，  同时  要  #重 塑#  伊斯兰  的  形象  、  焕发  伊斯兰  的  活力  ，  逐步  消除  内部  和  外部  对  伊斯兰  的  误解  。	重塑
4	埃及  总统  穆巴拉克  在  这次  会议  开幕式  上  发表  讲话  呼吁  ，  在  世纪之交  的  重大  历史  转折  关头  ，  伊斯兰  世界  要  实现  团结  自强  ，  就  必须  放弃  无谓  的  内部  纷争  ，  把  注意力  转移  到  制定  和  执行  发展  规划  #上 来#  ，  否则  将  很难  摆脱  长期  贫穷  落后  的  处境  。	上来
5	仅  以  在  伊斯兰  世界  居  中等  发展  水平  的  埃及  #为 例#  ，  一  项  最新  的  调查  结果  表明  ，  有  １３７０万  埃及  人  生活  在  贫困线  以下  ，  占  全国  人口  的  近  １／４  。	为例
6	目前  ，  游行  队伍  仍  与  警察  处于  胶着  状态  ，  危机  #尚 无#  化解  的  迹象  。	尚无
7	在  过去  两年  中  ，  #此 类#  游行  已  引发  多次  冲突  。	此类
8	这些  游行  者  在  靠近  天主教  居民区  的  街道  上  被  #配 有#  重型  武器  和  装甲车  的  ２０００多名  警察  设置  的  路障  阻挡  。	配有
9	按照  惯例  ，  #前 总统#  拉莫斯  任命  的  武装部队  和  国家  警察  的  最高  指挥官  在  拉莫斯  任期  届满  后  都  应  自动  辞职  。	前总统
10	为  进一步  吸引  美国  投资  ，  埃斯特拉达  在  大选  期间  派  代表  #赴 美#  ，  阐明  他  的  施政  纲领  ，  得到  美国  的  支持  ，  美国  表示  将  有  更  多  的  资金  来  菲律宾  。	赴美
11	近年来  ，  菲律宾  政府  同  国内  的  几个  #反 政府#  组织  和谈  ，  取得  重要  进展  ，  政局  趋于  稳定  。	反政府
12	声明  说  ，  以国防部  长  莫迪凯  在  会上  指出  ，  加沙  #以 巴#  军事  对抗  长  达  十几小时  ，  是  他  命令  以  军方  开放  公路  让  巴  车队  通行  ，  从而  避免  了  一  场  迫在眉睫  的  流血  冲突  ，  他  和  以  军方  其他  领导人  愿  对  此  承担  一切  责任  。	以巴
13	声明  说  ，  以国防部  长  莫迪凯  在  会上  指出  ，  加沙  以  巴  军事  对抗  #长 达#  十几小时  ，  是  他  命令  以  军方  开放  公路  让  巴  车队  通行  ，  从而  避免  了  一  场  迫在眉睫  的  流血  冲突  ，  他  和  以  军方  其他  领导人  愿  对  此  承担  一切  责任  。	长达
14	内塔尼亚胡  当天  召集  内阁  会议  ，  讨论  ２日  发生  在  加沙  地带  的  #以 军#  同  巴勒斯坦  安全  部队  军事  对抗  事宜  。	以军
15	#韩 方#  准备  在  对  这  一  事件  进行  调查  之后  再  作  进一步  反应  。	韩方
16	这是  俄罗斯  １９９０年９月  与  韩国  建交  以来  首次  驱逐  #韩 方#  外交官  。	韩方
17	俄罗斯  ４日  以  “  从事  #与 其#  外交  身份  不符  的  活动  ”  为  由  ，  驱逐  了  赵成禹  。	与其
18	宣俊英  表示  ，  俄  方  的  行为  #有 违#  外交  惯例  ，  他  要求  俄  方  对  此  进行  说明  和  道歉  。	有违
19	韩国外交通商部  #次 官#  宣俊英  ６日  上午  召见  俄罗斯驻韩国使馆  代办  ，  对  俄罗斯  ４日  驱逐  韩国驻俄使馆  参赞  赵成禹  的  举动  表示  遗憾  并  提出  强烈  抗议  。	次官
20	普雷斯科特  对  香港  回归  后  的  #中 英#  关系  发展  非常  满意  。	中英
21	就  环保  而言  ，  中国  在  国际  上  讲话  的  声音  还  可以  更  #大 一些#  。	大一些
22	普雷斯科特  不仅  是  一  位  政治家  ，  同时  也是  一  位  经济学家  ，  曾  获  牛津大学  政治经济学  证书  和  赫尔大学  经济学  和  经济  #史 学#  学位  。	史学
23	#中 英#  携手  走向  新世纪  －  －  －  英国  副  首相  普雷斯科特  访谈  录  。	中英
24	本报  平壤  ７月６日  电  记者  赵嘉鸣  报道  ：  在  朝鲜  前  国家主席  金日成  同志  逝世  ４周年  （  ７月８日  ）  之际  ，  金日成  同志  的  回忆录  《  与  世纪  #同 行#  》  （  继承  本  ）  第一部  “  抗日  革命  篇  ”  第八卷  近日  由  朝鲜劳动党出版社  出版  发行  。	同行
25	美  、  欧  、  俄  三方  虽然  对  防止  科  危机  激化  和  #向 外#  蔓延  存在  共同点  ，  都  强调  南联盟  现有  边界  不可  变更  ，  但  三方  利益  和  考虑  却  明显  不同  。	向外
26	西欧  国家  虽然  也  对  南联盟  采取  高压  政策  ，  并  在  一定  程度  上  配合  美国  利用  北约  对  南  施加  军事  压力  ，  但  总的来看  更  侧重  政治  解决  ，  #对 美#  动武  主张  态度  谨慎  。	对美
27	随着  科  危机  愈演愈烈  并  造成  重大  人员  伤亡  ，  美  又  #抛 出#  “  预防  性  外交  ”  ，  力图  通过  北约  对  南  实施  军事  打击  ，  压  南  让步  。	抛出
28	随着  科  危机  愈演愈烈  并  造成  重大  人员  伤亡  ，  美  又  抛  出  “  #预防 性#  外交  ”  ，  力图  通过  北约  对  南  实施  军事  打击  ，  压  南  让步  。	预防性
29	巴  方  领导人  应该  尽快  恢复  同  以  方  中断  #已 久#  的  直接  对话  ，  而  不要  只  去  寻求  国际  支持  。	已久
30	以色列  总理  内塔尼亚胡  当晚  就  开罗  会谈  发表  评论  说  ，  #以 巴#  和谈  停滞不前  和  以  第二  阶段  撤军  计划  迟迟  达  不  成  协议  是  巴  方  没有  按  有关  协议  和  以  方  的  要求  履行  自己  的  义务  ，  埃及  和  约旦  应该  敦促  巴  方  在  和谈  中  采取  积极  合作  态度  ，  而  不仅仅是  宣布  给予  巴勒斯坦  以  强有力  的  支持  。	以巴
31	以色列  总理  内塔尼亚胡  当晚  就  开罗  会谈  发表  评论  说  ，  以  巴  和谈  停滞不前  和  以  第二  阶段  撤军  计划  迟迟  达  #不 成#  协议  是  巴  方  没有  按  有关  协议  和  以  方  的  要求  履行  自己  的  义务  ，  埃及  和  约旦  应该  敦促  巴  方  在  和谈  中  采取  积极  合作  态度  ，  而  不仅仅是  宣布  给予  巴勒斯坦  以  强有力  的  支持  。	不成
32	目前  ，  战火  已  蔓延  到  几内亚比绍  内地  ，  #政府 军#  试图  控制  内地  的  主要  城市  。	政府军
33	本报  阿比让  ７月４日  电  记者  杨贵兰  报道  ：  几内亚比绍  #政府 军#  及其  盟军  已  于  ２日  攻克  比绍市  东北  ６０公里  处  的  交通  枢纽  重镇  曼索阿  ，  政府  军  还  试图  包围  仍  被  叛军  牢牢  控制  着  的  比绍机场  。	政府军
34	本报  阿比让  ７月４日  电  记者  杨贵兰  报道  ：  几内亚比绍  政府  军  及其  盟军  已  于  ２日  攻克  比绍市  东北  ６０公里  处  的  交通  枢纽  重镇  曼索阿  ，  #政府 军#  还  试图  包围  仍  被  叛军  牢牢  控制  着  的  比绍机场  。	政府军
35	通报  说  ，  此前  ，  俄  #反 间谍#  机构  已  查明  ，  现  已  被  拘留  的  那  名  俄外交部  工作人员  一直  根据  曹成佑  的  要求  向  其  提供  秘密  情报  ，  给  俄罗斯  的  政治  、  经济  利益  造成  了  损害  。	反间谍
36	新华社  莫斯科  ７月４日  电  俄罗斯外交部  ４日  以  韩国驻俄大使馆  参赞  曹成佑  在  俄  从事  #与 其#  外交  身份  不符  的  活动  为  由  要求  他  ３日  之内  离境  。	与其
37	近期  将  主要  致力于  保持  #德 尔 塔#  —  ４  型  核潜艇  以及  其他  装备  的  战斗  状态  。	德尔塔
38	根据  俄  安全会议  决定  ，  陆上  战略  核力量  将  由  目前  装备  的  ６种  导弹  过渡  到  单一  的  “  白杨  —  Ｍ  ”  固定  式  和  #移动 式#  洲际  弹道  导弹  。	移动式
39	俄  美  第二  阶段  削减  进攻性  战略  武器  条约  由  叶利钦  与  美国  #前 总统#  布什  于  １９９３年  签署  。	前总统
40	此次  #美 中#  安全  问题  “  第二  轨道  ”  对话  的  开通  ，  说明  双方  安全  合作  的  重要性  已  被  美  中  社会  各界  广泛  认同  。	美中
41	此次  美  中  安全  问题  “  第二  轨道  ”  对话  的  开通  ，  说明  双方  安全  合作  的  重要性  已  被  #美 中#  社会  各界  广泛  认同  。	美中
42	美  方  人士  认为  ，  #美 中#  之间  在  地区  乃至  世界  政治  、  经济  和  安全  问题  上  存在  着  越来越  多  的  共同  看法  ，  美国  愿意  看到  中国  的  稳定  和  进步  ，  也  希望  中国  能  在  世界  事务  中  发挥  更  重要  的  作用  。	美中
43	以  总理  内塔尼亚胡  表示  ，  阿拉法特  最近  关于  重新  发动  武装  起义  的  立场  是  不能  接受  的  ，  他  认为  加沙  过境  通道  事件  是  巴勒斯坦  警方  蓄意  挑衅  #所 致#  。	所致
44	作为  近  １０年  #来 访#  华  的  第一位  在  任  美国  总统  ，  克林顿  先后  访问  了  西安  、  北京  、  上海  、  桂林  和  香港  。	来访
