id	segmented_sentence	merged_word
1	“  追求  生命  质量  ”  的  他  因此  多次  #冒 死#  前往  一线  采访  ，  为  新华社  拍摄  了  上万张  珍贵  的  照片  ，  那些  图文并茂  、  才华横溢  的  文稿  着实  为  “  新闻记者  ”  这  几个  字  增光  。	冒死
2	洪水  、  大火  、  地震  、  骚乱  、  瘟疫  、  战争  …  …  唐师曾  是  新华社  第一个  装备  移动  通讯  装置  ，  不畏  #刀 剑#  现场  采访  突发  事件  的  记者  。	刀剑
3	作为  一  名  新华社  的  摄影  记者  ，  这个  落拓不羁  的  七尺  男儿  在  １０多年  的  记者  生涯  中  ，  #不 安分#  地  留下  了  一  串  令人  瞠目  的  记录  ：  １９８７年  参加  “  沿  万里长城  步行  ”  活动  ；  １９８８年  深入  秦岭  雪山  拍摄  野生  大熊猫  ；  １９９０年  在  海拔  ５０００米  以上  的  可可西里  无人  区  连续  探险  ４个月  ；  １９９１年  采访  海湾  战争  ，  是  最后  一个  撤离  伊拉克  的  中国  记者  ；  １９９１年  —  １９９３年底  ，  任  新华社中东分社  摄影  记者  ，  先后  采访  了  若干  军政  要人  ，  也是  第一个  在  以色列  公开  采访  的  中国  记者  ；  １９９５年  在  神农架  寻找  野人  ；  １９９６年  独自  驾车  环游  美国  。	不安分
4	作为  一  名  新华社  的  摄影  记者  ，  这个  落拓不羁  的  七尺  男儿  在  １０多年  的  记者  生涯  中  ，  不  安分  地  留下  了  一  串  令人  瞠目  的  记录  ：  １９８７年  参加  “  沿  万里长城  步行  ”  活动  ；  １９８８年  深入  秦岭  雪山  拍摄  野生  大熊猫  ；  １９９０年  在  海拔  ５０００米  以上  的  可可西里  #无人 区#  连续  探险  ４个月  ；  １９９１年  采访  海湾  战争  ，  是  最后  一个  撤离  伊拉克  的  中国  记者  ；  １９９１年  —  １９９３年底  ，  任  新华社中东分社  摄影  记者  ，  先后  采访  了  若干  军政  要人  ，  也是  第一个  在  以色列  公开  采访  的  中国  记者  ；  １９９５年  在  神农架  寻找  野人  ；  １９９６年  独自  驾车  环游  美国  。	无人区
5	资料信息中心  将  负责  故宫  所有  藏品  的  影像  资料  、  文字  资料  、  古  建  资料  及  其他  信息  资料  的  整理  、  储存  和  电脑  化  管理  ，  建立  文物  #总 台#  账  和  古  建  总  览  计算机  数据库  ，  逐步  实现  同  全国  各  重要  博物馆  以及  国际  网  的  信息  联网  ，  对  院  内外  提供  各种  文物  信息  服务  。	总台
6	资料信息中心  将  负责  故宫  所有  藏品  的  影像  资料  、  文字  资料  、  古  建  资料  及  其他  信息  资料  的  整理  、  储存  和  电脑  化  管理  ，  建立  文物  总  台  账  和  古  建  #总 览#  计算机  数据库  ，  逐步  实现  同  全国  各  重要  博物馆  以及  国际  网  的  信息  联网  ，  对  院  内外  提供  各种  文物  信息  服务  。	总览
7	工程  管理  过去  分散  在  六七个  单位  ，  分别  都  有  立项  、  施工  、  #外 包#  、  花钱  的  “  权力  ”  ，  形成  了  “  六  国  混战  ，  七  雄  争霸  ”  的  无序  状态  。	外包
8	#本 期#  话题  及  上  期  话题  《  孩子  还  会  哼  “  摇  到  外婆  桥  ”  吗  》  （  ５月１９日  第十一版  ）  ，  欢迎  读者  点评  ，  来信  请  寄  北京人民日报教科文部文化组  ，  邮编  １００７３３  。	本期
9	本  期  话题  及  #上 期#  话题  《  孩子  还  会  哼  “  摇  到  外婆  桥  ”  吗  》  （  ５月１９日  第十一版  ）  ，  欢迎  读者  点评  ，  来信  请  寄  北京人民日报教科文部文化组  ，  邮编  １００７３３  。	上期
10	教师  也  可以  在  #征 得#  本人  同意  的  前提  下  ，  在  班  上  只  公布  成绩  最好  的  几位  同学  的  名字  ，  分析  他们  成功  的  特点  及  原因  ，  从而  更  好  地  引导  学生  。	征得
