id	segmented_sentence	merged_word
1	它  不  像  那些  一个个  相互  孤立  的  单  科  性  的  研究所  ，  它  往往  具有  数  、  理  、  化  、  天  、  地  、  生  、  文  、  史  、  哲  、  政  、  经  、  法  等  数十个  学科  的  综合性  的  教学  和  科研  机构  ，  更  有利于  #跨 学科#  的  研究  ，  更  有利于  交叉  学科  和  边缘  学科  的  发展  ，  而  知识  创新  的  突破  则  更  多  地  是  从  这种  多  学科  的  交叉  中  实现  的  。	跨学科
2	它  不  像  那些  一个个  相互  孤立  的  单  科  性  的  研究所  ，  它  往往  具有  数  、  理  、  化  、  天  、  地  、  生  、  文  、  史  、  哲  、  政  、  经  、  法  等  数十个  学科  的  综合性  的  教学  和  科研  机构  ，  更  有利于  跨  学科  的  研究  ，  更  有利于  交叉  学科  和  边缘  学科  的  发展  ，  而  知识  创新  的  突破  则  更  多  地  是  从  这种  #多 学科#  的  交叉  中  实现  的  。	多学科
3	在  课程  设置  上  ，  学校  严格  执行  国家教委  颁布  的  课程  计划  ，  开  足  开  齐  各种  课程  ，  #不 随意#  砍  课  和  加  课时  ，  对  学生  不  按  分数  排  名次  ，  不  加班加点  ，  不  利用  课  后  、  休息  日  、  假期  组织  全班  性  的  补课  。	不随意
4	因  屋子  小  ，  每  期  两个月  的  学习班  只能  收  ４个  人  ，  费心思  不  说  ，  学杂费  收入  也  不如  自己  干  #挣 得#  多  。	挣得
5	有的  朋友  劝  她  ：  #教 会#  徒弟  饿死  师傅  。	教会
6	赵春兰  常  #听 来#  做  衣  的  妇女  感叹  ：  下岗  了  也  想  开  个  缝纫  铺  ，  就是  没  处  学  技术  ，  外出  学  又  花  不  起  那  钱  。	听来
7	赵春兰  常  听  来  做  衣  的  妇女  感叹  ：  下岗  了  也  #想 开#  个  缝纫  铺  ，  就是  没  处  学  技术  ，  外出  学  又  花  不  起  那  钱  。	想开
8	最近  ，  哈尔滨市动物园  一  改  过去  将  动物  关  在  笼  中  供  游人  观赏  的  做法  ，  而  让  专业  驯兽  师  把  部分  动物  领  #出 笼#  外  ，  与  游人  一起  “  游园  ”  ，  引起  人们  很  大  兴趣  。	出笼
9	全市  #缺 水#  ，  擦  车  费  当然  要  涨  啦  ！	缺水
10	全市  缺  水  ，  擦  #车 费#  当然  要  涨  啦  ！	车费
11	厂家  生产  的  “  均  码  ”  服装  ，  实际上  只  适合  一部分  消费者  ，  而  对  另  一部分  消费者  则  是  “  #不 均#  ”  的  。	不均
12	因为  社会  是  由  高矮  胖  瘦  、  各色  人  等  组成  的  ，  拥有  “  标准  ”  身材  的  人  可能  并不  比  #非 标准#  身材  的  人  更  多  。	非标准
13	俗话说  ：  “  鞋  不  差分  ，  衣  #不 差#  寸  。  ”	不差
14	朋友  小  徐  身高  １．７０米  ，  良好  的  生活  条件  使  她  像  只  高  成长  性  的  “  #绩 优 股#  ”  ，  从小  茁壮  成长  。	绩优股
15	买  衣服  #碰 上#  “  均  码  ”  ，  在  笔者  已  不是  第一次  ，  而  与  笔者  有  同样  “  遭遇  ”  的  人  也  不少  。	碰上
