id	segmented_sentence	merged_word
1	马克思主义  #带 给#  这个  世界  的  改造  运动  ，  是  前所未有  的  。	带给
2	三  是  马克思主义  是  一个  科学  的  体系  ，  它  是  #先 有#  科学  的  体系  ，  然后  才有  群众运动  ，  最后  才有  政权  。	先有
3	二  是  苏联  的  解体  形成  了  另一个  具体  冲击  ，  马克思  的  社会主义  学说  还  灵  #不 灵#  ？	不灵
4	历史观  问题  不管  近  现代史  、  #古代 史#  研究  都  要  讲  ，  这是  历史  研究  的  方法论  的  根据  。	古代史
5	#明 史#  研究  中  ，  争论  的  问题  还有  很多  。	明史
6	因此  ，  康熙  帝  在  亲政  后  就  采取  一系列  缓和  民族矛盾  和  阶级矛盾  的  措施  ，  并  在  其  当政  前期  基本  完成  #满 汉#  地主阶级  的  合流  ，  使  民族矛盾  不再  成为  社会  的  主要矛盾  ，  为  全国  的  大  统一  创造  了  必要  的  条件  。	满汉
7	南明  反抗  民族压迫  的  正义  斗争  ，  最后  虽然  由于  内部  的  重重  矛盾  而  告  失败  ，  但  却  使  #满 洲#  贵族  看到  汉族  人民  的  伟大  力量  ，  认识  到  如  不  取得  汉族  地主阶级  的  支持  便  无法  稳定  其  统治  。	满洲
8	#明 清#  相  争  的  局势  因而  呈现  僵持  的  状态  ，  谁  胜  谁  负  尚  在  未定  之中  ，  谁  把握  住  机遇  ，  谁  就  能够  取得  胜利  。	明清
9	明  清  #相 争#  的  局势  因而  呈现  僵持  的  状态  ，  谁  胜  谁  负  尚  在  未定  之中  ，  谁  把握  住  机遇  ，  谁  就  能够  取得  胜利  。	相争
10	南明  政权  由于  依靠  曾  被  视为  “  大逆不道  ”  的  “  流寇  ”  农民  军  余  部  和  “  海  寇  ”  郑成功  队伍  ，  实现  大  换血  ，  实力  骤增  ，  多次  挫败  了  #清 军#  的  攻势  。	清军
11	但  #清 军#  在  攻占  黄河  流域  特别是  占领  南京  后  ，  悍然  推行  圈地  、  投  充  、  缉捕  逃  人  等  一系列  恶  政  ，  并  强迫  广大  汉族  按照  满  洲  风俗  剃  发  易  制  ，  稍  遇  反抗  ，  即  滥  加  屠戮  。	清军
12	但  清  军  在  攻占  黄河  流域  特别是  占领  南京  后  ，  悍然  推行  圈地  、  投  充  、  缉捕  逃  人  等  一系列  恶  政  ，  并  强迫  广大  汉族  按照  #满 洲#  风俗  剃  发  易  制  ，  稍  遇  反抗  ，  即  滥  加  屠戮  。	满洲
13	#清 军#  紧接着  入关  占领  北京  ，  把  进攻  的  矛头  指向  农民  军  ，  南明  的  弘光  朝廷  也  力图  “  联  虏  平  寇  ”  ，  当时  的  主要  社会  矛盾  仍然  是  阶级矛盾  。	清军
14	#清 军#  入关  及其  进行  的  战争  是  统一  战争  ，  应  予以  肯定  。	清军
