id	segmented_sentence	merged_word
1	碑文  果然  记载  有  西汉  王莽  居摄二年  居摄二年  ，  汉中  郡  吏  城固  人  唐公房  修道  成仙  ，  #服 食#  真人  李八百  丹  药  后  ，  携  妻子  儿女  房舍  田产  白日  升天  的  事  。	服食
2	碑文  果然  记载  有  西汉  王莽  居摄二年  居摄二年  ，  汉中  郡  吏  城固  人  唐公房  修道  成仙  ，  服  食  真人  李八百  #丹 药#  后  ，  携  妻子  儿女  房舍  田产  白日  升天  的  事  。	丹药
3	那时  的  碑林  该  称  碑  冢  才是  ，  或  有  仆  倒  跌落  廊  下  甚至  俯伏  埋  #入 土#  中  者  。	入土
4	#小 镇#  土  巷  内  藏  一  所  小学校  ，  门额  大  书  “  唐仙馆小学  ”  五个  字  。	小镇
5	往  上  寻  探  ，  暗  泉  陡  涧  ，  泠泠  作响  ，  夹  岸  高山  ，  皆  生  寒  树  ，  源头  是  听  #得 着#  看  不  见  的  。	得着
6	往  上  寻  探  ，  暗  泉  陡  涧  ，  泠泠  作响  ，  夹  岸  高山  ，  皆  生  寒  树  ，  源头  是  听  得  着  #看 不 见#  的  。	看不见
7	这  条  河  ，  当  它  还  在  山  里  盘桓  时  ，  几乎  连  个  名  也  没有  ，  完全  野  #山 野#  水  风景  ，  真  可谓  “  横  柯  上  蔽  ，  在  昼  犹  昏  ，  疏  条  交映  ，  有时  见  日  ”  。	山野
8	我  现在  八十八岁  ，  明年  就  进入  八十九岁  了  ，  耳聋  ，  不能  听  电话  ；  #双 腿#  无力  ，  行动  不便  ；  糖尿病  严重  ，  多年  不  参加  社会活动  了  。	双腿
9	这  本  画册  的  精品  不少  ，  我  特别  喜欢  的  有  《  抖擞  》  、  《  没  骨  》  、  《  辛弃疾  #词 意#  》  、  《  弯弓  图  》  、  《  间  路  》  等等  ；  当然  最好  的  一  幅  是  《  好  后生  》  ，  各种  不同  的  奔  马  ，  各种  不同  的  骑马  人  ，  马  很  妙  ，  人  更  精彩  ，  过去  我  只  欣赏  黄胄  同志  的  牧人  与  马  ，  现在  我  才  知道  黄胄  之外  还有  一个  华克雄  ！	词意
10	这  本  画册  的  精品  不少  ，  我  特别  喜欢  的  有  《  抖擞  》  、  《  没  骨  》  、  《  辛弃疾  词  意  》  、  《  弯弓  图  》  、  《  间  路  》  等等  ；  当然  最好  的  一  幅  是  《  好  后生  》  ，  各种  不同  的  #奔 马#  ，  各种  不同  的  骑马  人  ，  马  很  妙  ，  人  更  精彩  ，  过去  我  只  欣赏  黄胄  同志  的  牧人  与  马  ，  现在  我  才  知道  黄胄  之外  还有  一个  华克雄  ！	奔马
