id	segmented_sentence	merged_word
1	卞德培  虽然  高中  毕业  #后 进#  了  上海  一家  银行  当  练习生  ，  但  仍然  喜爱  天文学  。	后进
2	李元  与  卞德培  #初 识#  于  １９４７年  。	初识
3	普及  科学技术  知识  、  科学  精神  和  科学  方法  ，  不仅仅是  为数不多  的  科普  作家  的  任务  ，  我们  还  希望  广大  科技  工作者  都  来  参与  ，  把  国内外  科学技术  的  新  知识  、  #新 思想#  、  新  成就  、  新  方法  介绍  给  群众  。	新思想
4	这是  我国  血管  外科  学界  所  举办  的  规模  较大  的  一次  国际性  学术  交流  大会  ，  它  将  对  我国  血管  #外科 学#  的  发展  产生  深远  的  影响  。	外科学
5	化学系  教授  张俐娜  利用  农作物  的  再生  资源  ，  研制  出  可  降解  农用  地膜  ，  现  已  在  孝感  #中 试#  成功  并  将  建立  原料  和  生产  基地  ，  届时  湖北省  将  成为  可  降解  膜  研究  生产  中心  。	中试
6	该  校  生命科学院  教授  朱英国  培育  的  “  光敏  核  #不 育#  水稻  ”  、  “  珞  珈  粘  ”  、  “  马  协  ６３  ”  等  优质  水稻  新  品种  ，  在  孝感  、  随州  、  仙桃  等  地  累计  推广  ３３万多公顷  ，  米  质  好  、  产量  高  、  抗病  力  强  ，  被  湖北省  列为  重点  推广  计划  。	不育
7	一批  又  一批  优秀  人才  在  “  科技  强  军  ”  旗帜  下  来到  卫生装备研究所  ，  他们  用  青春  、  汗水  、  智慧  乃至  生命  换  来  了  我军  卫生  装备  的  快速  发展  ，  使  我军  的  卫生  装备  研究  先后  经历  了  从  包扎  带  、  #急救 箱#  等  人  背  、  马  驮  的  携  运行  装备  ，  到  以  卫生  技术  系列  车辆  为  骨干  的  机动  卫生  装备  ，  再  到  野战  机动  医院  的  发展  阶段  。	急救箱
8	它  由  手术  、  急救  、  Ｘ  线  、  检验  、  药械  供应  、  技术  保障  、  指挥  通信  等  多种  #方 舱#  组成  ，  可  在  任何  野战  条件  下  ，  运用  陆地  、  海上  等  多种  运输  方式  实施  转移  、  布置  ，  并  在  数小时  内  即可  展开  一个  拥有  上百张  床位  的  战地  医院  。	方舱
9	这  一  野战  机动  医疗  系统  ，  使  我军  首次  实现  了  军事  医疗  装备  的  #模块 化#  和  系统化  。	模块化
10	本报  讯  一种  由  “  集装箱  ”  式  的  医疗  #方 舱#  组合  而  成  的  大型  野战  机动  医疗  系统  ，  最近  在  军事  医学  科学院  卫生装备研究所  问世  。	方舱
11	作为  知识产权  保护  成果  ，  “  康  #莱 特#  ”  已  获  中国  、  美国  、  俄罗斯  、  菲律宾  等  国  的  专利  证书  。	莱特
12	“  康  #莱 特#  ”  的  研制  成功  显示  了  传统  中药  在  肿瘤  领域  的  治疗  地位  和  水平  。	莱特
13	１９９７年８月  ，  卫生部  正式  批准  “  康  #莱 特#  ”  生产  上市  ，  成为  卫生部  实施  新药  审评  制度  以来  第一个  批准  生产  的  输液  型  的  恶性肿瘤  治疗  药  。	莱特
14	由  ３００多名  医学  专家  协力  攻关  的  “  康  #莱 特#  ”  注射  液  是  国家中医药管理局  “  七五  ”  首批  重点  攻关  课题  和  “  八五  ”  延续  课题  。	莱特
15	据  卫生部  临床  药理  基地  多  家  医院  临床  试验  ，  “  康  #莱 特#  ”  注射  液  对  肺癌  、  肝癌  、  胃癌  等  恶性肿瘤  均  有  良好  的  治疗  作用  。	莱特
16	抗癌  作用  类似  化疗  药  ，  能  直接  抑  杀  癌细胞  和  抗癌  细胞  转移  ，  同时  能  整体  #性 地#  提高  机体  免疫  功能  ，  保护  正常  组织  细胞  功效  。	性地
17	“  康  #莱 特#  ”  注射  液  课题  组  历时  ２０年  ，  运用  现代  国际  尖端  制剂  工艺  研制  成  可  供  动脉  、  静脉  大  剂量  输  注  的  “  康  莱  特  ”  注射  液  。	莱特
18	“  康  莱  特  ”  注射  液  课题  组  历时  ２０年  ，  运用  现代  国际  尖端  制剂  工艺  研制  成  可  供  动脉  、  静脉  大  剂量  #输 注#  的  “  康  莱  特  ”  注射  液  。	输注
19	“  康  莱  特  ”  注射  液  课题  组  历时  ２０年  ，  运用  现代  国际  尖端  制剂  工艺  研制  成  可  供  动脉  、  静脉  大  剂量  输  注  的  “  康  #莱 特#  ”  注射  液  。	莱特
20	我国  中药  抗癌  研究  获  重大  突破  ：  双向  #广 谱#  抗癌  药  “  康  莱  特  ”  注射  液  显著  提高  临床  疗效  。	广谱
21	我国  中药  抗癌  研究  获  重大  突破  ：  双向  广  谱  抗癌  药  “  康  #莱 特#  ”  注射  液  显著  提高  临床  疗效  。	莱特
22	手法  #到 时#  也  便  得  气  ，  酸  麻  胀  应  针  而  至  。	到时
23	手法  到  时  也  便  #得 气#  ，  酸  麻  胀  应  针  而  至  。	得气
24	#人 称#  他  有  四  快  ，  即  ：  进针  快  、  手法  快  、  得  气  快  、  收效  快  。	人称
25	人  称  他  有  四  快  ，  即  ：  进针  快  、  手法  快  、  #得 气#  快  、  收效  快  。	得气
26	他  还  写  了  这么  四句  歌谣  ：  “  一  针  一  穴  术  者  善用  均  治病  ，  百  药  千  方  #医 家#  达  变  皆  疗  疾  ”  ，  “  沉疴  堪  求教  ，  疾  家  可  为  师  ”  。	医家
27	他  还  写  了  这么  四句  歌谣  ：  “  一  针  一  穴  术  者  善用  均  治病  ，  百  药  千  方  医  家  达  变  皆  疗  疾  ”  ，  “  沉疴  堪  求教  ，  疾  家  可  #为 师#  ”  。	为师
28	#借 着#  这  一瞬间  的  冲击力  ，  使  疾病  缓解  ，  减轻  ，  疼痛  消失  。	借着
29	探索  这些  穴位  的  奥秘  ，  亲身  体验  针刺  的  感受  ，  以  临床  为  对照  ，  他  总结  #出 手#  三  针  和  足  三  针  的  疗法  ，  浓缩  了  １９６个  穴位  。	出手
30	一  位  患者  脖子  僵  痛  ，  脸  扭  向  一侧  ，  痛苦  难忍  ，  一个月  来  多方  求  治  收效  #甚 微#  。	甚微
31	目睹  治疗  现场  ，  果然  出现  奇迹  ：  那些  进门  #面 带#  痛苦  状  的  患者  ，  经过  张显臣  十几秒钟  的  扎针  ，  疼痛  即  消失  。	面带
32	在  人民日报医院专家门诊室  ，  不少  长期  不  愈  的  腰腿  痛  和  三叉神经  痛  患者  正  等待  #着 手#  持  银针  、  满  头  银发  的  张显臣  大夫  来  治疗  。	着手
33	在  助学  大会  上  ，  受助  学生  代表  向  全市  下岗  职工  子女  发出  倡议  ，  号召  大家  共同  树立  “  #三 自#  ”  信念  ，  理解  父母  、  体谅  父母  ，  努力  成为  一  名  高  素质  的  跨世纪  人才  。	三自
34	扎曲  的  海拔  高度  仅  有  ２１００多米  ，  加之  这里  四季  有  大量  的  植物  生成  氧气  ，  内地  人  #到 此#  一般  不会  发生  高山  缺氧  反应  。	到此
35	在  这里  ，  还  可以  远眺  喜马拉雅山  东部  最高峰  ７７８２米  的  南迦巴瓦峰  #顶 部#  ，  以及  与  它  相对  的  ７２３４米  的  加拉白垒峰  。	顶部
36	如果  谁  想  #一 睹#  世界  第一  大  峡谷  —  —  —  雅鲁藏布江大峡谷  的  风采  ，  最佳  选择  点  便是  雅鲁藏布江大峡谷  呈  Ｕ  字  形  大  拐弯  的  顶端  —  —  —  扎曲  。	一睹
37	如果  谁  想  一  睹  世界  第一  #大 峡谷#  —  —  —  雅鲁藏布江大峡谷  的  风采  ，  最佳  选择  点  便是  雅鲁藏布江大峡谷  呈  Ｕ  字  形  大  拐弯  的  顶端  —  —  —  扎曲  。	大峡谷
38	如果  谁  想  一  睹  世界  第一  大  峡谷  —  —  —  雅鲁藏布江大峡谷  的  风采  ，  最佳  选择  点  便是  雅鲁藏布江大峡谷  呈  Ｕ  #字 形#  大  拐弯  的  顶端  —  —  —  扎曲  。	字形
39	荣获  杰出  贡献  奖  的  三个  科技  项目  是  ：  河南省  银杏  早  实  丰产  栽培  技术  的  研究  、  湖南省  #反 季节#  蔬菜  基地  技术  开发  和  江西省  永新县  蚕桑  产业  工程  开发  。	反季节
40	希望  市民  掌握  止血  包扎  、  骨折  固定  、  #心 肺#  复苏  和  徒手  搬运  伤员  的  技术  。	心肺
41	可溶性  纤维  就  像  小  海绵  一样  ，  能  吸收  胆固醇  ，  并  把  过量  的  胆固醇  排出  #体 外#  ，  从而  降低  心脏病  发病率  。	体外
42	#他 用#  沼  液  拌  普通  饲料  喂  猪  ，  效果  很  好  。	他用
43	在  温室  的  一端  ，  地下  建  沼气池  ，  地上  将  猪圈  和  厕所  配套  改造  ，  用  水  将  人畜  粪便  和  植物  茎  叶  等  废物  #冲 入#  沼气池  厌氧  发酵  ，  产生  沼气  ，  沼气  供  农户  照明  、  做饭  和  取暖  等  ；  沼  液  可  喂  猪  、  叶  喷  作物  ；  沼  渣  还  田  培  肥  地  力  。	冲入
44	在  温室  的  一端  ，  地下  建  沼气池  ，  地上  将  猪圈  和  厕所  配套  改造  ，  用  水  将  人畜  粪便  和  植物  茎  叶  等  废物  冲  入  沼气池  厌氧  发酵  ，  产生  沼气  ，  沼气  供  农户  照明  、  做饭  和  取暖  等  ；  沼  液  可  喂  猪  、  叶  喷  作物  ；  沼  渣  还  田  培  肥  #地 力#  。	地力
45	本报  兰州  ５月１０日  电  记者  陈伟光  报道  ：  甘肃省  渭源县  农村  把  日光  温室  、  沼气池  、  #暖 棚#  养  畜禽  、  改  厕  、  节水  灌溉  等  新技术  有机  地  结合  起来  ，  形成  了  “  五  位  一体  ”  高效  生态  农业  模式  。	暖棚
46	１９９６年  ，  曹县计划生育委员会  用  人口  经济学  做好  本职工作  的  经验  被  #载 入#  《  １９９６年  中国  计划生育  年鉴  》  大型  史册  。	载入
47	于是  ，  １９９２年  ，  “  坚持  两种  生产  一起  抓  、  两个  文明  一起  建  ”  的  思路  出台  了  ，  县委  、  县政府  在  全县  响亮  提出  了  “  肩  挑  棉花  百万担  ，  一年  #跳 出#  计生  落后  圈  ，  工农业  生产  大  发展  ，  人均收入  五百三  ”  的  奋斗  目标  。	跳出
48	该  书  博采  国内外  同行  学者  的  学科  前沿  性  成果  ，  为  创建  和  完善  具有  中国  特色  产业  经济学  学科  体系  进行  了  #开拓 性#  的  工作  。	开拓性
49	然而  到  去年  ，  消费  的  拉动  作用  #陡 跌#  为  百分之三十四点四  ，  是  九十年代  以来  最低  的  。	陡跌
50	当前  ，  各级  干部  面临  的  领导  任务  具有  前所未有  的  复杂性  、  #艰巨 性#  。	艰巨性
