id	segmented_sentence	merged_word
1	胡锦涛  代表  党中央  、  国务院  向  使馆  和  #中 资#  机构  的  同志  们  致以  亲切  的  问候  ，  并  向  大家  介绍  了  国内  的  形势  。	中资
2	我  愿  郑重  地  告诉  各位  朋友  和  日本  人民  ，  中国  即使  将来  发达  起来  了  ，  仍  将  与  世界  各国  平等  #相 待#  ，  友好  相处  ，  决不  称霸  。	相待
3	关于  中国  的  情况  ，  胡锦涛  说  ，  近代  １００多年  间  ，  中国  #屡 遭#  外来  侵略  。	屡遭
4	班长  苏斯洛夫  告诉  记者  ，  在  核电站  工作  ，  对  专业  水平  和  责任心  都  有  很  高  的  要求  ，  现在  的  工作人员  大部分  是  在  发生  核爆炸  事故  后  ，  从  #原 苏联#  各地  抽调  来  的  ，  其中  女性  占  ４３％  。	原苏联
5	在  #穿 上#  白色  长衫  、  换  上  套鞋  、  戴  好  安全帽  后  ，  我们  沿着  一  条  数百米  长廊  径直  来到  ３号  机组  控制室  。	穿上
6	这  场  灾难  无论  是  其  规模  ，  还是  后果  ，  都  #称 得 上#  是  世纪  性  悲剧  。	称得上
7	此间  分析  人士  认为  ，  这  场  争执  #牵涉 到#  俄  美  等  大国  在  波海  地区  的  较量  ，  关系到  今后  该  地区  的  和平  与  合作  和  欧洲  安全  格局  的  形成  ，  值得  关注  。	牵涉到
8	就  在  佩尔松  访问  里加  的  当天  ，  拉  政府  宣布  ，  将  根据  欧安组织  的  提议  修改  国籍法  ，  放宽  对  在  拉  俄  #族 人#  的  入籍  要求  ，  以  使  拉脱维亚  的  立法  符合  国际标准  ，  为  今后  加入  欧盟  作  准备  。	族人
9	欧安组织  日前  也  #派 员#  前往  里加  进行  协调  。	派员
10	芬兰《赫尔辛基新闻》报  的  评论  说  ，  这是  俄  拉  出现  争执  后  首位  欧盟  国家  领导人  #到 访#  ，  表示  了  欧盟  对  拉脱维亚  的  支持  。	到访
