id	segmented_sentence	merged_word
1	现代  足球  比赛  对  球员  的  综合  素质  要求  越来越  高  ，  可以  看到  ，  凡是  强队  #中 都#  有  几个  出类拔萃  的  领军  人物  。	中都
2	亚洲  球员  最大  的  问题  是  缺乏  国际  比赛  经验  ，  对  现代  足球  的  理论  知  之  甚  少  或  仅  #学 到#  一些  皮毛  ，  在  亚洲  足球  圈子  里  称王称霸  而  使  他们  产生  了  某  种  虚幻  的  满足  感  。	学到
3	亚洲  球员  最大  的  问题  是  缺乏  国际  比赛  经验  ，  对  现代  足球  的  理论  知  之  甚  少  或  仅  学  到  一些  皮毛  ，  在  亚洲  足球  圈子  里  称王称霸  而  使  他们  产生  了  #某 种#  虚幻  的  满足  感  。	某种
4	亚洲  球员  最大  的  问题  是  缺乏  国际  比赛  经验  ，  对  现代  足球  的  理论  知  之  甚  少  或  仅  学  到  一些  皮毛  ，  在  亚洲  足球  圈子  里  称王称霸  而  使  他们  产生  了  某  种  虚幻  的  #满足 感#  。	满足感
5	他们  代表  了  目前  亚洲  足坛  的  最高  水平  ，  除  伊朗队  ２∶１  胜  美国队  外  ，  其余  各  队  输  多  平  少  ，  尤  以  韩国队  ０∶５  负  于  荷兰队  ，  沙特队  ０∶４  #输 给#  法国队  而  令人  难堪  。	输给
6	于  １９８９年  举行  的  首届  莱  德  赛  横贯  新西兰  的  #南 岛#  ，  全程  ４００英里  。	南岛
7	所有  的  参赛  队  #自 带#  食品  和  饮料  ，  参赛  者  都  只能  借助  于  非  机动  动力  ，  最多  只能  使用  像  山地  车  、  独木舟  和  海上  皮划艇  这样  较为  现代  的  工具  。	自带
8	所有  的  参赛  队  自  带  食品  和  饮料  ，  #参赛 者#  都  只能  借助  于  非  机动  动力  ，  最多  只能  使用  像  山地  车  、  独木舟  和  海上  皮划艇  这样  较为  现代  的  工具  。	参赛者
9	所有  的  参赛  队  自  带  食品  和  饮料  ，  参赛  者  都  只能  借助  于  非  机动  动力  ，  最多  只能  使用  像  #山地 车#  、  独木舟  和  海上  皮划艇  这样  较为  现代  的  工具  。	山地车
10	这时  ，  菲西  突发奇想  ：  如果  将  这  项  赛事  #带 上#  陆地  ，  又  将  如何  ？	带上
11	#谈 起#  它  的  起源  ，  也许  会  出乎  人们  的  意料  ，  它  是  从  一次  帆船  赛  开始  的  。	谈起
12	荷兰队  的  教练  则  把  ２０年  前  的  #一 战#  称为  “  过去  的  事  ”  ，  说  “  星期六  的  比赛  是  另外  一回事  ，  两者  不能  相比  ”  。	一战
13	１９７８年  世界杯  赛  ，  阿根廷队  在  延长  #期 中#  胜  了  荷兰队  ，  获得  冠军  。	期中
14	不过  ，  从  #胜 率#  而言  ，  人们  看好  的  仍是  德国队  。	胜率
15	能  在  这种  最高  级别  比赛  中  走  到底  的  队  ，  必须  有  韧性  、  #有 毅力#  ，  而  通过  对  南斯拉夫队  先  两  球  落后  最终  以  ２∶２  战  平  、  对  墨西哥队  反败为胜  的  战  例  ，  可以  看到  德国队  正是  这样  的  队伍  。	有毅力
16	齐达内  的  复出  是  个  好消息  ，  但  年轻  得分手  亨利  能否  上场  还要  #看 医生#  今天  的  结论  。	看医生
17	#在 后#  场  无  大  虞  的  局面  下  打  得  这么  费劲  ，  遇到  有  维埃里  、  皮埃罗  的  意大利队  ，  攻势  还  能  这么  猛  吗  ？	在后
18	雅凯  带  的  这  #支 队#  １９９４年２月１６日  第一次  比赛  ，  就  以  １∶０  小  胜  意大利队  。	支队
19	雅凯  带  的  这  支  队  １９９４年２月１６日  第一次  比赛  ，  就  以  １∶０  #小 胜#  意大利队  。	小胜
