id	segmented_sentence	merged_word
1	也许  是  因为  好奇  抑或  是  考验  自己  的  #定 力#  ，  但  她  无法  抗拒  毒  魔  ，  终  因  过量  吸毒  而  身亡  。	定力
2	有的  说  ，  骨头  像  被  劈开  一样  ，  从  #外 向#  里  穿透  你  的  肌肉  和  皮肤  。	外向
3	我们  还要  赶  ２００多公里  的  路  ，  只好  与  这些  热情  的  球迷  们  握手  告别  ，  暮色  中  ，  车  开  出去  好  远  ，  还  能  看到  他们  站  在  #中餐 馆#  门前  挥舞  着  桔  黄色  的  旗子  ，  晚风  中  ，  隐隐约约  听到  他们  在  喊  ：  “  Ｇｏｏｄｌｕｃｋ  ，  Ｃｈｉｎａ  ！  ”	中餐馆
4	一  位  年轻  的  球迷  十分  严肃  #地 和#  我  讨论  起  中国  足球  来  。	地和
5	我们  正  吃  着  ，  突然  #中餐 馆#  里  涌  进来  几位  兴高采烈  的  荷兰  球迷  。	中餐馆
6	在  城里  找  了  家  #中餐 馆#  ，  去  吃  今天  第一顿  像样  的  饭  。	中餐馆
7	迄今  ，  岳阳  已经  举办  过  ８届  龙舟  大赛  和  ６届  国际  龙舟  节  ，  共有  #五 大洲#  ４０多个  国家  和  地区  的  龙舟  界  知名人士  、  政府  要员  、  客商  、  运动员  １·３万  多  人  参加  了  龙舟  竞赛  和  招商  经贸  活动  ，  国内外  观众  、  游人  达  ８００多万人次  ，  旅游  创汇  ６５０多万美元  ，  旅游  创收  ３．２亿多元  。	五大洲
8	也许  是  家乡  热烈  、  壮观  的  龙舟  赛  从小  在  他  心中  埋  下  了  献身  龙舟  事业  的  种子  ，  也许  是  他  丰富  阅历  的  升华  和  执著  追求  的  结果  ，  也许  是  他  敏锐  的  眼光  #看 准#  了  龙舟  发源地  的  独特  优势  ，  在  改革开放  的  大潮  中  ，  他  毅然  走上  了  龙舟  运动  开发  这  条  艰难  而  充满  希望  之  路  。	看准
9	该  国  足球  宿将  桑切斯  在  墨西哥队  与  荷兰队  以  ２∶２  打  平  后  说  ，  “  这  #支 队#  能够  战胜  任何  一  支  球队  ”  。	支队
10	他们  迎战  丹麦  ，  应该  说  #赢 面#  不  小  ，  唯一  的  忧患  是  前锋  阿莫卡奇  能否  出战  。	赢面
11	#有 资格#  的  １６队  ，  个个  都  经过  沙里淘金  ，  是  真正  的  强者  。	有资格
12	种子队  从  小组  赛  中  已  领略  到  一些  不起眼  的  弱  队  的  厉害  ，  而  一些  弱  队  ，  也  从  同  强队  的  比赛  中  看到  了  自己  的  机会  ，  因此  ，  #爆 冷#  之  事  ，  随时  都  可能  发生  。	爆冷
13	韩国队  面对  实力  较强  的  比利时队  力  #拼 到底#  并  最终  打  平  了  对手  。	拼到底
14	该  集团  生产  的  １００多个  品种  的  布面  胶鞋  畅销  海内外  ，  目前  国内  ２０多个  城市  的  近  ２００万  中小学生  已  #穿 上#  了  贝贝  牌  标准  型  学生  鞋  。	穿上
15	预计  下一周  ，  江南  和  华南  等  地  的  主要  降雨  区  将  逐渐  #向 北#  移  。	向北
16	为  纪念  京剧  艺术  大师  张君秋  先生  逝世  一周年  ，  展示  京剧  艺术  繁荣  发展  的  辉煌  成果  ，  天津青年京剧团  应  全国政协  之  邀  ，  自  ６月１６日  以来  在  全国政协礼堂  连续  演出  １０天  ，  上演  了  《  #三 岔口#  》  、  《  秦香莲  》  、  《  文  昭  关  》  、  《  四  郎  探  母  》  、  《  刘兰芝  》  、  《  连环  套  》  等  ２８出  （  折  ）  传统戏  与  折子戏  ，  万余名  观众  观看  了  演出  。	三岔口
17	希望  贵  我  两会  在  逐步  扩大  交流  互访  中  ，  为  及早  实现  两岸  政治  谈判  的  #程序 性#  商谈  寻求  共识  、  创造  条件  。	程序性
18	但  令人  遗憾  的  是  ，  日本  不仅  出动  大批  舰船  拦截  “  保  钓  ”  船只  ，  而且  将  船只  #撞 毁#  。	撞毁
19	本报  北京  ６月２５日  讯  外交部  发言人  唐国强  今天  在  回答  记者  提问  时  说  ，  中国政府  #对 日#  舰  在  钓鱼岛  附近  海域  撞  毁  港台  “  保  钓  ”  人士  船只  一  事  表示  关注  和  遗憾  。	对日
20	本报  北京  ６月２５日  讯  外交部  发言人  唐国强  今天  在  回答  记者  提问  时  说  ，  中国政府  对  日  舰  在  钓鱼岛  附近  海域  #撞 毁#  港台  “  保  钓  ”  人士  船只  一  事  表示  关注  和  遗憾  。	撞毁
21	就  日  舰  #撞 毁#  港台  “  保  钓  ”  船只  一  事	撞毁
22	一些  #标志 性#  的  宏伟  建筑  ，  如  国家大剧院  ，  将  在  广场  西侧  兴建  。	标志性
23	#自 此#  ，  天安门  以  其  庄严  肃穆  的  姿态  ，  标志  在  共和国  的  国徽  上  。	自此
24	她  是  １２亿  中国人民  深深  憧憬  和  向往  之  地  ，  享有  崇高  的  、  #无 可#  替代  的  地位  。	无可
25	天安门城楼  与  广场  中间  的  人民英雄纪念碑  、  毛主席纪念堂  ，  以及  #分 列#  两侧  的  人民大会堂  和  中国革命历史博物馆  ，  浑然一体  ，  气势  雄浑  壮丽  ，  文化  气氛  凝重  。	分列
26	巍峨  庄严  的  天安门  ，  屹立  在  京城  的  #中 轴线#  上  。	中轴线
27	这样  的  办法  体现  了  #选举 人#  的  民主  意志  ，  很  受  村民  们  欢迎  。	选举人
28	在  回答  记者  关于  如何  在  村民  选举  时  体现  流动人口  的  民主  意志  提问  时  ，  多吉才让  说  ，  各地  对  此  都  采取  了  灵活  的  措施  ，  一  是  通过  发  函  请  在  外地  的  村民  填写  选票  ，  二  是  请  #选举 人#  委托  其  亲属  代为  投票  ，  三  是  请  选举  人  回到  原  居住  地  参加  选举  。	选举人
