id	segmented_sentence	merged_word
1	作者  的  “  比较  视野  ”  ，  自然  不  限于  鲁迅  和  苏俄  的  上列  诸  家  ，  也  涵盖  了  鲁迅  和  尼采  、  和  西方  现代派  等  ，  但  关于  鲁迅  和  苏俄  上列  诸  #家 的#  比较  论述  ，  显然  最为  新颖  和  充分  。	家的
2	改革开放  以来  ，  特别  在  苏联  解体  之后  ，  学术界  不少  人  试图  #作 出#  回答  ，  但  总  给  人  以  隔靴搔痒  之  感  ，  而且  存在  着  明显  的  意见  分歧  。	作出
3	如何  看待  鲁迅  对  他们  的  #译 介#  和  接受  ？	译介
4	#写 完#  后  仍  觉  不  足以  表达  心中  对  作黎  爷爷  的  敬仰  ，  他  老人家  如  一  棵  根深叶茂  的  大树  ，  其  坦诚  其  仁爱  就是  写  一  本  厚  厚  的  书  都  未必  表述  得  清楚  。	写完
5	写  完  后  仍  觉  不  足以  表达  心中  对  作黎  爷爷  的  敬仰  ，  他  老人家  #如 一#  棵  根深叶茂  的  大树  ，  其  坦诚  其  仁爱  就是  写  一  本  厚  厚  的  书  都  未必  表述  得  清楚  。	如一
6	我  #忘 不 了#  今年３月  ，  我  在  河南  老家  过  完  春节  返  京  的  第二天  ，  我  即  去  看望  韩  老  ，  当时  韩  老  家  中  有  客  ，  我  不便  久留  ，  匆匆  告辞  时  对  韩  老  说  ：  “  我  会  常  来  看  您  ”  ，  谁  想  诺言  未  果  竟  成  永别  。	忘不了
7	我  忘  不  了  今年３月  ，  我  在  河南  老家  过  完  春节  返  京  的  第二天  ，  我  即  去  看望  韩  老  ，  当时  韩  #老 家#  中  有  客  ，  我  不便  久留  ，  匆匆  告辞  时  对  韩  老  说  ：  “  我  会  常  来  看  您  ”  ，  谁  想  诺言  未  果  竟  成  永别  。	老家
8	我  忘  不  了  今年３月  ，  我  在  河南  老家  过  完  春节  返  京  的  第二天  ，  我  即  去  看望  韩  老  ，  当时  韩  老  家  中  有  客  ，  我  不便  久留  ，  匆匆  告辞  时  对  韩  老  说  ：  “  我  会  常  来  看  您  ”  ，  谁  想  诺言  #未 果#  竟  成  永别  。	未果
9	现在  ，  远在  长春  的  宋涛  小朋友  如果  知道  他  日夜  思念  的  作黎  老爷爷  去世  ，  #这 位#  十二岁  的  坚强  小  男子汉  一定  会  放声  痛哭  。	这位
10	大学  第二年  暑假  前夕  ，  我  接到  韩  老  的  信  ，  说  他  #将 来#  长春  开会  ，  想  借  此  机会  见  见  宋涛  小朋友  。	将来
11	大学  第二年  暑假  前夕  ，  我  接到  韩  老  的  信  ，  说  他  将  来  长春  开会  ，  想  #借 此#  机会  见  见  宋涛  小朋友  。	借此
