id	segmented_sentence	merged_word
1	１  、  ６月１３日  在  香港  沙田大会堂  举办  的  “  礼  重  情  隆  —  —  —  祖国  #赠 予#  香港特别行政区  的  回归  贺礼  ”  展览  。	赠予
2	马万祺  认为  ，  举办  这个  图片  展  很  必要  ，  它  使  澳门  居民  受到  一次  生动  的  爱国主义  教育  ，  增强  信心  ，  积极  参与  过渡  期  事务  ，  学习  #周 总理#  ，  为  澳门  顺利  回归祖国  作  贡献  。	周总理
3	他  满怀  激情  地  说  ，  #周 总理#  日理万机  ，  但  他  从来  没有  忘记  港澳同胞  ，  时时  关心  港澳同胞  的  生活  情况  。	周总理
4	他  特别  钦佩  #周 总理#  一生  奉公  廉洁  ，  关心  他人  ，  热爱  、  忠于  自己  的  信仰  和  事业  。	周总理
5	#年 过#  九旬  、  德高望重  的  澳门归侨总会  主席  梁披云  老先生  对  记者  说  ，  周  总理  实在  令人  钦佩  ，  两度  见到  周  总理  的  情景  至今  仍  历历在目  。	年过
6	年  过  九旬  、  德高望重  的  澳门归侨总会  主席  梁披云  老先生  对  记者  说  ，  #周 总理#  实在  令人  钦佩  ，  两度  见到  周  总理  的  情景  至今  仍  历历在目  。	周总理
7	年  过  九旬  、  德高望重  的  澳门归侨总会  主席  梁披云  老先生  对  记者  说  ，  周  总理  实在  令人  钦佩  ，  两度  见到  #周 总理#  的  情景  至今  仍  历历在目  。	周总理
8	据  香港贸易发展局  一  项  调查  ，  去年  香港  公司  的  #离 岸#  贸易  总值  （  包括  直接  付  运  和  转运  ）  估  约  １０５２０亿港元  （  折合  １３５０亿美元  ）  ，  相当于  香港  有形  贸易  总值  的  ３４％  。	离岸
9	第  四  ，  香港  回归  后  ，  国家  形势  一片  大好  ，  相继  召开  了  十五大  、  九届人大  和  政协  ，  新  一  届  领导班子  深  孚  民望  ，  国民经济  按照  “  高  增长  ，  低  #通 胀#  ”  的  轨道  发展  ，  继续  执行  改革开放  的  政策  ，  推进  依法  治国  ，  国际  地位  日益  提高  。	通胀
10	５月２４日  ，  首届立法会  选举  ，  广大  香港  同胞  积极  履行  “  港人  治  港  ”  的  公民  义务  ，  近  １４９万  选民  踊跃  投票  ，  其中  分区  #直 选#  投票  率  达  ５３％  ，  打破  了  香港  的  选举  纪录  ，  充分  反映  了  港人  在  回归  后  对  香港  的  归属  感  增强  ，  真正  当家作主  。	直选
11	５月２４日  ，  首届立法会  选举  ，  广大  香港  同胞  积极  履行  “  港人  治  港  ”  的  公民  义务  ，  近  １４９万  选民  踊跃  投票  ，  其中  分区  直  选  #投票 率#  达  ５３％  ，  打破  了  香港  的  选举  纪录  ，  充分  反映  了  港人  在  回归  后  对  香港  的  归属  感  增强  ，  真正  当家作主  。	投票率
12	５月２４日  ，  首届立法会  选举  ，  广大  香港  同胞  积极  履行  “  港人  治  港  ”  的  公民  义务  ，  近  １４９万  选民  踊跃  投票  ，  其中  分区  直  选  投票  率  达  ５３％  ，  打破  了  香港  的  选举  纪录  ，  充分  反映  了  港人  在  回归  后  对  香港  的  #归属 感#  增强  ，  真正  当家作主  。	归属感
13	港人  “  工  #照 做#  ，  马  照  跑  ，  股  照  炒  ”  ，  集会  、  请愿  、  游行  如常  举行  ，  社会  总体  安定  祥和  。	照做
14	特区政府首届立法会  选举  ，  中央  也  #交 由#  特区  政府  自行  决定  。	交由
15	#做 小#  生意  的  人  再  多  也  只是  零散  的  。	做小
16	现在  听  得  较多  的  是  鼓励  失业  人士  #做 小#  本  生意  ，  实际上  这  并  不能  解决  根本  问题  。	做小
17	香港  在  其他  一些  方面  的  问题  ，  从  目前  可见  的  某些  不  稳定  因素  来看  ，  究  #其 实#  也  还是  信心  因素  大于  客观  的  经济  因素  。	其实
18	#如果 说#  香港  过去  、  现在  或  将来  会  出现  什么  问题  的话  ，  恐怕  多半  都  出  在  信心  问题  上  。	如果说
19	到  那时候  放怀  庆贺  ，  一定  会  更  #有 意义#  。	有意义
20	大专院校  这  几年来  大有  起色  ，  不  应该  在  这  #当 儿#  削减  经费  。	当儿
21	回归  之前  ，  #我 去#  欧美  出差  时  ，  常常  有  机会  向  西方  学界  阐  说  基本法  的  精神  ，  并  预料  平稳  过渡  。	我去
22	以  董建华  为首  的  特别行政区  政府  领导  有方  ，  成功  捍卫  港元  ，  维持  联系  汇率  ，  确保  香港  的  经济  体系  和  金融  体系  继续  平稳  运作  ，  这是  其他  东南亚  国家  和  地区  所  #做 不 到#  的  。	做不到
23	#全 港#  ６００万  市民  和  全体  中国人民  、  海外  华人  都  不会  忘记  一年  前  激动人心  的  时刻  ，  香港  回归  祖国  怀抱  ，  洗雪  百年  耻辱  ，  盛大  的  回归  庆典  举世瞩目  ，  万众  欢腾  。	全港
24	庆  回归  ，  贺  腾飞  ，  香港  正  以  一个  现代化  国际  #大 都会#  的  崭新  形象  ，  昂首阔步  迈  向  ２１世纪  。	大都会
25	庆  回归  ，  贺  腾飞  ，  香港  正  以  一个  现代化  国际  大  都会  的  崭新  形象  ，  昂首阔步  #迈 向#  ２１世纪  。	迈向
26	在  坚持  内外  有别  、  有  礼  有  度  的  前提  下  ，  张云波  严格  执行  处  里  有关  接待  标准  的  统一  规定  ，  做到  既  接待  #好 人#  ，  又  尽量  节省  开支  。	好人
27	四处  近几年  效益  不错  ，  驻地  怀柔  又是  名胜  #游览 区#  ，  内外  来人  较多  。	游览区
28	有人  说  他  “  犯傻  ”  ，  留  着  当  “  好人  ”  的  机会  #不 当#  。	不当
29	去年  ，  处办公楼  更换  旧  窗帘  的  时候  ，  供应科  的  同志  提议  统一  #换 成#  金  丝绒  的  ，  并  认为  窗帘  又  不是  经常  换  ，  要  换  就  换  高档  的  。	换成
30	县委  、  县  人民政府  、  县人大  、  县政协  “  一把手  ”  一  人  承包  一个  贫困户  ，  率先  做好  扶贫  工作  ，  跟  扶贫  联系  户  #交 朋友#  ，  结  亲戚  。	交朋友
