id	segmented_sentence	merged_word
1	在  七十多年  的  学术  生涯  #中 共#  出版  专著  和  编译  著作  二十余种  ，  发表  论文  和  其它  文章  六百余篇  。	中共
2	该  校  今年  社会实践  活动  内容  丰富  ，  不仅  有  以  #支 教#  扫盲  、  科技  兴  农  、  普法  宣传  、  医疗  卫生  普及  、  公共  环境  调查  、  乡土  规  化  、  文艺  演出  、  敬老  助残  、  文化  扶贫  等  为  主要  内容  的  三  下乡  活动  ，  还  在  歇马  等  乡镇  建立  了  青年  科技  图书馆  ，  并  组织  有关  专家  教授  到  田间  、  地头  、  鱼塘  等  地  现场  指导  等  形式  ，  给  农民  传授  农作物  栽培  、  畜牧业  养殖  以及  病虫害  防治  等  。	支教
3	由于  #反 季节#  技术  的  采用  ，  浙  北  德清  、  安吉  等  地  的  山  农  将  竹子  产  笋  的  时间  提早  了  ３个月  ，  收入  高  的  农户  １亩  竹笋  超  万元  。	反季节
4	据  介绍  ，  过去  常规  的  施工  方法  属于  “  敞开  式  ”  ，  先  地下  后  地上  ，  “  开膛  破  肚  ”  循序渐进  ；  而  “  逆  #作 法#  ”  施工  是  一种  封闭式  的  、  地上  地下  双向  同时  施工  的  先进  技术  。	作法
5	据悉  这是  北京  首例  “  逆  #作 法#  ”  施工  工程  ，  也是  迄今  国内  单  层  面积  最大  的  “  逆  作  法  ”  工程  。	作法
6	据悉  这是  北京  首例  “  逆  作  法  ”  施工  工程  ，  也是  迄今  国内  #单 层#  面积  最大  的  “  逆  作  法  ”  工程  。	单层
7	据悉  这是  北京  首例  “  逆  作  法  ”  施工  工程  ，  也是  迄今  国内  单  层  面积  最大  的  “  逆  #作 法#  ”  工程  。	作法
8	本报  讯  北京城建四公司  在  王府井大厦  工程  施工  中  ，  突破  传统  的  施工  手段  ，  大胆  涉足  “  逆  #作 法#  ”  施工  工艺  。	作法
9	这些  企业  都  采用  “  自筹  资金  、  自愿  组合  、  自主  经营  、  自负盈亏  ”  的  新  机制  ，  在  产品  开发  上  领先  一  步  ，  并  拥有  自己  的  知识产权  ，  目前  全年  #技 工#  贸  总收入  已  达  ２０９亿元  ，  创汇  ５亿美元  。	技工
10	卡尔乔治·可诺  在  几年  的  教书  工作  #中 和#  该  校  的  师生  建立  了  良好  的  关系  。	中和
11	由于  他  工作  出色  ，  现在  已  #当 上#  了  该  校  的  副  校长  。	当上
12	由于  他  工作  出色  ，  现在  已  当  上  了  该  校  的  #副 校长#  。	副校长
13	征文  与  海外  读者  生活  的  贴近  性  和  亲切  性  ，  #拉 近#  了  报纸  和  读者  的  距离  。	拉近
