word	pinyin	english	chinese	num_sentences_needed
外间	wai4 jian1	the external world	外部世界	7
外间	wai4 jian1	outside	在外面	5
多样	duo1 yang4	diverse	种类繁多的	2
多样	duo1 yang4	diversity	多样性，种类的多元性	7
多样	duo1 yang4	manifold	形形色色，各式各样的	7
全集	quan2 ji2	omnibus	合订本或选集	7
全集	quan2 ji2	complete works (of a writer or artist)	某作家或艺术家的全部作品集	2
浴室	yu4 shi4	bathroom; shower room (CL:間|间[jian1])	家庭或公共的洗澡房间	7
浴室	yu4 shi4	bathhouse	供公众洗浴的浴场或澡堂	7
观赏	guan1 shang3	to look at sth with pleasure; to watch (sth marvelous)	欣赏美景或表演	7
